,entity_class,start_pos,end_pos,content
0,FJ,66,71,枳朴二陈汤
1,ZH,12,16,肝郁气滞
2,ZH,160,164,脾胃虚寒
3,ZF,52,56,温中散寒
4,MX,170,174,脉沉细缓
5,ZZ,47,51,大便不干
6,FY,339,342,炒山药
7,FY,88,91,清半夏
8,FY,75,78,制香附
9,FY,314,317,制香附
10,FY,242,245,吴茱萸
11,FY,327,330,吴茱萸
12,FY,136,139,炒山栀
13,FY,144,147,生甘草
14,FY,377,380,生甘草
15,FY,293,296,生白术
16,FY,352,355,生白术
17,FY,114,117,炒枳壳
18,FY,122,125,炒谷芽
19,FJ,68,71,二陈汤
20,FJ,62,65,良附丸
21,FJ,52,55,温中散
22,ZH,160,163,脾胃虚
23,ZH,12,15,肝郁气
24,MX,170,173,脉沉细
25,FY,145,147,甘草
26,FY,378,380,甘草
27,FY,94,96,陈皮
28,FY,359,361,陈皮
29,FY,107,109,川朴
30,FY,76,78,香附
31,FY,315,317,香附
32,FY,340,342,山药
33,FY,89,91,半夏
34,FY,115,117,枳壳
35,FY,137,139,山栀
36,FY,101,103,茯苓
37,FY,81,83,良姜
38,FY,321,323,良姜
39,FY,294,296,白术
40,FY,353,355,白术
41,FY,243,245,茱萸
42,FY,328,330,茱萸
43,FY,242,244,吴茱
44,FY,327,329,吴茱
45,FY,123,125,谷芽
46,FY,371,373,当归
47,ZH,14,16,气滞
48,ZF,57,59,行气
49,SX,166,168,苔白
50,ZZ,44,46,暧气
51,ZZ,220,222,暧气
52,FY,390,391,蜜
53,FY,82,83,姜
54,FY,106,107,姜
55,FY,322,323,姜
56,ZH,1,2,痛
57,ZH,4,5,痛
58,ZH,9,10,痛
59,ZH,26,27,痛
60,ZH,218,219,痛
61,ZH,271,272,痛
62,ZH,162,163,虚
63,ZH,50,51,干
