,entity_class,start_pos,end_pos,content
0,ZH,523,527,痰气交阻
1,ZH,6,10,肝郁化火
2,ZH,165,169,肝郁化火
3,ZH,325,329,肝郁化火
4,ZH,821,825,肝郁化火
5,ZF,594,598,疏肝清热
6,ZF,1190,1194,疏肝解郁
7,SX,653,657,舌红少苔
8,SX,1321,1325,舌红苔少
9,ZZ,891,895,口干口苦
10,ZZ,1015,1019,大便不干
11,ZZ,907,911,咽之不下
12,FY,963,966,法半夏
13,FY,676,679,南沙参
14,FY,1332,1335,南沙参
15,FY,190,193,刺蒺藜
16,FY,235,238,刺蒺藜
17,FY,359,362,刺蒺藜
18,FY,722,725,刺蒺藜
19,FY,956,959,刺蒺藜
20,FY,213,216,吴茱萸
21,FY,369,372,吴茱萸
22,FY,764,767,吴茱萸
23,FY,987,990,吴茱萸
24,FY,1240,1243,绿萼梅
25,FY,1252,1255,生牡蛎
26,FY,949,952,赤白芍
27,FY,1223,1226,川楝子
28,FY,203,206,旋复花
29,FY,738,741,旋复花
30,FY,1216,1219,旋复花
31,ZH,6,9,肝郁化
32,ZH,165,168,肝郁化
33,ZH,325,328,肝郁化
34,ZH,821,824,肝郁化
35,MX,843,846,脉弦滑
36,MX,1108,1111,脉弦细
37,SX,912,915,苔薄黄
38,SX,1104,1107,苔薄黄
39,SX,839,842,苔薄白
40,ZZ,97,100,大便干
41,ZZ,1184,1187,大便干
42,FY,1223,1225,川楝
43,FY,384,386,菊花
44,FY,452,454,菊花
45,FY,960,962,菊花
46,FY,200,202,陈皮
47,FY,547,549,陈皮
48,FY,735,737,陈皮
49,FY,1139,1141,陈皮
50,FY,417,419,厚朴
51,FY,483,485,厚朴
52,FY,971,973,厚朴
53,FY,1033,1035,厚朴
54,FY,1125,1127,黄芩
55,FY,210,212,佛手
56,FY,541,543,佛手
57,FY,759,761,佛手
58,FY,1131,1133,佛手
59,FY,1235,1237,佛手
60,FY,194,196,香附
61,FY,363,365,香附
62,FY,729,731,香附
63,FY,946,948,香附
64,FY,1204,1206,香附
65,FY,414,416,半夏
66,FY,964,966,半夏
67,FY,943,945,枳壳
68,FY,1210,1212,枳壳
69,FY,493,495,郁金
70,FY,1043,1045,郁金
71,FY,1207,1209,郁金
72,FY,544,546,青皮
73,FY,1136,1138,青皮
74,FY,207,209,白芍
75,FY,373,375,白芍
76,FY,749,751,白芍
77,FY,950,952,白芍
78,FY,1213,1215,白芍
79,FY,191,193,蒺藜
