,entity_class,start_pos,end_pos,content
0,FJ,150,154,小建中汤
1,ZH,3,7,脾胃虚寒
2,ZF,145,149,温中散寒
3,ZZ,109,113,病程较长
4,ZZ,32,36,大便溏薄
5,ZZ,42,46,畏寒怕冷
6,FY,169,172,炙甘草
7,FJ,145,148,温中散
8,FJ,151,154,建中汤
9,ZH,128,131,气血不
10,ZH,3,6,脾胃虚
11,MX,55,58,脉沉细
12,SX,47,50,舌质淡
13,SX,51,54,苔薄白
14,ZZ,32,35,大便溏
15,FY,170,172,甘草
16,FY,155,157,桂枝
17,FY,182,184,生姜
18,FY,188,190,饴糖
19,FY,162,164,芍药
20,FY,176,178,大枣
21,ZH,128,130,气血
22,SX,51,53,苔薄
23,ZZ,39,41,气短
24,ZZ,33,35,便溏
25,ZZ,37,39,神疲
26,ZZ,81,83,神疲
27,ZZ,0,2,腹痛
28,ZZ,12,14,腹痛
29,ZZ,69,71,腹痛
30,ZZ,24,26,喜按
31,ZZ,76,78,喜按
32,FY,155,156,桂
33,FY,177,178,枣
34,FY,183,184,姜
35,ZH,1,2,痛
36,ZH,13,14,痛
37,ZH,29,30,痛
38,ZH,70,71,痛
39,ZH,104,105,阳
40,ZH,119,120,阳
41,ZH,45,46,冷
42,ZH,5,6,虚
43,ZH,91,92,虚
44,ZH,120,121,虚
