,entity_class,start_pos,end_pos,content
0,ZH,6,10,下焦虚寒
1,ZH,306,310,下焦虚寒
2,ZH,375,379,肾阳不足
3,ZH,524,528,脾胃虚寒
4,ZH,257,261,感受寒邪
5,ZF,136,140,温补下元
6,ZF,287,291,温补下元
7,ZZ,27,31,大便下血
8,FY,450,453,生硫黄
9,FY,235,238,赤石脂
10,FY,357,360,赤石脂
11,FY,388,391,赤石脂
12,FY,462,465,赤石脂
13,ZH,524,527,脾胃虚
14,FY,236,238,石脂
15,FY,358,360,石脂
16,FY,389,391,石脂
17,FY,463,465,石脂
18,FY,164,166,硫黄
19,FY,355,357,硫黄
20,FY,363,365,硫黄
21,FY,407,409,硫黄
22,FY,434,436,硫黄
23,FY,451,453,硫黄
24,ZF,396,398,收敛
25,ZZ,0,2,便血
26,ZZ,3,5,便血
27,ZZ,263,265,便血
28,ZZ,267,269,便血
29,ZZ,339,341,便血
30,FY,164,165,硫
31,FY,355,356,硫
32,FY,363,364,硫
33,FY,407,408,硫
34,FY,434,435,硫
35,FY,451,452,硫
36,ZH,101,102,痛
37,ZH,314,315,阳
38,ZH,347,348,阳
39,ZH,369,370,阳
40,ZH,376,377,阳
41,ZH,448,449,阳
42,ZH,273,274,阴
43,ZH,36,37,冷
44,ZH,383,384,冷
45,ZH,8,9,虚
46,ZH,308,309,虚
47,ZH,315,316,虚
48,ZH,382,383,虚
49,ZH,526,527,虚
