,entity_class,start_pos,end_pos,content
0,ZF,195,199,健脾益气
1,ZZ,27,31,腹胀便溏
2,ZZ,37,41,失眠多梦
3,ZZ,17,21,神疲乏力
4,ZZ,81,85,神疲乏力
5,ZZ,91,95,心悸失眠
6,ZZ,12,16,面色萎黄
7,ZZ,22,26,食欲不振
8,FY,282,285,柏子仁
9,FY,290,293,炙甘草
10,FY,239,242,桂圆肉
11,FY,247,250,酸枣仁
12,FJ,205,208,归脾汤
13,ZH,3,6,心脾两
14,ZH,171,174,心脾两
15,MX,67,70,脉细弱
16,MX,99,102,脉细弱
17,SX,62,65,舌质淡
18,ZZ,52,55,经量少
19,FY,291,293,甘草
20,FY,247,249,酸枣
21,FY,275,277,山药
22,FY,218,220,党参
23,FY,248,250,枣仁
24,FY,232,234,茯神
25,FY,262,264,远志
26,FY,269,271,木香
27,FY,211,213,黄芪
28,FY,282,284,柏子
29,FY,225,227,白术
30,FY,239,241,桂圆
31,FY,255,257,当归
32,ZH,157,159,气血
33,MX,67,69,脉细
34,MX,99,101,脉细
35,SX,96,98,舌淡
36,ZZ,29,31,便溏
37,ZZ,19,21,乏力
38,ZZ,83,85,乏力
39,ZZ,27,29,腹胀
40,ZZ,17,19,神疲
41,ZZ,81,83,神疲
42,ZZ,37,39,失眠
43,ZZ,93,95,失眠
44,ZZ,32,34,心悸
45,ZZ,91,93,心悸
46,ZZ,43,45,眩晕
47,ZZ,86,88,食少
48,ZZ,39,41,多梦
49,ZZ,34,36,健忘
50,ZZ,53,55,量少
51,ZZ,88,90,腹张
52,ZZ,105,107,出血
53,ZZ,114,116,出血
54,FY,239,240,桂
55,FY,248,249,枣
56,ZH,0,1,虚
57,ZH,6,7,虚
58,ZH,167,168,虚
59,ZH,174,175,虚
60,ZH,177,178,虚
61,ZH,182,183,虚
