,entity_class,start_pos,end_pos,content
0,ZH,194,198,传导失职
1,ZH,12,16,肝肾阴虚
2,ZH,27,31,大便秘结
3,ZH,39,43,大便秘结
4,ZH,177,181,血虚阴亏
5,ZZ,485,489,大便干燥
6,ZZ,27,31,大便秘结
7,ZZ,39,43,大便秘结
8,FY,247,250,郁李仁
9,FY,434,437,郁李仁
10,FY,617,620,草决明
11,FY,272,275,肉苁蓉
12,FY,441,444,肉苁蓉
13,FY,606,609,肉苁蓉
14,FY,276,279,黑芝麻
15,FY,316,319,黑芝麻
16,FY,448,451,黑芝麻
17,FY,235,238,女贞子
18,FY,420,423,女贞子
19,FY,243,246,火麻仁
20,FY,427,430,火麻仁
21,FY,389,392,四物汤
22,FY,231,234,制首乌
23,FY,413,416,制首乌
24,FJ,389,392,四物汤
25,FJ,86,89,润肠丸
26,ZH,12,15,肝肾阴
27,MX,524,527,脉细弦
28,MX,600,603,脉细滑
29,SX,516,519,舌暗红
30,SX,593,596,舌暗红
31,SX,520,523,苔白腻
32,ZZ,485,488,大便干
33,ZZ,512,515,经量少
34,FY,235,237,女贞
35,FY,420,422,女贞
36,FY,277,279,芝麻
37,FY,317,319,芝麻
38,FY,449,451,芝麻
39,FY,228,230,生地
40,FY,407,409,生地
41,FY,258,260,枳壳
42,FY,461,463,枳壳
43,FY,272,274,肉苁
44,FY,441,443,肉苁
45,FY,606,608,肉苁
46,FY,255,257,桔梗
47,FY,455,457,桔梗
48,FY,225,227,白芍
49,FY,401,403,白芍
50,FY,618,620,决明
51,FY,273,275,苁蓉
52,FY,442,444,苁蓉
53,FY,607,609,苁蓉
54,FY,660,662,白术
55,FY,232,234,首乌
56,FY,414,416,首乌
57,FY,248,250,李仁
58,FY,435,437,李仁
59,FY,84,86,麻仁
60,FY,244,246,麻仁
61,FY,428,430,麻仁
62,FY,222,224,当归
63,FY,395,397,当归
64,FJ,212,214,通便
65,FJ,252,254,通便
66,FJ,313,315,通便
67,FJ,360,362,通便
68,FJ,384,386,通便
69,MX,524,526,脉细
70,MX,600,602,脉细
71,SX,520,522,苔白
72,SX,597,599,苔白
73,ZZ,493,495,腹胀
74,ZZ,569,571,腹胀
75,ZZ,648,650,腹胀
76,ZZ,651,653,胁痛
77,ZZ,486,488,便干
78,ZZ,44,46,干燥
79,ZZ,487,489,干燥
80,ZZ,502,504,口干
81,ZZ,3,5,便秘
82,ZZ,9,11,便秘
83,ZZ,28,30,便秘
84,ZZ,40,42,便秘
85,ZZ,117,119,便秘
86,ZZ,171,173,便秘
87,ZZ,284,286,便秘
88,ZZ,482,484,便秘
89,ZZ,564,566,便秘
90,ZZ,588,590,便秘
91,ZZ,684,686,便秘
92,ZZ,497,499,两胁
93,ZZ,513,515,量少
94,FY,667,668,蜜
95,FY,84,85,麻
96,FY,244,245,麻
97,FY,278,279,麻
98,FY,318,319,麻
99,FY,428,429,麻
100,FY,450,451,麻
101,ZH,60,61,痛
102,ZH,500,501,痛
103,ZH,652,653,痛
104,ZH,14,15,阴
105,ZH,179,180,阴
106,ZH,206,207,阴
107,ZH,239,240,阴
108,ZH,150,151,冷
109,ZH,147,148,热
110,ZH,15,16,虚
111,ZH,156,157,虚
112,ZH,178,179,虚
113,ZH,44,45,干
114,ZH,487,488,干
115,ZH,503,504,干
