,entity_class,start_pos,end_pos,content
0,SX,419,423,舌红少苔
1,FY,283,286,玄精石
2,FY,328,331,生牡蛎
3,FY,558,561,生牡蛎
4,FY,294,297,乌梅肉
5,FY,339,342,石决明
6,FY,569,572,石决明
7,FY,521,524,生地黄
8,ZH,6,9,阴液亏
9,FY,522,524,地黄
10,FY,356,358,橘皮
11,FY,542,544,橘皮
12,FY,300,302,龙骨
13,FY,521,523,生地
14,FY,552,554,山药
15,FY,294,296,乌梅
16,FY,322,324,石斛
17,FY,535,537,石斛
18,FY,295,297,梅肉
19,FY,586,588,红枣
20,FY,340,342,决明
21,FY,570,572,决明
22,FY,154,156,烦渴
23,FY,311,313,磁石
24,FY,367,369,竹茹
25,FY,580,582,竹茹
26,FY,329,331,牡蛎
27,FY,559,561,牡蛎
28,FY,350,352,丹皮
29,FY,547,549,丹皮
30,FY,362,364,秋石
31,FY,528,530,玄参
32,MX,424,426,脉弦
33,MX,504,506,脉弦
34,SX,419,421,舌红
35,SX,495,497,舌红
36,SX,421,423,少苔
37,ZZ,0,2,呕吐
38,ZZ,3,5,呕吐
39,ZZ,16,18,呕吐
40,ZZ,37,39,呕吐
41,ZZ,185,187,呕吐
42,ZZ,242,244,呕吐
43,ZZ,396,398,颧红
44,ZZ,490,492,颧红
45,ZZ,24,26,头晕
46,ZZ,485,487,头晕
47,ZZ,419,421,舌红
48,ZZ,495,497,舌红
49,ZZ,472,474,纳少
50,ZZ,404,406,嘈杂
51,ZZ,154,156,烦渴
52,ZZ,27,29,耳鸣
53,FY,368,369,茹
54,FY,581,582,茹
55,FY,587,588,枣
56,FY,295,296,梅
57,ZH,31,32,痛
58,ZH,121,122,痛
59,ZH,12,13,阳
60,ZH,147,148,阳
61,ZH,226,227,阳
62,ZH,6,7,阴
63,ZH,90,91,阴
64,ZH,253,254,阴
65,ZH,276,277,阴
66,ZH,392,393,阴
67,ZH,9,10,虚
68,ZH,93,94,虚
69,ZH,133,134,虚
70,ZH,321,322,干
71,ZH,400,401,干
72,ZH,534,535,干
