,entity_class,start_pos,end_pos,content
0,FY,255,259,炒薏苡仁
1,FY,438,442,炒薏苡仁
2,ZH,54,58,大便秘结
3,ZH,281,285,脾肾阳虚
4,ZF,281,285,脾肾阳虚
5,ZZ,54,58,大便秘结
6,FY,256,259,薏苡仁
7,FY,439,442,薏苡仁
8,FY,178,181,淡附子
9,FY,370,373,淡附子
10,FY,220,223,姜半夏
11,FY,403,406,姜半夏
12,FY,198,201,吴茱萸
13,FY,430,433,吴茱萸
14,FY,184,187,肉桂心
15,FY,263,266,全瓜蒌
16,FY,409,412,云茯苓
17,FY,206,209,公丁香
18,FY,397,400,炒当归
19,FY,376,379,东洋参
20,FY,423,426,肉豆蔻
21,FY,237,240,炒广皮
22,FY,249,252,制苍术
23,FY,416,419,新会皮
24,ZH,281,284,脾肾阳
25,ZH,25,28,水湿内
26,SX,357,360,苔薄白
27,FY,250,252,苍术
28,FY,270,272,厚朴
29,FY,179,181,附子
30,FY,363,365,附子
31,FY,371,373,附子
32,FY,221,223,半夏
33,FY,404,406,半夏
34,FY,244,246,建曲
35,FY,445,447,建曲
36,FY,207,209,丁香
37,FY,226,228,炮姜
38,FY,392,394,炮姜
39,FY,450,452,红枣
40,FY,256,258,薏苡
41,FY,439,441,薏苡
42,FY,231,233,茯苓
43,FY,410,412,茯苓
44,FY,377,379,洋参
45,FY,185,187,桂心
46,FY,184,186,肉桂
47,FY,264,266,瓜蒌
48,FY,257,259,苡仁
49,FY,440,442,苡仁
50,FY,199,201,茱萸
51,FY,431,433,茱萸
52,FY,387,389,莪术
53,FY,198,200,吴茱
54,FY,430,432,吴茱
55,FY,238,240,广皮
56,FY,424,426,豆蔻
57,FY,398,400,当归
58,MX,349,351,脉细
59,SX,292,294,苔白
60,SX,357,359,苔薄
61,ZZ,55,57,便秘
62,ZZ,110,112,便秘
63,FY,142,143,桂
64,FY,185,186,桂
65,FY,451,452,枣
66,FY,144,145,姜
67,FY,220,221,姜
68,FY,227,228,姜
69,FY,393,394,姜
70,FY,403,404,姜
71,ZH,19,20,阳
72,ZH,72,73,阳
73,ZH,155,156,阳
74,ZH,176,177,阳
75,ZH,283,284,阳
76,ZH,320,321,阳
77,ZH,314,315,阴
78,ZH,62,63,冷
79,ZH,68,69,虚
80,ZH,284,285,虚
