,entity_class,start_pos,end_pos,content
0,ZH,71,75,气血亏虚
1,ZH,153,157,升降失常
2,FY,248,251,寒水石
3,FY,285,288,寒水石
4,FY,527,530,寒水石
5,FY,252,255,人中白
6,FY,312,315,人中白
7,FY,517,520,人中白
8,FY,507,510,鲜生地
9,FY,293,296,硫酸镁
10,ZH,71,74,气血亏
11,ZH,85,88,血虚津
12,ZH,129,132,血虚津
13,ZH,445,448,血虚津
14,ZH,585,588,血虚津
15,FY,217,219,生地
16,FY,508,510,生地
17,FY,229,231,阿胶
18,FY,511,513,阿胶
19,FY,428,430,桃仁
20,FY,425,427,麻仁
21,FY,220,222,天冬
22,FY,514,516,天冬
23,FJ,245,247,通便
24,FJ,437,439,通便
25,ZH,71,73,气血
26,ZZ,0,2,便秘
27,ZZ,3,5,便秘
28,ZZ,180,182,便秘
29,ZZ,421,423,便秘
30,ZZ,539,541,便秘
31,ZZ,589,591,便秘
32,FY,293,294,硫
33,FY,425,426,麻
34,FY,431,432,油
35,FY,116,117,糟
36,ZH,46,47,痛
37,ZH,48,49,痛
38,ZH,17,18,阳
39,ZH,34,35,阳
40,ZH,142,143,阳
41,ZH,159,160,阳
42,ZH,460,461,阳
43,ZH,8,9,风
44,ZH,451,452,风
45,ZH,550,551,风
46,ZH,139,140,阴
47,ZH,189,190,阴
48,ZH,210,211,阴
49,ZH,226,227,阴
50,ZH,401,402,阴
51,ZH,412,413,阴
52,ZH,503,504,阴
53,ZH,276,277,热
54,ZH,74,75,虚
55,ZH,86,87,虚
56,ZH,107,108,虚
57,ZH,130,131,虚
58,ZH,446,447,虚
59,ZH,586,587,虚
