,entity_class,start_pos,end_pos,content
0,ZZ,89,93,彻夜不眠
1,ZH,7,10,肝经血
2,ZH,135,138,肝经血
3,MX,365,368,脉弦数
4,FY,332,334,生地
5,FY,323,325,米仁
6,FY,329,331,麦冬
7,FY,326,328,沙参
8,FY,317,319,川连
9,FY,335,337,杞子
10,MX,365,367,脉弦
11,ZZ,0,2,泄泻
12,ZZ,3,5,泄泻
13,ZZ,21,23,泄泻
14,ZZ,122,124,泄泻
15,ZZ,248,250,泄泻
16,ZZ,360,362,泄泻
17,ZZ,382,384,泄泻
18,ZZ,343,345,咽痛
19,ZZ,96,98,眩晕
20,ZZ,229,231,眩晕
21,ZZ,94,96,口苦
22,FY,329,330,麦
23,FY,323,324,米
24,FY,163,164,油
25,ZH,344,345,痛
26,ZH,169,170,阴
27,ZH,290,291,阴
28,ZH,358,359,阴
29,ZH,33,34,热
30,ZH,81,82,热
31,ZH,359,360,虚
