,entity_class,start_pos,end_pos,content
0,ZH,232,236,余热未尽
1,ZH,11,15,肝火犯胃
2,ZH,179,183,肝火犯胃
3,ZF,250,254,养阴清热
4,ZF,255,259,养阴清热
5,FY,285,288,石膏末
6,FY,474,477,生杭芍
7,FY,260,263,生石膏
8,FY,466,469,生石膏
9,FY,501,504,白茅根
10,FY,524,527,白茅根
11,ZH,300,303,外邪犯
12,ZH,11,14,肝火犯
13,ZH,179,182,肝火犯
14,ZH,232,235,余热未
15,ZH,6,9,气郁化
16,ZH,174,177,气郁化
17,FY,571,573,石青
18,FY,495,497,甘草
19,FY,502,504,茅根
20,FY,525,527,茅根
21,FY,578,580,芍药
22,FY,475,477,杭芍
23,FY,485,487,沙参
24,FY,209,211,石膏
25,FY,261,263,石膏
26,FY,285,287,石膏
27,FY,467,469,石膏
28,FY,260,262,生石
29,FY,466,468,生石
30,FY,480,482,玄参
31,FY,490,492,连翘
32,ZH,6,8,气郁
33,ZH,174,176,气郁
34,ZF,252,254,清热
35,ZF,257,259,清热
36,SX,339,341,微黄
37,SX,333,335,苔白
38,ZZ,0,2,呕吐
39,ZZ,3,5,呕吐
40,ZZ,44,46,呕吐
41,ZZ,134,136,呕吐
42,ZZ,313,315,呕吐
43,ZZ,410,412,呕吐
44,ZZ,104,106,壮热
45,ZZ,310,312,壮热
46,ZZ,64,66,汗出
47,FY,216,217,梨
48,FY,271,272,梨
49,FY,277,278,梨
50,FY,381,382,梨
51,ZH,79,80,阳
52,ZH,80,81,阳
53,ZH,94,95,阳
54,ZH,122,123,阳
55,ZH,67,68,风
56,ZH,32,33,阴
57,ZH,200,201,阴
58,ZH,237,238,阴
59,ZH,251,252,阴
60,ZH,256,257,阴
61,ZH,23,24,热
62,ZH,26,27,热
63,ZH,91,92,热
64,ZH,105,106,热
65,ZH,191,192,热
66,ZH,194,195,热
67,ZH,228,229,热
68,ZH,233,234,热
69,ZH,253,254,热
70,ZH,258,259,热
71,ZH,311,312,热
72,ZH,431,432,热
73,ZH,439,440,热
74,ZH,461,462,热
75,ZH,553,554,热
76,ZH,558,559,干
