,entity_class,start_pos,end_pos,content
0,ZZ,40,46,小便赤涩热痛
1,FJ,186,191,加味二妙散
2,SX,47,51,舌苔黄腻
3,SX,83,87,舌苔黄腻
4,ZZ,40,44,小便赤涩
5,ZZ,35,39,胸脘痞闷
6,FY,222,225,薏苡仁
7,FJ,188,191,二妙散
8,ZH,93,96,湿热蕴
9,ZH,3,6,湿热浸
10,MX,52,55,脉濡数
11,SX,48,51,苔黄腻
12,SX,84,87,苔黄腻
13,FY,237,239,甘草
14,FY,230,232,萆薢
15,FY,208,210,牛膝
16,FY,194,196,苍术
17,FY,222,224,薏苡
18,FY,223,225,苡仁
19,FY,201,203,黄柏
20,FY,215,217,防己
21,ZH,143,145,气血
22,ZF,163,165,清热
23,MX,52,54,脉濡
24,SX,48,50,苔黄
25,SX,84,86,苔黄
26,ZZ,28,30,麻木
27,ZZ,32,34,发热
28,ZZ,36,38,脘痞
29,FY,28,29,麻
30,ZH,45,46,痛
31,ZH,102,103,阴
32,ZH,109,110,阴
33,ZH,4,5,热
34,ZH,33,34,热
35,ZH,44,45,热
36,ZH,94,95,热
37,ZH,124,125,热
38,ZH,129,130,热
39,ZH,132,133,热
40,ZH,164,165,热
41,ZH,170,171,热
