,entity_class,start_pos,end_pos,content
0,FY,478,482,炒薏苡仁
1,ZZ,77,81,不省人事
2,FY,479,482,薏苡仁
3,FY,190,193,广陈皮
4,FY,444,447,广陈皮
5,FY,162,165,莱菔子
6,FY,217,220,莱菔子
7,FY,372,375,莱菔子
8,FY,465,468,莱菔子
9,FY,201,204,槟榔片
10,FY,145,148,平胃散
11,FY,424,427,平胃散
12,FJ,145,148,平胃散
13,FJ,424,427,平胃散
14,ZH,279,282,热结肠
15,FY,196,198,炙草
16,FY,450,452,炙草
17,FY,191,193,陈皮
18,FY,445,447,陈皮
19,FY,52,54,大黄
20,FY,177,179,苍术
21,FY,431,433,苍术
22,FY,183,185,川朴
23,FY,439,441,川朴
24,FY,485,487,泽泻
25,FY,159,161,草果
26,FY,207,209,草果
27,FY,455,457,草果
28,FY,156,158,槟榔
29,FY,201,203,槟榔
30,FY,479,481,薏苡
31,FY,473,475,茯苓
32,FY,366,368,青葱
33,FY,495,497,青葱
34,FY,480,482,苡仁
35,ZZ,0,2,腹痛
36,ZZ,3,5,腹痛
37,ZZ,8,10,腹痛
38,ZZ,242,244,腹痛
39,FY,305,306,桂
40,FY,27,28,茶
41,FY,367,368,葱
42,FY,496,497,葱
43,ZH,1,2,痛
44,ZH,4,5,痛
45,ZH,9,10,痛
46,ZH,48,49,痛
47,ZH,70,71,痛
48,ZH,72,73,痛
49,ZH,230,231,痛
50,ZH,243,244,痛
51,ZH,118,119,阳
52,ZH,26,27,冷
53,ZH,171,172,冷
54,ZH,279,280,热
55,ZH,388,389,热
