,entity_class,start_pos,end_pos,content
0,FY,371,375,苦楝根皮
1,ZH,64,68,大便秘结
2,ZH,246,250,气机被阻
3,ZH,331,335,气机被阻
4,SX,71,75,舌苔白腻
5,ZZ,59,63,小便短少
6,ZZ,151,155,口渴欲饮
7,ZZ,207,211,面色苍白
8,ZZ,272,276,恶心呕吐
9,ZZ,146,150,面赤心烦
10,ZZ,197,201,手足不温
11,ZZ,64,68,大便秘结
12,FY,387,390,广木香
13,FY,371,374,苦楝根
14,FY,372,375,楝根皮
15,ZH,251,254,气血不
16,MX,215,218,脉细弱
17,MX,164,167,脉弦数
18,SX,72,75,苔白腻
19,FY,399,401,大黄
20,FY,372,374,楝根
21,FY,371,373,苦楝
22,FY,364,366,乌梅
23,FY,380,382,槟榔
24,FY,388,390,木香
25,FY,3,5,蛔虫
26,FY,46,48,蛔虫
27,FY,229,231,蛔虫
28,FY,301,303,蛔虫
29,FY,319,321,蛔虫
30,FY,394,396,花椒
31,FY,416,418,枳实
32,FY,406,408,芒硝
33,FJ,353,355,通便
34,FJ,360,362,通便
35,ZH,251,253,气血
36,ZF,348,350,行气
37,MX,79,81,脉弦
38,MX,116,118,脉弦
39,MX,164,166,脉弦
40,MX,215,217,脉细
41,SX,161,163,舌红
42,SX,72,74,苔白
43,ZZ,98,100,呕吐
44,ZZ,274,276,呕吐
45,ZZ,140,142,身热
46,ZZ,156,158,溲赤
47,ZZ,185,187,恶心
48,ZZ,272,274,恶心
49,ZZ,161,163,舌红
50,ZZ,209,211,苍白
51,ZZ,95,97,腹痛
52,ZZ,125,127,腹痛
53,ZZ,173,175,腹痛
54,ZZ,180,182,喜按
55,ZZ,39,41,心烦
56,ZZ,148,150,心烦
57,ZZ,65,67,便秘
58,ZZ,101,103,便秘
59,ZZ,158,160,便秘
60,ZZ,277,279,汗出
61,ZZ,151,153,口渴
62,FY,395,396,椒
63,FY,365,366,梅
64,ZH,18,19,痛
65,ZH,96,97,痛
66,ZH,126,127,痛
67,ZH,174,175,痛
68,ZH,263,264,痛
69,ZH,267,268,痛
70,ZH,122,123,热
71,ZH,141,142,热
72,ZH,169,170,热
