,entity_class,start_pos,end_pos,content
0,FY,502,506,生薏苡仁
1,FJ,135,139,四君子汤
2,ZH,19,23,肝胃不和
3,ZH,24,28,湿热中阻
4,ZH,116,120,脾胃虚弱
5,ZZ,92,96,病程较长
6,ZZ,58,62,面色不华
7,ZZ,462,466,肛门灼热
8,FY,328,331,生姜汁
9,FY,503,506,薏苡仁
10,FY,315,318,吴茱萸
11,FY,321,324,代赭石
12,FJ,156,159,左金丸
13,ZH,19,22,肝胃不
14,ZH,116,119,脾胃虚
15,MX,375,378,脉弦滑
16,FY,291,293,厚朴
17,FY,321,323,代赭
18,FY,328,330,生姜
19,FY,491,493,黄芩
20,FY,267,269,香附
21,FY,322,324,赭石
22,FY,309,311,半夏
23,FY,279,281,郁金
24,FY,273,275,白芍
25,FY,503,505,薏苡
26,FY,334,336,黄连
27,FY,482,484,黄连
28,FY,497,499,木香
29,FY,329,331,姜汁
30,FY,150,152,柴胡
31,FY,261,263,柴胡
32,FY,285,287,竹茹
33,FY,504,506,苡仁
34,FY,297,299,降香
35,FY,316,318,茱萸
36,FY,315,317,吴茱
37,FY,303,305,枳实
38,FJ,157,159,金丸
39,ZF,214,216,清热
40,ZF,256,258,清热
41,MX,375,377,脉弦
42,SX,370,372,苔腻
43,ZZ,81,83,呕吐
44,ZZ,107,109,呕吐
45,ZZ,196,198,呕吐
46,ZZ,449,451,呕吐
47,ZZ,464,466,灼热
48,ZZ,194,196,腹痛
49,FY,286,287,茹
50,FY,492,493,芩
51,FY,329,330,姜
52,FY,41,42,酒
53,ZH,32,33,痛
54,ZH,79,80,痛
55,ZH,105,106,痛
56,ZH,195,196,痛
57,ZH,448,449,痛
58,ZH,25,26,热
59,ZH,190,191,热
60,ZH,215,216,热
61,ZH,257,258,热
62,ZH,465,466,热
63,ZH,474,475,热
64,ZH,118,119,虚
65,ZH,184,185,虚
66,ZH,428,429,干
