,entity_class,start_pos,end_pos,content
0,FJ,228,232,茵陈蒿汤
1,ZH,111,115,热毒炽盛
2,ZH,43,47,大便秘结
3,ZH,98,102,大便秘结
4,ZF,216,220,清热利湿
5,SX,54,58,舌苔黄腻
6,ZZ,35,39,小便短少
7,ZZ,25,29,发热口渴
8,ZZ,49,53,腹部胀满
9,ZZ,134,138,高热神昏
10,ZZ,43,47,大便秘结
11,ZZ,98,102,大便秘结
12,FY,228,231,茵陈蒿
13,FY,233,236,茵陈蒿
14,ZH,111,114,热毒炽
15,ZH,123,126,热入营
16,ZH,6,9,热重于
17,ZH,73,76,热重于
18,ZH,158,161,热重于
19,ZH,186,189,热重于
20,MX,59,62,脉弦数
21,SX,55,58,苔黄腻
22,FY,247,249,大黄
23,FY,228,230,茵陈
24,FY,233,235,茵陈
25,FY,241,243,栀子
26,FJ,223,225,通便
27,ZF,216,218,清热
28,MX,59,61,脉弦
29,SX,55,57,苔黄
30,ZZ,93,95,身热
31,ZZ,134,136,高热
32,ZZ,30,32,心烦
33,ZZ,136,138,神昏
34,ZZ,44,46,便秘
35,ZZ,99,101,便秘
36,ZZ,25,27,发热
37,ZZ,27,29,口渴
38,ZZ,95,97,口渴
39,ZZ,139,141,出血
40,ZH,3,4,阳
41,ZH,78,79,阳
42,ZH,163,164,阳
43,ZH,179,180,阳
44,ZH,6,7,热
45,ZH,26,27,热
46,ZH,73,74,热
47,ZH,94,95,热
48,ZH,111,112,热
49,ZH,118,119,热
50,ZH,123,124,热
51,ZH,135,136,热
52,ZH,158,159,热
53,ZH,177,178,热
54,ZH,186,187,热
55,ZH,200,201,热
56,ZH,206,207,热
57,ZH,217,218,热
