,entity_class,start_pos,end_pos,content
0,FJ,205,209,大定风珠
1,ZH,179,183,水不涵木
2,ZZ,28,32,手足心热
3,ZZ,18,22,面色潮红
4,ZZ,79,83,面色潮红
5,FY,228,231,五味子
6,FY,285,288,鸡子黄
7,FY,247,250,炙甘草
8,FY,278,281,山萸肉
9,ZH,169,172,肝肾阴
10,ZH,170,173,肾阴亏
11,ZH,4,7,阴虚风
12,ZH,146,149,阴虚风
13,ZH,184,187,阴虚风
14,MX,58,61,脉沉细
15,SX,51,54,舌质红
16,FY,248,250,甘草
17,FY,254,256,鳖甲
18,FY,278,280,山萸
19,FY,279,281,萸肉
20,FY,235,237,麦冬
21,FY,218,220,阿胶
22,FY,241,243,白芍
23,FY,60,62,细面
24,FY,266,268,牡蛎
25,FY,212,214,熟地
26,FY,285,287,鸡子
27,FY,260,262,龟板
28,FY,272,274,杞果
29,FY,228,230,五味
30,SX,48,50,无苔
31,SX,96,98,无苔
32,SX,55,57,少津
33,ZZ,43,45,抽搐
34,ZZ,91,93,抽搐
35,ZZ,25,27,消瘦
36,ZZ,23,25,身热
37,FY,235,236,麦
38,FY,285,286,鸡
39,ZH,130,131,阳
40,ZH,198,199,阳
41,ZH,2,3,风
42,ZH,6,7,风
43,ZH,106,107,风
44,ZH,148,149,风
45,ZH,186,187,风
46,ZH,203,204,风
47,ZH,207,208,风
48,ZH,4,5,阴
49,ZH,101,102,阴
50,ZH,122,123,阴
51,ZH,125,126,阴
52,ZH,146,147,阴
53,ZH,166,167,阴
54,ZH,171,172,阴
55,ZH,184,185,阴
56,ZH,196,197,阴
57,ZH,24,25,热
58,ZH,31,32,热
59,ZH,87,88,热
60,ZH,109,110,热
61,ZH,157,158,热
62,ZH,5,6,虚
63,ZH,13,14,虚
64,ZH,74,75,虚
65,ZH,126,127,虚
66,ZH,133,134,虚
67,ZH,147,148,虚
68,ZH,185,186,虚
