,entity_class,start_pos,end_pos,content
0,ZH,13,17,升降失常
1,ZH,183,187,升降失常
2,ZZ,490,494,大便不畅
3,ZZ,123,127,小便不通
4,FY,254,257,桑白皮
5,FY,425,428,桑白皮
6,FY,258,261,瓜蒌皮
7,FY,449,452,瓜蒌皮
8,FY,421,424,生白术
9,FY,417,420,生黄芪
10,FY,664,667,生黄芪
11,SX,142,145,舌淡红
12,SX,561,564,舌淡红
13,SX,650,653,舌淡红
14,SX,146,149,苔薄白
15,SX,565,568,苔薄白
16,SX,654,657,苔薄白
17,FY,244,246,枳壳
18,FY,453,455,枳壳
19,FY,265,267,桔梗
20,FY,456,458,桔梗
21,FY,259,261,蒌皮
22,FY,450,452,蒌皮
23,FY,418,420,黄芪
24,FY,665,667,黄芪
25,FY,258,260,瓜蒌
26,FY,449,451,瓜蒌
27,FY,272,274,百合
28,FY,433,435,百合
29,FY,298,300,芦根
30,FY,436,438,芦根
31,FY,241,243,白术
32,FY,422,424,白术
33,FY,262,264,杏仁
34,FY,443,445,杏仁
35,FY,255,257,白皮
36,FY,426,428,白皮
37,FJ,214,216,通便
38,MX,152,154,脉弦
39,MX,571,573,脉弦
40,MX,658,660,脉弦
41,SX,142,144,舌淡
42,SX,561,563,舌淡
43,SX,650,652,舌淡
44,SX,146,148,苔薄
45,SX,565,567,苔薄
46,SX,654,656,苔薄
47,ZZ,94,96,胸闷
48,ZZ,538,540,胸闷
49,ZZ,637,639,胸闷
50,ZZ,114,116,腹胀
51,ZZ,548,550,腹胀
52,ZZ,645,647,腹胀
53,ZZ,506,508,干燥
54,ZZ,139,141,纳少
55,ZZ,550,552,纳少
56,ZZ,0,2,便秘
57,ZZ,3,5,便秘
58,ZZ,112,114,便秘
59,ZZ,199,201,便秘
60,ZZ,204,206,便秘
61,ZZ,351,353,便秘
62,ZZ,480,482,便秘
63,ZZ,578,580,便秘
64,ZZ,22,24,咳嗽
65,ZZ,555,557,咳嗽
66,ZH,359,360,热
67,ZH,76,77,虚
68,ZH,175,176,虚
69,ZH,479,480,虚
70,ZH,577,578,虚
71,ZH,506,507,干
72,ZH,592,593,干
