,entity_class,start_pos,end_pos,content
0,ZH,162,166,气血亏虚
1,ZH,152,156,脾胃虚弱
2,ZZ,33,37,面色无华
3,ZZ,93,97,面色无华
4,ZZ,52,56,大便不实
5,ZZ,59,63,心悸少寐
6,FY,224,227,薏苡仁
7,FY,252,255,炙甘草
8,FY,232,235,酸枣仁
9,FJ,197,200,归脾汤
10,ZH,162,165,气血亏
11,ZH,152,155,脾胃虚
12,ZH,5,8,脾虚血
13,MX,72,75,脉细弱
14,SX,64,67,舌质淡
15,SX,68,71,苔薄白
16,FY,253,255,甘草
17,FY,232,234,酸枣
18,FY,239,241,党参
19,FY,233,235,枣仁
20,FY,224,226,薏苡
21,FY,217,219,茯苓
22,FY,266,268,远志
23,FY,246,248,木香
24,FY,203,205,黄芪
25,FY,210,212,白术
26,FY,225,227,苡仁
27,FY,259,261,当归
28,ZH,162,164,气血
29,MX,72,74,脉细
30,SX,68,70,苔薄
31,ZZ,41,43,乏力
32,ZZ,30,32,肿胀
33,ZZ,59,61,心悸
34,ZZ,16,18,胞睑
35,ZZ,86,88,胞睑
36,FY,233,234,枣
37,ZH,1,2,虚
38,ZH,6,7,虚
39,ZH,122,123,虚
40,ZH,154,155,虚
41,ZH,165,166,虚
