,entity_class,start_pos,end_pos,content
0,FJ,249,254,大黄附子汤
1,ZH,20,24,阴寒内盛
2,ZF,241,245,温经散寒
3,SX,353,357,舌质暗淡
4,ZZ,323,327,气短懒言
5,ZZ,117,121,大便干结
6,FJ,251,254,附子汤
7,ZZ,117,120,大便干
8,FY,249,251,大黄
9,FY,269,271,大黄
10,FY,282,284,厚朴
11,FY,251,253,附子
12,FY,263,265,附子
13,FY,257,259,党参
14,FY,279,281,白术
15,FY,289,291,细辛
16,FJ,134,136,通便
17,FJ,245,247,通便
18,MX,363,365,脉细
19,SX,358,360,苔白
20,ZZ,323,325,气短
21,ZZ,41,43,消瘦
22,ZZ,334,336,腹胀
23,ZZ,118,120,便干
24,ZZ,337,339,腹痛
25,ZZ,0,2,便秘
26,ZZ,3,5,便秘
27,ZZ,27,29,便秘
28,ZZ,38,40,便秘
29,ZZ,148,150,便秘
30,ZZ,219,221,便秘
31,ZZ,309,311,便秘
32,ZZ,328,330,纳差
33,ZH,338,339,痛
34,ZH,25,26,阳
35,ZH,146,147,阳
36,ZH,217,218,阳
37,ZH,20,21,阴
38,ZH,12,13,虚
39,ZH,26,27,虚
40,ZH,147,148,虚
41,ZH,218,219,虚
42,ZH,308,309,虚
43,ZH,119,120,干
