,entity_class,start_pos,end_pos,content
0,FJ,446,452,香砂六君子汤
1,ZH,294,299,虚实夹杂证
2,FY,448,452,六君子汤
3,FJ,448,452,六君子汤
4,ZH,7,11,脾胃气虚
5,ZH,143,147,脾胃气虚
6,ZH,149,153,脾胃气虚
7,ZH,180,184,脾胃气虚
8,ZH,243,247,脾胃气虚
9,ZH,270,274,脾胃气虚
10,ZH,322,326,脾胃气虚
11,ZH,374,378,脾胃气虚
12,ZH,195,199,中气不足
13,ZH,347,351,脾胃虚寒
14,ZZ,104,108,胃脘隐痛
15,ZZ,69,73,神疲乏力
16,ZZ,74,78,面色不华
17,ZZ,54,58,大便稀薄
18,FY,500,503,炙甘草
19,ZH,7,10,脾胃气
20,ZH,143,146,脾胃气
21,ZH,149,152,脾胃气
22,ZH,180,183,脾胃气
23,ZH,212,215,脾胃气
24,ZH,243,246,脾胃气
25,ZH,270,273,脾胃气
26,ZH,322,325,脾胃气
27,ZH,374,377,脾胃气
28,ZH,347,350,脾胃虚
29,ZH,128,131,虚实夹
30,ZH,294,297,虚实夹
31,MX,87,90,脉细弱
32,SX,79,82,舌质淡
33,SX,83,86,苔薄白
34,FY,501,503,甘草
35,FY,476,478,陈皮
36,FY,482,484,半夏
37,FY,455,457,党参
38,FY,469,471,茯苓
39,FY,494,496,木香
40,FY,462,464,白术
41,FY,488,490,砂仁
42,ZH,217,219,气血
43,ZH,162,164,气滞
44,ZH,252,254,气滞
45,ZH,277,279,气滞
46,ZH,405,407,气滞
47,ZF,427,429,行气
48,MX,87,89,脉细
49,SX,83,85,苔薄
50,ZZ,71,73,乏力
51,ZZ,43,45,腹胀
52,ZZ,69,71,神疲
53,ZZ,66,68,倦怠
54,ZZ,118,120,倦怠
55,ZZ,35,37,纳呆
56,ZZ,113,115,纳呆
57,ZZ,108,110,喜按
58,ZZ,33,35,食少
59,ZZ,111,113,食少
60,ZH,1,2,痛
61,ZH,5,6,痛
62,ZH,21,22,痛
63,ZH,107,108,痛
64,ZH,388,389,痛
65,ZH,400,401,痛
66,ZH,308,309,阳
67,ZH,313,314,阳
68,ZH,330,331,阳
69,ZH,210,211,瘀
70,ZH,262,263,瘀
71,ZH,287,288,瘀
72,ZH,415,416,瘀
73,ZH,437,438,瘀
74,ZH,10,11,虚
75,ZH,128,129,虚
76,ZH,146,147,虚
77,ZH,152,153,虚
78,ZH,166,167,虚
79,ZH,183,184,虚
80,ZH,227,228,虚
81,ZH,231,232,虚
82,ZH,246,247,虚
83,ZH,273,274,虚
84,ZH,294,295,虚
85,ZH,306,307,虚
86,ZH,309,310,虚
87,ZH,314,315,虚
88,ZH,317,318,虚
89,ZH,325,326,虚
90,ZH,349,350,虚
91,ZH,377,378,虚
