,entity_class,start_pos,end_pos,content
0,FJ,223,228,龙胆泻肝汤
1,ZH,159,164,阴虚火旺证
2,ZH,179,184,气虚阳微证
3,ZH,145,149,迫血妄行
4,ZH,204,208,迫血妄行
5,ZH,6,10,肝火犯胃
6,ZH,159,163,阴虚火旺
7,ZF,218,222,凉血止血
8,ZZ,32,36,心烦易怒
9,ZZ,83,87,心烦易怒
10,ZZ,37,41,少寐多梦
11,FY,235,238,龙胆草
12,FY,307,310,生甘草
13,FY,299,302,旱莲草
14,FJ,225,228,泻肝汤
15,FJ,229,232,泻心汤
16,ZH,131,134,肝火亢
17,ZH,6,9,肝火犯
18,ZH,159,162,阴虚火
19,ZH,179,182,气虚阳
20,MX,56,59,脉弦数
21,SX,48,51,舌质红
22,SX,52,55,苔薄黄
23,FY,308,310,甘草
24,FY,264,266,大黄
25,FY,271,273,生地
26,FY,243,245,黄芩
27,FY,292,294,小蓟
28,FY,299,301,旱莲
29,FY,285,287,大蓟
30,FY,250,252,黄连
31,FY,223,225,龙胆
32,FY,235,237,龙胆
33,FY,257,259,栀子
34,FY,236,238,胆草
35,FY,278,280,丹皮
36,MX,56,58,脉弦
37,SX,52,54,苔薄
38,ZZ,0,2,吐血
39,ZZ,15,17,吐血
40,ZZ,70,72,吐血
41,ZZ,34,36,易怒
42,ZZ,85,87,易怒
43,ZZ,28,30,口干
44,ZZ,32,34,心烦
45,ZZ,83,85,心烦
46,ZZ,45,47,呃逆
47,ZZ,39,41,多梦
48,FY,244,245,芩
49,ZH,26,27,痛
50,ZH,81,82,痛
51,ZH,181,182,阳
52,ZH,143,144,阴
53,ZH,154,155,阴
54,ZH,159,160,阴
55,ZH,160,161,虚
56,ZH,180,181,虚
57,ZH,29,30,干
