,entity_class,start_pos,end_pos,content
0,FJ,136,141,藿香正气散
1,SX,32,36,舌苔薄白
2,ZZ,22,26,发热恶寒
3,FY,193,196,炙甘草
4,FY,185,188,大腹皮
5,FY,200,203,吴茱萸
6,FJ,138,141,正气散
7,ZH,6,9,外邪犯
8,ZH,107,110,外邪犯
9,MX,37,40,脉浮紧
10,SX,33,36,苔薄白
11,FY,194,196,甘草
12,FY,171,173,陈皮
13,FY,158,160,厚朴
14,FY,165,167,半夏
15,FY,207,209,丁香
16,FY,185,187,大腹
17,FY,178,180,茯苓
18,FY,136,138,藿香
19,FY,144,146,藿香
20,FY,186,188,腹皮
21,FY,201,203,茱萸
22,FY,200,202,吴茱
23,FY,151,153,紫苏
24,ZH,128,130,风寒
25,MX,37,39,脉浮
26,SX,33,35,苔薄
27,ZZ,24,26,恶寒
28,ZZ,91,93,腹胀
29,ZZ,27,29,头痛
30,ZZ,95,97,厌食
31,ZZ,22,24,发热
32,ZZ,0,2,呃逆
33,ZZ,17,19,呃逆
34,ZZ,59,61,呃逆
35,ZZ,29,31,无汗
36,ZH,28,29,痛
37,ZH,128,129,风
38,ZH,23,24,热
