,entity_class,start_pos,end_pos,content
0,FY,193,197,苍耳草根
1,FY,302,306,苍耳草根
2,FY,489,493,苍耳草根
3,FJ,110,114,痛泄要方
4,ZH,12,16,肝脾不和
5,SX,390,394,苔薄白腻
6,FY,163,166,吴茱萸
7,FY,288,291,吴茱萸
8,FY,193,196,苍耳草
9,FY,302,305,苍耳草
10,FY,489,492,苍耳草
11,FY,200,203,玫瑰花
12,FY,261,264,玫瑰花
13,FY,237,240,焦白术
14,FY,186,189,炒枳壳
15,FY,274,277,炒枳壳
16,FY,244,247,炒白芍
17,MX,395,398,脉细弦
18,SX,390,393,苔薄白
19,FY,125,127,甘草
20,FY,251,253,甘草
21,FY,268,270,陈皮
22,FY,193,195,苍耳
23,FY,302,304,苍耳
24,FY,489,491,苍耳
25,FY,495,497,山药
26,FY,122,124,乌梅
27,FY,297,299,乌梅
28,FY,187,189,枳壳
29,FY,275,277,枳壳
30,FY,119,121,白芍
31,FY,245,247,白芍
32,FY,145,147,黄连
33,FY,159,161,黄连
34,FY,254,256,黄连
35,FY,271,273,防风
36,FY,148,150,肉桂
37,FY,281,283,肉桂
38,FY,502,504,肉桂
39,FY,238,240,白术
40,FY,164,166,茱萸
41,FY,289,291,茱萸
42,FY,163,165,吴茱
43,FY,288,290,吴茱
44,FY,182,184,花椒
45,FY,257,259,花椒
46,MX,395,397,脉细
47,SX,390,392,苔薄
48,ZZ,349,351,便溏
49,ZZ,452,454,腹胀
50,ZZ,378,380,失眠
51,ZZ,381,383,口干
52,ZZ,352,354,腹痛
53,ZZ,462,464,腹痛
54,ZZ,19,21,腹泻
55,ZZ,431,433,腹泻
56,FY,149,150,桂
57,FY,282,283,桂
58,FY,503,504,桂
59,FY,183,184,椒
60,FY,258,259,椒
61,FY,123,124,梅
62,FY,298,299,梅
63,ZH,110,111,痛
64,ZH,353,354,痛
65,ZH,463,464,痛
66,ZH,272,273,风
67,ZH,369,370,冷
68,ZH,478,479,冷
69,ZH,171,172,热
70,ZH,382,383,干
71,ZH,408,409,干
