,entity_class,start_pos,end_pos,content
0,FJ,426,431,补中益气汤
1,FJ,550,555,补中益气汤
2,FJ,1300,1305,补中益气汤
3,FJ,832,836,大柴胡汤
4,FJ,1140,1144,大柴胡汤
5,FJ,467,471,小柴胡汤
6,FJ,981,985,小柴胡汤
7,ZH,15,19,脾虚气陷
8,ZH,10,14,肝郁气滞
9,ZH,447,451,肝胃不和
10,ZH,819,823,肝郁化热
11,ZF,535,539,益气摄血
12,ZF,426,430,补中益气
13,ZF,550,554,补中益气
14,ZF,1300,1304,补中益气
15,ZF,483,487,疏肝利胆
16,MX,742,746,脉细滑数
17,SX,808,812,舌淡苔白
18,ZZ,227,231,压痛明显
19,ZZ,369,373,病程较长
20,ZZ,395,399,面色苍白
21,ZZ,697,701,面色苍白
22,ZZ,1120,1124,头晕乏力
23,FY,467,470,小柴胡
24,FY,981,984,小柴胡
25,FY,919,922,炙甘草
26,FY,1022,1025,炙甘草
27,FY,1046,1049,莱菔子
28,FY,1203,1206,莱菔子
29,FY,1180,1183,酒大黄
30,FY,606,609,生荷叶
31,FY,912,915,火麻仁
32,FY,627,630,生地榆
33,FY,891,894,生地榆
34,FY,1053,1056,生地榆
35,FY,1210,1213,地榆炭
36,FY,620,623,生侧柏
37,FY,904,907,焦三仙
38,FY,593,596,黑芥穗
39,FY,562,565,生黄芪
40,FY,875,878,生大黄
41,FJ,468,471,柴胡汤
42,FJ,833,836,柴胡汤
43,FJ,982,985,柴胡汤
44,FJ,1141,1144,柴胡汤
45,FJ,432,435,四生丸
46,FJ,556,559,四生丸
47,FJ,428,431,益气汤
48,FJ,552,555,益气汤
49,FJ,1302,1305,益气汤
50,ZH,447,450,肝胃不
51,ZH,15,18,脾虚气
52,ZH,824,827,脾胃气
53,ZH,417,420,脾不统
54,ZH,10,13,肝郁气
55,ZH,819,822,肝郁化
56,MX,814,817,脉沉细
57,MX,975,978,脉沉细
58,MX,1134,1137,脉沉细
59,MX,742,745,脉细滑
60,SX,971,974,苔黄腻
61,SX,810,813,苔白腻
62,SX,738,741,舌淡暗
63,FY,920,922,甘草
64,FY,1023,1025,甘草
65,FY,647,649,陈皮
66,FY,1040,1042,陈皮
67,FY,1197,1199,陈皮
68,FY,876,878,大黄
69,FY,1181,1183,大黄
70,FY,594,596,芥穗
71,FY,898,900,槐花
72,FY,1060,1062,槐花
73,FY,1217,1219,槐花
74,FY,925,927,生姜
75,FY,1066,1068,生姜
76,FY,1223,1225,生姜
77,FY,635,637,槐米
78,FY,600,602,生地
79,FY,627,629,生地
80,FY,891,893,生地
81,FY,1053,1055,生地
82,FY,857,859,黄芩
83,FY,1004,1006,黄芩
84,FY,1156,1158,黄芩
85,FY,885,887,佛手
86,FY,1034,1036,香附
87,FY,863,865,半夏
88,FY,1016,1018,半夏
89,FY,1168,1170,半夏
90,FY,1267,1269,桔梗
91,FY,569,571,党参
92,FY,1010,1012,党参
93,FY,621,623,侧柏
94,FY,930,932,大枣
95,FY,1071,1073,大枣
96,FY,1228,1230,大枣
97,FY,641,643,白芍
98,FY,869,871,白芍
99,FY,1101,1103,白芍
100,FY,1162,1164,白芍
101,FY,628,630,地榆
102,FY,892,894,地榆
103,FY,1054,1056,地榆
104,FY,1210,1212,地榆
105,FY,905,907,三仙
106,FY,607,609,荷叶
107,FY,614,616,艾叶
108,FY,1255,1257,薤白
109,FY,563,565,黄芪
110,FY,468,470,柴胡
111,FY,581,583,柴胡
112,FY,833,835,柴胡
113,FY,851,853,柴胡
114,FY,982,984,柴胡
115,FY,998,1000,柴胡
116,FY,1141,1143,柴胡
117,FY,1150,1152,柴胡
118,FY,575,577,白术
119,FY,1028,1030,乌药
120,FY,1191,1193,乌药
121,FY,1261,1263,杏仁
122,FY,588,590,升麻
123,FY,913,915,麻仁
124,FY,1174,1176,枳实
125,FJ,956,958,感冒
126,ZH,12,14,气滞
127,ZH,452,454,气滞
128,ZH,826,828,气滞
129,ZF,488,490,行气
130,ZF,992,994,行气
131,MX,742,744,脉细
132,SX,971,973,苔黄
133,SX,810,812,苔白
134,SX,1131,1133,苔白
135,SX,738,740,舌淡
136,SX,808,810,舌淡
137,SX,1128,1130,舌淡
138,ZZ,704,706,腰痛
139,ZZ,135,137,呕吐
140,ZZ,400,402,乏力
141,ZZ,694,696,乏力
142,ZZ,1122,1124,乏力
143,ZZ,30,32,腹胀
144,ZZ,68,70,腹胀
145,ZZ,122,124,腹胀
146,ZZ,198,200,腹胀
147,ZZ,330,332,腹胀
148,ZZ,333,335,腹胀
149,ZZ,374,376,腹胀
150,ZZ,702,704,腹胀
151,ZZ,962,964,腹胀
152,ZZ,1114,1116,腹胀
153,ZZ,1243,1245,腹胀
154,ZZ,227,229,压痛
155,ZZ,402,404,神疲
156,ZZ,714,716,神疲
157,ZZ,132,134,恶心
158,ZZ,709,711,恶心
159,ZZ,712,714,头晕
160,ZZ,1120,1122,头晕
161,ZZ,397,399,苍白
162,ZZ,699,701,苍白
163,ZZ,968,970,便血
164,ZZ,1125,1127,便血
165,ZZ,1245,1247,便血
166,ZZ,33,35,腹痛
167,ZZ,71,73,腹痛
168,ZZ,125,127,腹痛
169,ZZ,200,202,腹痛
170,ZZ,707,709,纳差
171,ZZ,958,960,低热
172,ZZ,1093,1095,低热
173,ZZ,74,76,发热
174,ZZ,129,131,呃逆
175,ZZ,687,689,呃逆
176,ZZ,1112,1114,呃逆
177,ZZ,1238,1240,呃逆
178,ZZ,300,302,出血
179,ZZ,1295,1297,出血
180,FY,636,637,米
181,FY,931,932,枣
182,FY,1072,1073,枣
183,FY,1229,1230,枣
184,FY,858,859,芩
185,FY,1005,1006,芩
186,FY,1157,1158,芩
187,FY,614,615,艾
188,FY,589,590,麻
189,FY,913,914,麻
190,FY,926,927,姜
191,FY,1067,1068,姜
192,FY,1224,1225,姜
193,FY,1180,1181,酒
194,ZH,34,35,痛
195,ZH,72,73,痛
196,ZH,126,127,痛
197,ZH,201,202,痛
198,ZH,228,229,痛
199,ZH,677,678,痛
200,ZH,705,706,痛
201,ZH,725,726,痛
202,ZH,75,76,热
203,ZH,822,823,热
204,ZH,959,960,热
205,ZH,1094,1095,热
206,ZH,361,362,瘀
207,ZH,16,17,虚
208,ZH,339,340,虚
209,ZH,379,380,虚
210,ZH,445,446,虚
211,ZH,505,506,虚
212,ZH,516,517,虚
213,ZH,524,525,虚
