,entity_class,start_pos,end_pos,content
0,FJ,281,286,桃仁承气汤
1,ZF,226,231,行气活血法
2,ZF,210,214,行气活血
3,ZF,226,230,行气活血
4,ZH,128,131,气滞血
5,FY,281,283,桃仁
6,ZH,100,102,气血
7,ZH,199,201,气血
8,ZH,128,130,气滞
9,ZH,148,150,气滞
10,ZH,186,188,气滞
11,ZH,130,132,血疲
12,ZF,212,214,活血
13,ZF,228,230,活血
14,ZF,257,259,活血
15,ZF,210,212,行气
16,ZF,226,228,行气
17,ZZ,154,156,腹胀
18,ZZ,0,2,腹痛
19,ZZ,3,5,腹痛
20,ZZ,8,10,腹痛
21,ZZ,13,15,腹痛
22,ZZ,133,135,腹痛
23,ZZ,318,320,腹痛
24,ZZ,57,59,气急
25,ZZ,335,337,气急
26,ZH,1,2,痛
27,ZH,4,5,痛
28,ZH,9,10,痛
29,ZH,14,15,痛
30,ZH,134,135,痛
31,ZH,156,157,痛
32,ZH,158,159,痛
33,ZH,170,171,痛
34,ZH,271,272,痛
35,ZH,319,320,痛
36,ZH,263,264,热
37,ZH,6,7,瘀
38,ZH,165,166,瘀
39,ZH,190,191,瘀
40,ZH,316,317,瘀
