SX,581,585
SX,580,584
ZZ,182,186
FY,277,280
FY,559,562
ZH,164,167
ZH,420,423
ZH,418,421
ZH,341,344
ZH,665,668
ZH,8,11
ZH,198,201
ZH,798,801
SX,581,584
SX,779,782
FY,692,694
FY,490,492
FY,542,544
FY,833,835
FY,518,520
FY,684,686
FY,869,871
FY,535,537
FY,819,821
FY,876,878
FY,826,828
FY,882,884
FY,288,290
FY,548,550
FY,269,271
FY,524,526
FY,688,690
FY,268,270
FY,523,525
FY,687,689
FY,506,508
ZH,198,200
ZH,420,422
MX,586,588
MX,784,786
SX,223,225
SX,581,583
SX,779,781
ZZ,74,76
ZZ,189,191
ZZ,79,81
ZZ,194,196
ZZ,77,79
ZZ,192,194
ZZ,775,777
ZZ,72,74
ZZ,187,189
ZZ,177,179
ZZ,183,185
ZZ,179,181
FY,869,870
ZH,799,800
ZH,7,8
ZH,119,120
ZH,201,202
ZH,423,424
ZH,458,459
ZH,666,667
ZH,178,179
