FJ,458,461
FJ,308,311
FJ,488,491
FJ,314,317
FJ,494,497
MX,744,747
ZZ,721,724
FY,532,534
FY,533,535
FY,1022,1024
FY,1081,1083
FY,996,998
FY,596,598
FY,857,859
FY,863,865
FY,983,985
FY,976,978
FY,583,585
FY,1059,1061
FY,306,308
FY,486,488
FY,1014,1016
FY,414,416
FY,314,316
FY,494,496
FY,375,377
FY,604,606
FY,1053,1055
FY,597,599
FY,858,860
FY,544,546
FY,1046,1048
FY,456,458
ZH,463,465
MX,744,746
ZZ,656,658
ZZ,651,653
ZZ,89,91
ZZ,655,657
FY,415,416
FY,869,870
FY,551,552
FY,1029,1030
ZH,90,91
ZH,695,696
ZH,93,94
ZH,218,219
ZH,357,358
