FJ,435,438
FJ,967,970
FJ,472,475
FJ,1174,1177
FJ,332,335
FJ,559,562
FJ,838,841
FJ,336,339
FJ,563,566
ZH,1161,1164
ZH,23,26
ZZ,1137,1140
FY,844,846
FY,330,332
FY,557,559
FY,570,572
FY,1005,1007
FY,430,432
FY,472,474
FY,962,964
FY,1174,1176
FY,433,435
FY,965,967
FY,1070,1072
FY,836,838
FY,1033,1035
FY,470,472
FY,1172,1174
FY,435,437
FY,967,969
ZH,945,947
ZH,1168,1170
MX,1155,1157
SX,773,775
SX,1151,1153
ZZ,302,304
ZZ,418,420
ZZ,741,743
ZZ,830,832
ZZ,1104,1106
ZZ,100,102
ZZ,673,675
ZZ,1138,1140
ZZ,903,905
ZZ,1139,1141
ZZ,736,738
ZZ,909,911
ZZ,1099,1101
ZZ,395,397
ZZ,397,399
ZZ,45,47
ZZ,298,300
FY,430,431
FY,472,473
FY,962,963
FY,992,993
FY,1174,1175
FY,1213,1214
FY,1028,1029
FY,683,684
FY,1196,1197
FY,583,584
FY,1023,1024
FY,1232,1233
ZH,46,47
ZH,299,300
ZH,424,425
ZH,666,667
ZH,727,728
ZH,751,752
ZH,915,916
ZH,1091,1092
ZH,402,403
ZH,920,921
ZH,955,956
ZH,982,983
ZH,401,402
ZH,919,920
ZH,954,955
ZH,981,982
ZH,737,738
ZH,910,911
ZH,1100,1101
ZH,19,20
ZH,347,348
ZH,483,484
ZH,548,549
ZH,932,933
ZH,949,950
ZH,26,27
ZH,404,405
ZH,922,923
ZH,957,958
ZH,396,397
ZH,582,583
ZH,745,746
ZH,756,757
ZH,1139,1140
