ZF,10,14
ZF,244,248
ZF,310,314
ZH,10,13
ZH,244,247
ZH,310,313
ZH,255,258
ZH,270,273
ZH,22,25
FY,682,684
FY,685,687
FY,721,723
FY,386,388
FY,403,405
FY,639,641
FY,737,739
FY,672,674
FY,531,533
FY,586,588
FY,714,716
FY,749,751
FY,493,495
FY,576,578
FY,644,646
ZH,270,272
SX,824,826
ZZ,781,783
ZZ,779,781
ZZ,776,778
ZZ,173,175
ZZ,277,279
FY,459,460
FY,655,656
FY,434,435
FY,679,680
ZH,889,890
ZH,12,13
ZH,16,17
ZH,246,247
ZH,312,313
ZH,23,24
ZH,261,262
ZH,273,274
ZH,13,14
ZH,247,248
ZH,257,258
ZH,313,314
ZH,433,434
ZH,678,679
