FJ,193,197
FJ,814,818
ZF,800,804
ZF,209,213
ZF,1018,1022
FJ,211,214
FJ,1020,1023
FJ,172,175
FJ,605,608
FJ,153,156
FJ,245,248
FJ,280,283
FJ,1324,1327
ZH,13,16
ZH,1300,1303
ZH,162,165
ZH,584,587
ZZ,973,976
FY,642,644
FY,907,909
FY,1104,1106
FY,1039,1041
FY,301,303
FY,326,328
FY,655,657
FY,623,625
FY,889,891
FY,859,861
FY,698,700
FY,332,334
FY,1098,1100
FY,1070,1072
FY,662,664
FY,897,899
FY,1087,1089
FY,1203,1205
FY,151,153
FY,243,245
FY,278,280
FY,1322,1324
FY,170,172
FY,603,605
FY,1099,1101
FY,333,335
FY,661,663
FY,896,898
FY,1086,1088
FY,1202,1204
FY,673,675
FY,834,836
FY,1057,1059
ZH,15,17
ZH,164,166
ZH,586,588
MX,768,770
MX,1166,1168
SX,456,458
SX,567,569
SX,980,982
SX,1163,1165
SX,1283,1285
SX,565,567
SX,978,980
SX,1161,1163
SX,1281,1283
ZZ,430,432
ZZ,739,741
ZZ,965,967
ZZ,1273,1275
ZZ,546,548
ZZ,469,471
ZZ,737,739
ZZ,974,976
ZZ,428,430
ZZ,26,28
ZZ,74,76
ZZ,445,447
ZZ,557,559
FY,625,626
FY,891,892
FY,374,375
FY,679,680
FY,914,915
FY,340,341
FY,686,687
FY,1218,1219
FY,1046,1047
ZH,27,28
ZH,75,76
ZH,411,412
ZH,446,447
ZH,470,471
ZH,489,490
ZH,548,549
ZH,558,559
ZH,949,950
ZH,1142,1143
ZH,15,16
ZH,369,370
ZH,35,36
ZH,56,57
ZH,429,430
ZH,525,526
ZH,204,205
ZH,995,996
ZH,1301,1302
ZH,975,976
