SX,478,481
SX,523,526
SX,602,605
FY,1005,1007
FY,1117,1119
FY,1226,1228
FY,356,358
FY,789,791
FY,901,903
FY,1026,1028
FY,1138,1140
FY,374,376
FY,829,831
FY,818,820
FY,931,933
FY,363,365
FY,663,665
FY,779,781
FY,891,893
FY,993,995
FY,1105,1107
FY,1214,1216
FY,1232,1234
FY,1004,1006
FY,1116,1118
FY,1225,1227
FY,795,797
FY,912,914
FY,1032,1034
FY,1144,1146
FY,796,798
FY,913,915
FY,1033,1035
FY,1145,1147
MX,415,417
MX,528,530
MX,861,863
MX,484,486
MX,753,755
SX,481,483
SX,183,185
SX,602,604
SX,648,650
SX,865,867
SX,1082,1084
SX,1188,1190
SX,412,414
SX,479,481
SX,523,525
ZZ,1192,1194
ZZ,1185,1187
ZZ,1056,1058
FY,1021,1022
FY,1133,1134
FY,1243,1244
FY,192,193
FY,669,670
FY,908,909
FY,1151,1152
ZH,47,48
ZH,216,217
ZH,235,236
ZH,282,283
ZH,469,470
ZH,474,475
ZH,966,967
ZH,1057,1058
ZH,1074,1075
ZH,1173,1174
ZH,68,69
ZH,106,107
ZH,460,461
ZH,557,558
ZH,730,731
ZH,855,856
ZH,954,955
ZH,1059,1060
ZH,1094,1095
ZH,401,402
ZH,645,646
ZH,1186,1187
