word,label,bound,flag,radical,pinyin
梅,S-FY,B,n,木,méi
核,O,M,n,木,hé
气,O,E,n,气,qì
。,O,S,x,UNK,UNK
咽,O,B,n,口,yān
异,O,E,n,廾,yì
感,O,B,n,心,gǎn
症,O,E,n,疒,zhèng
、,O,S,x,UNK,UNK
咽,O,B,n,口,yān
部,O,E,n,阝,bù
神,O,B,l,礻,shén
经,O,M,l,纟,jīng
官,O,M,l,宀,guān
能,O,M,l,月,néng
症,O,E,l,疒,zhèng
、,O,S,x,UNK,UNK
咽,O,S,v,口,yān
癔,O,B,nz,疒,yì
症,O,E,nz,疒,zhèng
、,O,S,x,UNK,UNK
癔,O,B,n,疒,yì
球,O,E,n,王,qiú
。,O,S,x,UNK,UNK
肝,B-ZH,B,n,月,gān
气,I-ZH,E,n,气,qì
郁,I-ZH,B,a,阝,yù
结,E-ZH,E,a,纟,jié
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
咽,O,S,v,口,yān
中,O,S,f,丨,zhōng
有,O,S,v,月,yǒu
异,O,B,n,廾,yì
物,O,M,n,牜,wù
感,O,E,n,心,gǎn
，,O,S,x,UNK,UNK
吐,B-ZZ,S,v,口,tǔ
之,I-ZZ,S,u,丶,zhī
不,I-ZZ,B,v,一,bù
出,E-ZZ,E,v,凵,chū
，,O,S,x,UNK,UNK
咽,B-ZZ,S,v,口,yān
之,I-ZZ,S,u,丶,zhī
不,I-ZZ,B,v,一,bù
下,E-ZZ,E,v,一,xià
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
胁,B-ZZ,S,ng,月,xié
肋,I-ZZ,S,n,月,lèi
胀,I-ZZ,B,v,月,zhàng
痛,E-ZZ,E,v,疒,tòng
，,O,S,x,UNK,UNK
胸,B-ZZ,B,n,月,xiōng
脘,I-ZZ,E,n,月,wǎn
满,I-ZZ,B,v,氵,mǎn
闷,E-ZZ,E,v,门,mèn
，,O,S,x,UNK,UNK
善,B-ZZ,S,v,口,shàn
太,I-ZZ,B,n,大,tài
息,E-ZZ,E,n,心,xī
，,O,S,x,UNK,UNK
心,B-ZZ,B,a,心,xīn
烦,I-ZZ,E,a,火,fán
易,I-ZZ,B,nr,日,yì
怒,E-ZZ,E,nr,心,nù
.,O,S,m,UNK,UNK
失,O,B,v,大,shī
眼,O,E,v,目,yǎn
梦,O,S,n,木,mèng
多,O,S,m,夕,duō
，,O,S,x,UNK,UNK
妇,O,B,n,女,fù
女,O,E,n,女,nǚ
月,B-ZZ,B,n,月,yuè
经,I-ZZ,M,n,纟,jīng
不,I-ZZ,M,n,一,bù
调,E-ZZ,E,n,讠,tiáo
，,O,S,x,UNK,UNK
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
每,O,S,r,母,měi
因,O,S,c,囗,yīn
情,O,B,n,忄,qíng
绪,O,E,n,纟,xù
变,O,B,vn,又,biàn
化,O,E,vn,亻,huà
面,O,S,n,面,miàn
增,O,B,v,土,zēng
减,O,E,v,冫,jiǎn
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
苔,I-SX,E,n,艹,tái
薄,I-SX,B,z,艹,báo
白,E-SX,E,z,白,bái
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
