word,label,bound,flag,radical,pinyin
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
证,O,B,n,讠,zhèng
候,O,E,n,亻,hòu
属,O,B,n,尸,shǔ
本,O,E,n,木,běn
虚,S-ZH,B,n,虍,xū
标,O,E,n,木,biāo
实,O,S,v,宀,shí
，,O,S,x,UNK,UNK
脾,B-ZH,B,n,月,pí
虚,I-ZH,E,n,虍,xū
肝,I-ZH,B,n,月,gān
郁,E-ZH,E,n,阝,yù
，,O,S,x,UNK,UNK
热,S-ZH,B,a,灬,rè
伤,O,E,a,亻,shāng
肠,O,B,n,月,cháng
络,O,E,n,纟,luò
，,O,S,x,UNK,UNK
血,O,B,n,血,xiě
亏,O,E,n,二,kuī
虚,S-ZH,B,a,虍,xū
劳,O,E,a,力,láo
。,O,S,x,UNK,UNK
反,O,B,v,又,fǎn
复,O,E,v,夂,fù
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
伴,O,S,v,亻,bàn
脓,O,B,n,月,nóng
血,O,E,n,血,xiě
便,O,S,d,亻,biàn
2,O,B,m,UNK,UNK
3,O,E,m,UNK,UNK
年,O,S,m,干,nián
，,O,S,x,UNK,UNK
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
1,O,S,m,UNK,UNK
年,O,S,m,干,nián
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
6,O,M,m,UNK,UNK
9,O,E,m,UNK,UNK
年,O,S,m,干,nián
在,O,S,p,土,zài
昆,O,B,ns,日,kūn
明,O,E,ns,日,míng
服,O,B,n,月,fú
役,O,E,n,彳,yì
时,O,B,n,日,shí
因,O,E,n,囗,yīn
饮,O,S,n,饣,yǐn
生,O,B,n,生,shēng
水,O,E,n,水,shuǐ
诱,O,B,v,讠,yòu
发,O,E,v,又,fā
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
、,O,S,x,UNK,UNK
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
、,O,S,x,UNK,UNK
脓,O,B,n,月,nóng
血,O,E,n,血,xiě
黏,O,B,n,黍,nián
液,O,E,n,氵,yè
便,O,S,d,亻,biàn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
此,O,B,c,止,cǐ
后,O,E,c,口,hòu
每,O,S,r,母,měi
因,O,S,c,囗,yīn
劳,O,B,vn,力,láo
累,O,E,vn,糸,léi
、,O,S,x,UNK,UNK
情,O,B,n,忄,qíng
绪,O,E,n,纟,xù
不,O,B,a,一,bù
畅,O,E,a,田,chàng
或,O,S,c,戈,huò
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
不,O,B,d,一,bù
当,O,E,d,彐,dāng
而,O,S,c,而,ér
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
。,O,S,x,UNK,UNK
发,O,B,n,又,fā
则,O,E,n,刂,zé
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
难,O,B,a,隹,nán
忍,O,E,a,心,rěn
，,O,S,x,UNK,UNK
便,O,B,v,亻,biàn
意,O,E,v,心,yì
急,O,B,d,心,jí
