word,label,bound,flag,radical,pinyin
霍,O,B,d,雨,huò
乱,O,E,d,乙,luàn
。,O,S,x,UNK,UNK
寒,O,B,a,宀,hán
湿,O,E,a,氵,shī
证,O,S,n,讠,zhèng
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
暴,O,B,v,日,bào
起,O,E,v,走,qǐ
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
下,O,B,v,一,xià
利,O,E,v,刂,lì
，,O,S,x,UNK,UNK
初,O,S,f,刀,chū
起,O,S,v,走,qǐ
泻,O,B,n,氵,xiè
下,O,E,n,一,xià
稀,O,S,a,禾,xī
粪,O,S,n,米,fèn
，,O,S,x,UNK,UNK
继,O,S,v,纟,jì
之,O,B,f,丶,zhī
下,O,E,f,一,xià
利,O,B,nr,刂,lì
清,O,M,nr,氵,qīng
稀,O,E,nr,禾,xī
.,O,S,m,UNK,UNK
或,O,B,c,戈,huò
如,O,E,c,女,rú
米,S-FY,B,n,米,mǐ
泔,O,M,n,氵,gān
水,O,E,n,水,shuǐ
，,O,S,x,UNK,UNK
不,O,B,i,一,bù
复,O,M,i,夂,fù
甚,O,M,i,甘,shèn
臭,O,M,i,自,chòu
秽,O,E,i,禾,huì
，,O,S,x,UNK,UNK
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
或,O,S,c,戈,huò
不,O,B,a,一,bù
痛,S-ZH,E,a,疒,tòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
四,O,B,n,囗,sì
肢,O,E,n,月,zhī
清,O,B,a,氵,qīng
冷,S-ZH,E,a,冫,lěng
，,O,S,x,UNK,UNK
胸,O,B,n,月,xiōng
膈,O,E,n,月,gé
痞,O,B,n,疒,pǐ
闷,O,E,n,门,mèn
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
苔,I-SX,E,n,艹,tái
白,I-SX,B,n,白,bái
腻,E-SX,E,n,月,nì
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
濡,E-MX,S,vg,氵,rú
弱,O,S,a,弓,ruò
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
起,B-ZZ,B,v,走,qǐ
病,I-ZZ,E,v,疒,bìng
急,I-ZZ,B,n,心,jí
骤,E-ZZ,E,n,马,zhòu
，,O,S,x,UNK,UNK
下,O,B,v,一,xià
利,O,E,v,刂,lì
清,O,B,a,氵,qīng
稀,O,E,a,禾,xī
.,O,S,m,UNK,UNK
或,O,B,c,戈,huò
如,O,E,c,女,rú
米,S-FY,B,n,米,mǐ
泔,O,M,n,氵,gān
水,O,E,n,水,shuǐ
，,O,S,x,UNK,UNK
不,O,S,d,一,bù
甚,O,S,dg,甘,shèn
臭,O,S,a,自,chòu
秽,O,S,n,禾,huì
.,O,S,m,UNK,UNK
seg,seg,seg,seg,seg,seg
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
或,O,S,c,戈,huò
不,O,B,a,一,bù
痛,S-ZH,E,a,疒,tòng
，,O,S,x,UNK,UNK
四,O,B,n,囗,sì
肢,O,E,n,月,zhī
清,O,B,a,氵,qīng
冷,S-ZH,E,a,冫,lěng
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
苔,I-SX,E,n,艹,tái
白,I-SX,B,n,白,bái
腻,E-SX,E,n,月,nì
。,O,S,x,UNK,UNK
②,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
病,O,B,n,疒,bìng
因,O,E,n,囗,yīn
：,O,S,x,UNK,UNK
恣,O,B,v,心,zì
食,O,E,v,飠,shí
生,O,B,vn,生,shēng
冷,S-ZH,E,vn,冫,lěng
不,O,B,a,一,bù
洁,O,E,a,氵,jié
或,O,S,c,戈,huò
贪,O,B,a,贝,tān
凉,O,E,a,冫,liáng
露,O,B,n,雨,lòu
衔,O,E,n,行,xián
.,O,S,m,UNK,UNK
致,O,S,v,至,zhì
寒,O,B,a,宀,hán
湿,O,E,a,氵,shī
浊,O,S,an,氵,zhuó
之,O,S,u,丶,zhī
邪,O,S,a,阝,xié
，,O,S,x,UNK,UNK
困,O,S,v,囗,kùn
遏,O,S,v,辶,è
中,O,B,n,丨,zhōng
焦,O,E,n,灬,jiāo
，,O,S,x,UNK,UNK
壅,O,S,g,土,yōng
滞,O,S,vg,氵,zhì
气,O,B,n,气,qì
机,O,E,n,木,jī
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
清,O,B,a,氵,qīng
浊,O,E,a,氵,zhuó
不,O,S,d,一,bù
分,O,S,v,刀,fēn
，,O,S,x,UNK,UNK
乱,O,S,d,乙,luàn
于,O,S,p,二,yú
肠,O,B,n,月,cháng
胃,O,E,n,月,wèi
。,O,S,x,UNK,UNK
③,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
体,O,B,n,亻,tǐ
质,O,E,n,贝,zhì
:,O,S,x,UNK,UNK
素,O,B,n,糸,sù
体,O,E,n,亻,tǐ
中,O,S,f,丨,zhōng
阳,S-ZH,B,nr,阝,yáng
虚,S-ZH,E,nr,虍,xū
馁,O,S,vg,饣,něi
.,O,S,m,UNK,UNK
脾,O,S,n,月,pí
不,O,S,d,一,bù
健,O,B,a,亻,jiàn
运,O,E,a,辶,yùn
.,O,S,m,UNK,UNK
复,O,B,a,夂,fù
感,O,E,a,心,gǎn
寒,O,S,n,宀,hán
纳,O,B,nr,纟,nà
凉,O,E,nr,冫,liáng
，,O,S,x,UNK,UNK
寒,O,S,ag,宀,hán
邪,O,S,a,阝,xié
秽,O,B,n,禾,huì
气,O,E,n,气,qì
.,O,S,m,UNK,UNK
郁,O,B,nr,阝,yù
遏,O,E,nr,辶,è
中,O,B,n,丨,zhōng
焦,O,E,n,灬,jiāo
，,O,S,x,UNK,UNK
更,O,S,d,曰,gēng
伤,O,S,v,亻,shāng
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
湿,O,S,a,氵,shī
从,O,S,p,人,cóng
寒,O,B,n,宀,hán
化,O,E,n,亻,huà
，,O,S,x,UNK,UNK
清,O,B,a,氵,qīng
浊,O,E,a,氵,zhuó
不,O,S,d,一,bù
分,O,S,v,刀,fēn
、,O,S,x,UNK,UNK
乱,O,B,v,乙,luàn
于,O,E,v,二,yú
而,O,S,c,而,ér
成,O,B,n,戈,chéng
本,O,E,n,木,běn
病,O,S,n,疒,bìng
。,O,S,x,UNK,UNK
④,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
转,O,B,v,车,zhuǎn
化,O,E,v,亻,huà
:,O,S,x,UNK,UNK
寒,O,B,a,宀,hán
湿,O,E,a,氵,shī
霍,O,B,d,雨,huò
乱,O,E,d,乙,luàn
，,O,S,x,UNK,UNK
若,O,B,nr,艹,ruò
迁,O,M,nr,辶,qiān
延,O,E,nr,廴,yán
失,O,B,v,大,shī
治,O,E,v,氵,zhì
，,O,S,x,UNK,UNK
吐,O,B,v,口,tǔ
泻,O,E,v,氵,xiè
过,O,S,ug,辶,guò
甚,O,S,dg,甘,shèn
，,O,S,x,UNK,UNK
伤,O,B,n,亻,shāng
律,O,E,n,彳,lǜ
脱,O,B,n,月,tuō
液,O,E,n,氵,yè
，,O,S,x,UNK,UNK
阳,B-ZH,B,n,阝,yáng
气,I-ZH,E,n,气,qì
衰,I-ZH,B,a,衣,shuāi
微,E-ZH,E,a,彳,wēi
；,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
可,O,S,v,口,kě
出,O,B,v,凵,chū
现,O,E,v,见,xiàn
筋,B-ZH,B,n,竹,jīn
脉,I-ZH,E,n,月,mài
挛,I-ZH,B,v,手,luán
急,E-ZH,E,v,心,jí
，,O,S,x,UNK,UNK
眼,O,B,n,目,yǎn
眶,O,E,n,目,kuàng
凹,O,B,v,凵,āo
陷,O,E,v,阝,xiàn
，,O,S,x,UNK,UNK
指,O,B,n,扌,zhǐ
螺,O,M,n,虫,luó
皱,O,E,n,皮,zhòu
瘪,O,S,a,疒,biē
，,O,S,x,UNK,UNK
大,B-ZZ,B,l,大,dà
汗,I-ZZ,M,l,氵,hàn
淋,I-ZZ,M,l,氵,lín
漓,E-ZZ,E,l,氵,lí
.,O,S,x,UNK,UNK
四,O,B,n,囗,sì
肢,O,E,n,月,zhī
冰,O,B,z,冫,bīng
冷,S-ZH,E,z,冫,lěng
等,O,S,u,竹,děng
危,O,B,n,㔾,wēi
重,O,E,n,里,zhòng
之,O,S,u,丶,zhī
证,O,S,n,讠,zhèng
。,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
法,O,E,n,氵,fǎ
概,O,B,v,木,gài
要,O,E,v,覀,yào
本,O,S,r,木,běn
证,O,B,n,讠,zhèng
由,O,E,n,田,yóu
寒,O,B,a,宀,hán
湿,O,E,a,氵,shī
秽,O,B,a,禾,huì
浊,O,E,a,氵,zhuó
之,O,S,u,丶,zhī
气,O,S,n,气,qì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
壅,O,S,g,土,yōng
滞,O,S,vg,氵,zhì
中,O,S,f,丨,zhōng
热,S-ZH,S,a,灬,rè
，,O,S,x,UNK,UNK
损,O,B,v,扌,sǔn
伤,O,E,v,亻,shāng
脾,O,B,n,月,pí
智,O,E,n,日,zhì
，,O,S,x,UNK,UNK
清,O,B,n,氵,qīng
气,O,E,n,气,qì
不,O,B,v,一,bù
升,O,E,v,十,shēng
，,O,S,x,UNK,UNK
浊,O,B,n,氵,zhuó
气,O,E,n,气,qì
不,O,B,v,一,bù
降,O,E,v,阝,jiàng
，,O,S,x,UNK,UNK
清,O,B,a,氵,qīng
浊,O,E,a,氵,zhuó
不,O,B,d,一,bù
分,O,E,d,刀,fēn
而,O,B,c,而,ér
致,O,E,c,至,zhì
。,O,S,x,UNK,UNK
治,O,B,v,氵,zhì
宜,O,E,v,宀,yí
散,O,B,n,攵,sàn
寒,O,E,n,宀,hán
燥,O,B,a,火,zào
湿,O,E,a,氵,shī
，,O,S,x,UNK,UNK
芳,O,B,n,艹,fāng
香,O,M,n,香,xiāng
化,O,M,n,亻,huà
浊,O,E,n,氵,zhuó
。,O,S,x,UNK,UNK
藿,B-FJ,B,n,艹,huò
香,I-FJ,E,n,香,xiāng
正,I-FJ,B,n,止,zhèng
气,I-FJ,E,n,气,qì
散,E-FJ,S,v,攵,sàn
加,O,B,v,力,jiā
味,O,E,v,口,wèi
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
藿,B-FY,B,n,艹,huò
香,E-FY,E,n,香,xiāng
:,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
紫,B-FY,B,ns,糸,zǐ
苏,E-FY,E,ns,艹,sū
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
白,B-FY,B,nr,白,bái
芷,E-FY,E,nr,艹,zhǐ
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
大,B-FY,B,n,大,dà
腹,I-FY,M,n,月,fù
皮,E-FY,E,n,皮,pí
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
茯,B-FY,B,n,艹,fú
苓,E-FY,E,n,艹,líng
:,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
土,B-FY,S,zg,土,tǔ
白,I-FY,B,n,白,bái
术,E-FY,E,n,木,shù
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
陈,B-FY,B,nr,阝,chén
皮,E-FY,E,nr,皮,pí
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
半,B-FY,B,n,十,bàn
夏,E-FY,E,n,夂,xià
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
曲,O,S,q,曰,qū
厚,B-FY,B,a,厂,hòu
朴,E-FY,E,a,木,pǔ
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
桔,B-FY,B,n,木,jié
梗,E-FY,E,n,木,gěng
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
甘,B-FY,B,n,甘,gān
草,E-FY,E,n,艹,cǎo
:,O,S,x,UNK,UNK
6,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
T,O,B,eng,UNK,UNK
R,O,M,eng,UNK,UNK
U,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
