word,label,bound,flag,radical,pinyin
上,O,B,l,一,shàng
消,O,M,l,氵,xiāo
化,O,M,l,亻,huà
道,O,E,l,辶,dào
出,B-ZZ,B,v,凵,chū
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
上,O,B,l,一,shàng
消,O,M,l,氵,xiāo
化,O,M,l,亻,huà
道,O,E,l,辶,dào
出,B-ZZ,B,v,凵,chū
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
寒,O,B,n,宀,hán
凝,O,E,n,冫,níng
中,O,B,n,丨,zhōng
焦,O,E,n,灬,jiāo
，,O,S,x,UNK,UNK
阳,S-ZH,B,n,阝,yáng
气,O,E,n,气,qì
受,O,B,v,又,shòu
损,O,E,v,扌,sǔn
，,O,S,x,UNK,UNK
伤,O,B,v,亻,shāng
及,O,E,v,又,jí
胃,O,B,n,月,wèi
络,O,E,n,纟,luò
。,O,S,x,UNK,UNK
发,O,B,vn,又,fā
作,O,E,vn,亻,zuò
性,O,S,n,忄,xìng
上,O,S,f,一,shàng
腹,O,B,n,月,fù
部,O,E,n,阝,bù
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
余,O,B,m,人,yú
年,O,E,m,干,nián
，,O,S,x,UNK,UNK
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
6,O,S,m,UNK,UNK
天,O,S,n,大,tiān
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
素,O,B,v,糸,sù
有,O,E,v,月,yǒu
胃,B-ZZ,B,n,月,wèi
脘,I-ZZ,E,n,月,wǎn
疼,I-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
余,O,B,m,人,yú
年,O,E,m,干,nián
，,O,S,x,UNK,UNK
稍,O,S,d,禾,shāo
食,O,S,v,飠,shí
生,O,B,vn,生,shēng
冷,S-ZH,E,vn,冫,lěng
则,O,S,d,刂,zé
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
反,O,B,v,又,fǎn
复,O,E,v,夂,fù
发,O,B,vn,又,fā
作,O,E,vn,亻,zuò
。,O,S,x,UNK,UNK
X,O,S,eng,UNK,UNK
线,O,S,n,纟,xiàn
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
诊,O,S,vg,讠,zhěn
为,O,S,p,丶,wéi
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
球,O,B,n,王,qiú
部,O,E,n,阝,bù
溃,O,B,n,氵,kuì
疡,O,E,n,疒,yáng
。,O,S,x,UNK,UNK
6,O,S,m,UNK,UNK
天,O,S,n,大,tiān
前,O,B,t,刂,qián
去,O,E,t,厶,qù
公,O,B,n,八,gōng
园,O,E,n,囗,yuán
游,O,B,n,氵,yóu
玩,O,E,n,王,wán
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
天,O,B,b,大,tiān
寒,O,E,b,宀,hán
劳,O,B,vn,力,láo
累,O,E,vn,糸,léi
，,O,S,x,UNK,UNK
中,O,B,b,丨,zhōng
途,O,E,b,辶,tú
又,O,S,d,又,yòu
食,O,S,v,飠,shí
橘,O,B,n,木,jú
子,O,E,n,子,zǐ
、,O,S,x,UNK,UNK
午,O,B,n,十,wǔ
餐,O,M,n,飠,cān
肉,O,E,n,肉,ròu
等,O,S,u,竹,děng
冷,S-ZH,B,n,冫,lěng
食,O,E,n,飠,shí
，,O,S,x,UNK,UNK
回,O,B,n,囗,huí
家,O,E,n,宀,jiā
后,O,S,f,口,hòu
即,O,S,v,卩,jí
感,O,S,v,心,gǎn
胃,O,B,n,月,wèi
脘,O,E,n,月,wǎn
部,O,S,n,阝,bù
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
不,O,B,v,一,bù
止,O,E,v,止,zhǐ
，,O,S,x,UNK,UNK
并,O,S,c,干,bìng
感,O,S,v,心,gǎn
眩,B-ZZ,B,v,目,xuàn
晕,E-ZZ,E,v,日,yùn
、,O,S,x,UNK,UNK
畏,B-ZZ,B,v,田,wèi
寒,I-ZZ,E,v,宀,hán
肢,I-ZZ,S,ng,月,zhī
冷,E-ZZ,S,a,冫,lěng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
继,O,B,c,纟,jì
之,O,E,c,丶,zhī
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
夹,O,B,v,大,jiā
有,O,E,v,月,yǒu
咖,O,B,n,口,kā
啡,O,E,n,口,fēi
样,O,B,n,木,yàng
物,O,E,n,牜,wù
，,O,S,x,UNK,UNK
急,O,S,v,心,jí
去,O,S,v,厶,qù
合,O,B,a,口,hé
同,O,E,a,口,tóng
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
。,O,S,x,UNK,UNK
化,O,B,n,亻,huà
验,O,E,n,马,yàn
便,O,S,d,亻,biàn
常,O,B,n,巾,cháng
规,O,E,n,见,guī
:,O,S,x,UNK,UNK
潜,O,B,n,氵,qián
血,O,E,n,血,xiě
阳,S-ZH,B,n,阝,yáng
性,O,E,n,忄,xìng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
胃,O,B,n,月,wèi
肠,O,E,n,月,cháng
钡,O,B,n,钅,bèi
餐,O,E,n,飠,cān
造,O,B,n,辶,zào
影,O,E,n,彡,yǐng
示,O,S,v,示,shì
:,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
胃,O,S,n,月,wèi
小,O,B,n,小,xiǎo
弯,O,E,n,弓,wān
后,O,S,f,口,hòu
壁,O,B,n,土,bì
部,O,E,n,阝,bù
有,O,S,v,月,yǒu
直,O,B,n,目,zhí
径,O,M,n,彳,jìng
约,O,E,n,纟,yuē
3,O,S,m,UNK,UNK
c,O,B,eng,UNK,UNK
m,O,E,eng,UNK,UNK
左,O,B,m,工,zuǒ
右,O,E,m,口,yòu
之,O,S,u,丶,zhī
龛,O,S,ng,龙,kān
影,O,S,vn,彡,yǐng
，,O,S,x,UNK,UNK
深,O,B,ns,氵,shēn
度,O,E,ns,广,dù
如,O,S,v,女,rú
铜,O,B,n,钅,tóng
币,O,E,n,巾,bì
厚,O,S,a,厂,hòu
。,O,S,x,UNK,UNK
”,O,S,x,UNK,UNK
诊,O,B,v,讠,zhěn
断,O,E,v,斤,duàn
:,O,S,x,UNK,UNK
胃,O,B,n,月,wèi
溃,O,M,n,氵,kuì
疡,O,E,n,疒,yáng
，,O,S,x,UNK,UNK
上,O,B,l,一,shàng
消,O,M,l,氵,xiāo
化,O,M,l,亻,huà
道,O,E,l,辶,dào
出,B-ZZ,B,v,凵,chū
血,E-ZZ,E,v,血,xiě
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
服,O,B,n,月,fú
药,O,E,n,艹,yào
罔,O,B,v,冂,wǎng
效,O,E,v,攵,xiào
，,O,S,x,UNK,UNK
因,O,S,p,囗,yīn
溃,O,B,n,氵,kuì
疡,O,E,n,疒,yáng
较,O,S,d,车,jiào
深,O,S,a,氵,shēn
，,O,S,x,UNK,UNK
有,O,S,v,月,yǒu
穿,B-ZZ,B,n,穴,chuān
孔,E-ZZ,E,n,子,kǒng
危,O,B,an,㔾,wēi
险,O,E,an,阝,xiǎn
，,O,S,x,UNK,UNK
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
建,O,B,n,廴,jiàn
议,O,E,n,讠,yì
手,O,B,n,手,shǒu
术,O,E,n,木,shù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
。,O,S,x,UNK,UNK
因,O,S,p,囗,yīn
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
既,O,B,t,旡,jì
往,O,E,t,彳,wǎng
有,O,S,v,月,yǒu
髙,O,S,zg,高,gāo
血,O,B,n,血,xiě
压,O,E,n,厂,yā
冠,O,B,n,冖,guān
心,O,M,n,心,xīn
病,O,E,n,疒,bìng
史,O,S,nr,口,shǐ
，,O,S,x,UNK,UNK
体,O,B,n,亻,tǐ
质,O,E,n,贝,zhì
欠,O,B,v,欠,qiàn
佳,O,E,v,亻,jiā
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
家,O,B,n,宀,jiā
属,O,E,n,尸,shǔ
顾,O,B,v,页,gù
虑,O,E,v,虍,lǜ
较,O,S,d,车,jiào
多,O,S,m,夕,duō
而,O,S,c,而,ér
邀,O,S,v,辶,yāo
李,O,B,nr,木,lǐ
老,O,E,nr,耂,lǎo
会,O,B,v,人,huì
诊,O,E,v,讠,zhěn
。,O,S,x,UNK,UNK
《,O,S,x,UNK,UNK
医,O,B,n,匚,yī
方,O,E,n,方,fāng
类,O,B,v,米,lèi
聚,O,E,v,耳,jù
》,O,S,x,UNK,UNK
东,O,B,ns,一,dōng
垣,O,E,ns,土,yuán
效,O,B,n,攵,xiào
方,O,E,n,方,fāng
中,O,S,f,丨,zhōng
云,O,S,n,二,yún
:,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
夫,O,B,n,大,fū
心,O,E,n,心,xīn
胃,O,B,n,月,wèi
痛,S-ZH,E,n,疒,tòng
…,O,S,x,UNK,UNK
…,O,S,x,UNK,UNK
皆,O,S,d,白,jiē
因,O,S,p,囗,yīn
劳,O,B,n,力,láo
役,O,E,n,彳,yì
过,O,S,ug,辶,guò
甚,O,S,dg,甘,shèn
，,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
失,O,B,vn,大,shī
节,O,E,vn,艹,jié
，,O,S,x,UNK,UNK
中,B-ZH,B,i,丨,zhōng
气,I-ZH,M,i,气,qì
不,I-ZH,M,i,一,bù
足,E-ZH,E,i,足,zú
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
寒,O,S,ag,宀,hán
邪,O,S,a,阝,xié
乘,O,B,v,丿,chéng
虚,S-ZH,E,v,虍,xū
而,O,S,c,而,ér
人,O,B,n,人,rén
客,O,E,n,宀,kè
之,O,S,u,丶,zhī
，,O,S,x,UNK,UNK
故,O,B,n,攵,gù
卒,O,E,n,十,zú
然,O,B,c,灬,rán
而,O,E,c,而,ér
大,O,B,n,大,dà
痛,S-ZH,E,n,疒,tòng
。,O,S,x,UNK,UNK
”,O,S,x,UNK,UNK
此,O,B,r,止,cǐ
案,O,E,r,木,àn
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
素,O,B,v,糸,sù
有,O,E,v,月,yǒu
痼,O,B,n,疒,gù
疾,O,E,n,疒,jí
，,O,S,x,UNK,UNK
本,O,B,r,木,běn
次,O,E,r,欠,cì
劳,O,B,a,力,láo
倦,O,E,a,亻,juàn
伤,O,B,n,亻,shāng
气,O,E,n,气,qì
，,O,S,x,UNK,UNK
加,O,B,c,力,jiā
之,O,E,c,丶,zhī
季,O,B,n,子,jì
节,O,E,n,艹,jié
寒,O,B,a,宀,hán
冷,S-ZH,E,a,冫,lěng
，,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
不,O,B,n,一,bù
节,O,E,n,艹,jié
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
过,O,B,n,辶,guò
食,O,E,n,飠,shí
生,O,B,vn,生,shēng
冷,S-ZH,E,vn,冫,lěng
油,S-FY,B,n,氵,yóu
腻,O,E,n,月,nì
，,O,S,x,UNK,UNK
寒,O,B,n,宀,hán
积,O,E,n,禾,jī
中,O,B,n,丨,zhōng
焦,O,E,n,灬,jiāo
，,O,S,x,UNK,UNK
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
阳,S-ZH,B,n,阝,yáng
气,O,E,n,气,qì
备,O,B,v,夂,bèi
受,O,E,v,又,shòu
戕,O,B,v,戈,qiāng
伐,O,E,v,亻,fá
，,O,S,x,UNK,UNK
寒,B-ZH,B,n,宀,hán
凝,I-ZH,E,n,冫,níng
气,I-ZH,B,n,气,qì
滞,E-ZH,E,n,氵,zhì
则,O,S,d,刂,zé
胃,O,B,n,月,wèi
脘,O,E,n,月,wǎn
剧,O,B,n,刂,jù
痛,S-ZH,E,n,疒,tòng
",",O,S,x,UNK,UNK
伤,O,B,v,亻,shāng
及,O,E,v,又,jí
胃,O,B,n,月,wèi
络,O,E,n,纟,luò
，,O,S,x,UNK,UNK
脾,B-ZH,S,n,月,pí
不,I-ZH,S,d,一,bù
统,E-ZH,B,v,纟,tǒng
血,O,E,v,血,xiě
