word,label,bound,flag,radical,pinyin
胁,B-ZZ,B,v,月,xié
痛,E-ZZ,E,v,疒,tòng
。,O,S,x,UNK,UNK
湿,B-ZH,B,z,氵,shī
热,I-ZH,E,z,灬,rè
藴,E-ZH,S,yg,艹,yùn
结,O,S,v,纟,jié
。,O,S,x,UNK,UNK
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
表,O,B,v,衣,biǎo
规,O,E,v,见,guī
胁,B-ZZ,B,v,月,xié
痛,I-ZZ,E,v,疒,tòng
口,I-ZZ,B,n,口,kǒu
苦,E-ZZ,E,n,艹,kǔ
，,O,S,x,UNK,UNK
胸,B-ZZ,B,n,月,xiōng
闷,I-ZZ,E,n,门,mèn
纳,I-ZZ,B,nr,纟,nà
呆,E-ZZ,E,nr,口,dāi
.,O,S,m,UNK,UNK
恶,B-ZZ,B,n,心,è
心,I-ZZ,E,n,心,xīn
呕,I-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
，,O,S,x,UNK,UNK
心,B-ZZ,B,a,心,xīn
烦,E-ZZ,E,a,火,fán
不,O,B,a,一,bù
安,O,E,a,宀,ān
，,O,S,x,UNK,UNK
大,B-ZZ,B,d,大,dà
便,I-ZZ,E,d,亻,biàn
不,I-ZZ,B,a,一,bù
畅,E-ZZ,E,a,田,chàng
或,O,S,c,戈,huò
秘,O,B,n,禾,mì
结,O,E,n,纟,jié
，,O,S,x,UNK,UNK
小,B-ZZ,B,nr,小,xiǎo
便,I-ZZ,E,nr,亻,biàn
黄,I-ZZ,B,nr,黄,huáng
赤,E-ZZ,E,nr,赤,chì
.,O,S,m,UNK,UNK
seg,seg,seg,seg,seg,seg
或,O,S,c,戈,huò
身,O,B,n,身,shēn
目,O,E,n,目,mù
面,O,S,n,面,miàn
发,O,B,v,又,fā
黄,O,E,v,黄,huáng
如,O,S,v,女,rú
橘,O,B,n,木,jú
色,O,E,n,色,sè
.,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
苔,I-SX,E,n,艹,tái
黄,I-SX,B,n,黄,huáng
腻,E-SX,E,n,月,nì
.,O,S,m,UNK,UNK
脉,B-MX,B,n,月,mài
弦,I-MX,M,n,弓,xián
滑,I-MX,M,n,氵,huá
数,E-MX,E,n,攵,shù
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
本,O,S,r,木,běn
证,O,B,v,讠,zhèng
以,O,E,v,人,yǐ
胁,B-ZZ,B,v,月,xié
痛,I-ZZ,E,v,疒,tòng
口,I-ZZ,B,n,口,kǒu
苦,E-ZZ,E,n,艹,kǔ
，,O,S,x,UNK,UNK
胸,B-ZZ,B,n,月,xiōng
闷,I-ZZ,E,n,门,mèn
纳,I-ZZ,B,nr,纟,nà
呆,E-ZZ,E,nr,口,dāi
.,O,S,m,UNK,UNK
恶,B-ZZ,B,n,心,è
