word,label,bound,flag,radical,pinyin
嘈,B-ZZ,B,a,口,cáo
杂,E-ZZ,E,a,木,zá
。,O,S,x,UNK,UNK
嘈,B-ZZ,B,a,口,cáo
杂,E-ZZ,E,a,木,zá
。,O,S,x,UNK,UNK
阴,S-ZH,B,n,阝,yīn
血,O,E,n,血,xiě
不,O,B,a,一,bù
足,O,E,a,足,zú
，,O,S,x,UNK,UNK
肝,B-ZH,B,n,月,gān
胃,I-ZH,E,n,月,wèi
不,E-ZH,B,v,一,bù
调,O,E,v,讠,tiáo
。,O,S,x,UNK,UNK
胃,O,B,n,月,wèi
痛,S-ZH,E,n,疒,tòng
隐,O,B,z,阝,yǐn
隐,O,E,z,阝,yǐn
，,O,S,x,UNK,UNK
有,O,B,r,月,yǒu
时,O,E,r,日,shí
作,O,B,v,亻,zuò
胀,O,E,v,月,zhàng
，,O,S,x,UNK,UNK
已,O,S,d,己,yǐ
1,O,S,m,UNK,UNK
月,O,B,n,月,yuè
余,O,E,n,人,yú
。,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
甚,O,S,zg,甘,shèn
少,O,S,a,小,shǎo
，,O,S,x,UNK,UNK
大,O,B,d,大,dà
便,O,E,d,亻,biàn
带,O,S,v,巾,dài
黑,O,S,a,黑,hēi
，,O,S,x,UNK,UNK
质,O,B,a,贝,zhì
软,O,E,a,车,ruǎn
而,O,S,c,而,ér
细,O,S,n,纟,xì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
形,B-ZZ,S,ng,彡,xíng
瘦,E-ZZ,B,n,疒,shòu
色,O,E,n,色,sè
萎,O,S,v,艹,wěi
，,O,S,x,UNK,UNK
肝,O,B,n,月,gān
区,O,E,n,匚,qū
刺,O,B,v,刂,cì
痛,S-ZH,E,v,疒,tòng
，,O,S,x,UNK,UNK
夜,B-ZZ,S,tg,夕,yè
寐,I-ZZ,S,vg,宀,mèi
不,I-ZZ,B,a,一,bù
安,E-ZZ,E,a,宀,ān
。,O,S,x,UNK,UNK
胃,O,B,n,月,wèi
痛,S-ZH,E,n,疒,tòng
虽,O,S,c,虫,suī
不,O,S,d,一,bù
甚,O,B,d,甘,shèn
剧,O,E,d,刂,jù
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
大,B-ZZ,B,d,大,dà
便,I-ZZ,E,d,亻,biàn
色,I-ZZ,S,ng,色,sè
黑,E-ZZ,S,a,黑,hēi
，,O,S,x,UNK,UNK
防,O,B,v,阝,fáng
有,O,E,v,月,yǒu
出,B-ZZ,B,v,凵,chū
血,E-ZZ,E,v,血,xiě
倾,O,B,v,亻,qīng
向,O,E,v,口,xiàng
，,O,S,x,UNK,UNK
须,O,S,d,页,xū
经,O,B,p,纟,jīng
过,O,E,p,辶,guò
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
，,O,S,x,UNK,UNK
加,O,B,v,力,jiā
以,O,E,v,人,yǐ
证,O,B,n,讠,zhèng
实,O,E,n,宀,shí
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
鉴,O,B,p,金,jiàn
于,O,E,p,二,yú
患,O,B,n,心,huàn
