word,label,bound,flag,radical,pinyin
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
。,O,S,x,UNK,UNK
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
。,O,S,x,UNK,UNK
瘀,S-ZH,B,n,疒,yū
血,O,E,n,血,xiě
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
。,O,S,x,UNK,UNK
初,O,B,d,刀,chū
由,O,M,d,田,yóu
经,O,E,d,纟,jīng
来,O,S,v,木,lái
不,O,B,m,一,bù
多,O,E,m,夕,duō
，,O,S,x,UNK,UNK
腹,O,B,n,月,fù
作,O,E,n,亻,zuò
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
医,O,B,n,匚,yī
达,O,E,n,辶,dá
半,O,B,m,十,bàn
载,O,E,m,车,zǎi
，,O,S,x,UNK,UNK
愈,O,S,d,心,yù
治,O,B,v,氵,zhì
愈,O,E,v,心,yù
甚,O,S,zg,甘,shèn
。,O,S,x,UNK,UNK
两,O,S,m,一,liǎng
脉,O,S,ng,月,mài
沉,O,B,v,氵,chén
迟,O,E,v,辶,chí
而,O,S,c,而,ér
实,O,S,v,宀,shí
，,O,S,x,UNK,UNK
实,O,B,v,宀,shí
为,O,E,v,丶,wéi
内,O,B,n,冂,nèi
积,O,E,n,禾,jī
，,O,S,x,UNK,UNK
沉,O,B,v,氵,chén
迟,O,E,v,辶,chí
里,O,S,f,里,lǐ
寒,O,S,n,宀,hán
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
且,O,S,zg,一,qiě
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
有,O,B,r,月,yǒu
块,O,E,r,土,kuài
，,O,S,x,UNK,UNK
拒,B-ZZ,B,i,扌,jù
按,E-ZZ,E,i,扌,àn
，,O,S,x,UNK,UNK
经,O,B,v,纟,jīng
闭,O,E,v,门,bì
，,O,S,x,UNK,UNK
脉,O,B,n,月,mài
症,O,E,n,疒,zhèng
合,O,S,v,口,hé
参,O,S,v,厶,cān
，,O,S,x,UNK,UNK
实,O,B,v,宀,shí
为,O,E,v,丶,wéi
寒,O,S,ag,宀,hán
滞,O,S,vg,氵,zhì
血,O,B,n,血,xiě
瘀,S-ZH,E,n,疒,yū
。,O,S,x,UNK,UNK
脉,O,B,n,月,mài
症,O,E,n,疒,zhèng
合,O,S,v,口,hé
参,O,S,v,厶,cān
，,O,S,x,UNK,UNK
属,O,S,v,尸,shǔ
寒,B-ZH,B,n,宀,hán
凝,I-ZH,E,n,冫,níng
血,E-ZH,B,n,血,xiě
瘀,S-ZH,E,n,疒,yū
，,O,S,x,UNK,UNK
故,O,B,n,攵,gù
治,O,E,n,氵,zhì
以,O,S,p,人,yǐ
温,B-ZF,B,nr,氵,wēn
中,I-ZF,M,nr,丨,zhōng
散,I-ZF,E,nr,攵,sàn
寒,E-ZF,S,n,宀,hán
、,O,S,x,UNK,UNK
活,B-ZF,B,l,氵,huó
血,I-ZF,M,l,血,xiě
化,I-ZF,M,l,亻,huà
瘀,E-ZF,E,l,疒,yū
而,O,S,c,而,ér
愈,O,S,d,心,yù
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
肉,B-FY,B,n,肉,ròu
桂,E-FY,E,n,木,guì
一,O,S,m,一,yī
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
炮,B-FY,B,n,火,páo
姜,E-FY,E,n,女,jiāng
一,O,S,m,一,yī
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
川,B-FY,S,j,川,chuān
朴,E-FY,S,nr,木,pǔ
钱,O,S,n,钅,qián
半,O,S,m,十,bàn
，,O,S,x,UNK,UNK
积,O,B,ad,禾,jī
实,O,E,ad,宀,shí
二,O,S,m,二,èr
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
红,B-FY,B,n,纟,hóng
花,E-FY,E,n,艹,huā
三,O,S,m,一,sān
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
桃,B-FY,B,n,木,táo
仁,E-FY,E,n,亻,rén
三,O,S,m,一,sān
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
大,B-FY,B,b,大,dà
黄,E-FY,E,b,黄,huáng
三,O,S,m,一,sān
钱,O,S,n,钅,qián
。,O,S,x,UNK,UNK
F,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
L,O,M,eng,UNK,UNK
S,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
瘀,S-ZH,B,n,疒,yū
血,O,E,n,血,xiě
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
硬,O,B,n,石,yìng
块,O,E,n,土,kuài
，,O,S,x,UNK,UNK
拒,B-ZZ,B,i,扌,jù
按,E-ZZ,E,i,扌,àn
，,O,S,x,UNK,UNK
食,O,S,v,飠,shí
人,O,S,n,人,rén
膨,O,B,v,月,péng
胀,O,E,v,月,zhàng
，,O,S,x,UNK,UNK
病,O,S,n,疒,bìng
有,O,S,v,月,yǒu
半,O,B,m,十,bàn
载,O,E,m,车,zǎi
，,O,S,x,UNK,UNK
经,O,B,v,纟,jīng
闭,O,E,v,门,bì
三,O,B,m,一,sān
月,O,E,m,月,yuè
。,O,S,x,UNK,UNK
甘,O,B,nr,甘,gān
张,O,M,nr,弓,zhāng
氏,O,E,nr,氏,shì
，,O,S,x,UNK,UNK
年,O,S,m,干,nián
