word,label,bound,flag,radical,pinyin
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
此,O,S,r,止,cǐ
证,O,S,n,讠,zhèng
初,O,S,f,刀,chū
伤,O,B,v,亻,shāng
于,O,E,v,二,yú
酒,S-FY,S,n,酉,jiǔ
，,O,S,x,UNK,UNK
继,O,B,v,纟,jì
伤,O,E,v,亻,shāng
于,O,S,p,二,yú
药,O,S,n,艹,yào
，,O,S,x,UNK,UNK
脏,O,B,n,月,zàng
腑,O,E,n,月,fǔ
之,O,S,u,丶,zhī
血,O,S,n,血,xiě
几,O,B,d,几,jī
于,O,E,d,二,yú
倾,O,B,i,亻,qīng
囊,O,M,i,口,náng
而,O,M,i,而,ér
出,O,E,i,凵,chū
。,O,S,x,UNK,UNK
犹,O,S,d,犭,yóu
幸,O,B,d,干,xìng
速,O,E,d,辶,sù
为,O,S,p,丶,wéi
立,O,B,v,立,lì
止,O,E,v,止,zhǐ
，,O,S,x,UNK,UNK
宜,O,B,a,宀,yí
急,O,E,a,心,jí
服,O,S,vn,月,fú
汤,O,B,n,氵,tāng
药,O,E,n,艹,yào
以,O,S,p,人,yǐ
养,O,B,i,丷,yǎng
其,O,M,i,八,qí
血,O,E,i,血,xiě
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
降,O,S,v,阝,jiàng
其,O,S,r,八,qí
胃,O,B,n,月,wèi
气,O,E,n,气,qì
，,O,S,x,UNK,UNK
保,O,S,v,亻,bǎo
其,O,S,r,八,qí
心,O,B,n,心,xīn
气,O,E,n,气,qì
，,O,S,x,UNK,UNK
育,O,S,vg,月,yù
其,O,S,r,八,qí
真,O,S,d,目,zhēn
阴,S-ZH,S,a,阝,yīn
，,O,S,x,UNK,UNK
连,O,B,a,辶,lián
服,O,E,a,月,fú
数,O,B,n,攵,shù
剂,O,E,n,刂,jì
，,O,S,x,UNK,UNK
庶,O,B,c,广,shù
其,O,E,c,八,qí
血,O,S,n,血,xiě
不,O,B,d,一,bù
至,O,E,d,至,zhì
再,O,S,d,冂,zài
吐,O,S,v,口,tǔ
。,O,S,x,UNK,UNK
偶,O,B,n,亻,ǒu
患,O,E,n,心,huàn
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
证,O,S,n,讠,zhèng
。,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
因,O,E,n,囗,yīn
:,O,S,x,UNK,UNK
其,O,S,r,八,qí
人,O,B,n,人,rén
性,O,E,n,忄,xìng
嗜,O,B,n,口,shì
酒,S-FY,E,n,酉,jiǔ
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
每,O,B,r,母,měi
