word,label,bound,flag,radical,pinyin
内,O,B,n,冂,nèi
伤,O,M,n,亻,shāng
发,B-ZZ,M,n,又,fā
热,E-ZZ,E,n,灬,rè
。,O,S,x,UNK,UNK
心,B-ZH,B,n,心,xīn
脾,I-ZH,E,n,月,pí
两,E-ZH,S,m,一,liǎng
虚,S-ZH,S,n,虍,xū
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
发,B-ZZ,B,v,又,fā
热,E-ZZ,E,v,灬,rè
，,O,S,x,UNK,UNK
热,S-ZH,B,n,灬,rè
势,O,E,n,力,shì
或,O,S,c,戈,huò
高,O,S,a,高,gāo
或,O,S,c,戈,huò
低,O,S,a,亻,dī
，,O,S,x,UNK,UNK
头,B-ZZ,B,i,大,tóu
晕,I-ZZ,M,i,日,yùn
眼,I-ZZ,M,i,目,yǎn
花,E-ZZ,E,i,艹,huā
.,O,S,m,UNK,UNK
身,O,B,v,身,shēn
倦,O,E,v,亻,juàn
乏,B-ZZ,B,a,丿,fá
力,E-ZZ,E,a,力,lì
，,O,S,x,UNK,UNK
心,B-ZZ,B,v,心,xīn
悸,E-ZZ,E,v,忄,jì
不,O,S,d,一,bù
宁,O,S,j,宀,níng
，,O,S,x,UNK,UNK
面,B-ZZ,B,v,面,miàn
白,E-ZZ,E,v,白,bái
无,O,B,nz,一,wú
华,O,E,nz,十,huá
，,O,S,x,UNK,UNK
唇,O,B,n,口,chún
甲,O,M,n,田,jiǎ
色,O,E,n,色,sè
淡,O,S,n,氵,dàn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
淡,E-SX,S,n,氵,dàn
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
弱,E-MX,S,a,弓,ruò
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
发,B-ZZ,B,v,又,fā
热,E-ZZ,E,v,灬,rè
，,O,S,x,UNK,UNK
头,B-ZZ,B,i,大,tóu
晕,I-ZZ,M,i,日,yùn
眼,I-ZZ,M,i,目,yǎn
花,E-ZZ,E,i,艹,huā
，,O,S,x,UNK,UNK
心,B-ZZ,B,v,心,xīn
悸,E-ZZ,E,v,忄,jì
不,O,S,d,一,bù
宁,O,S,j,宀,níng
；,O,S,x,UNK,UNK
面,B-ZZ,B,v,面,miàn
白,E-ZZ,E,v,白,bái
无,O,B,nz,一,wú
华,O,E,nz,十,huá
，,O,S,x,UNK,UNK
唇,O,B,n,口,chún
甲,O,M,n,田,jiǎ
色,O,E,n,色,sè
淡,O,S,n,氵,dàn
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
②,O,S,x,UNK,UNK
辨,O,S,vg,辛,biàn
类,O,S,q,米,lèi
证,O,S,n,讠,zhèng
:,O,S,x,UNK,UNK
气,O,B,n,气,qì
分,O,E,n,刀,fēn
大,O,B,n,大,dà
热,S-ZH,E,n,灬,rè
之,O,S,u,丶,zhī
白,B-FJ,B,nr,白,bái
虎,I-FJ,E,nr,虍,hǔ
汤,E-FJ,B,nr,氵,tāng
证,O,E,nr,讠,zhèng
，,O,S,x,UNK,UNK
其,O,S,r,八,qí
表,O,B,v,衣,biǎo
现,O,E,v,见,xiàn
与,O,S,p,一,yǔ
血,O,B,n,血,xiě
虚,S-ZH,E,n,虍,xū
发,B-ZZ,B,v,又,fā
热,E-ZZ,E,v,灬,rè
颇,O,S,d,页,pō
同,O,S,p,口,tóng
，,O,S,x,UNK,UNK
唯,O,S,b,口,wéi
脉,O,B,n,月,mài
象,O,E,n,豕,xiàng
有,O,S,v,月,yǒu
异,O,S,zg,廾,yì
，,O,S,x,UNK,UNK
故,O,B,n,攵,gù
应,O,E,n,广,yīng
注,O,B,v,氵,zhù
意,O,E,v,心,yì
辨,O,B,v,辛,biàn
别,O,E,v,刂,bié
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
对,O,B,d,寸,duì
此,O,E,d,止,cǐ
《,O,S,x,UNK,UNK
医,O,S,v,匚,yī
碥,O,S,g,石,biǎn
》,O,S,x,UNK,UNK
曰,O,S,zg,曰,yuē
:,O,S,x,UNK,UNK
