word,label,bound,flag,radical,pinyin
胃,O,B,n,月,wèi
癌,O,E,n,疒,ái
。,O,S,x,UNK,UNK
瘀,S-ZH,S,g,疒,yū
毒,O,S,n,母,dú
内,O,B,n,冂,nèi
阻,O,E,n,阝,zǔ
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
胃,O,B,n,月,wèi
脘,O,E,n,月,wǎn
刺,O,B,v,刂,cì
痛,S-ZH,E,v,疒,tòng
，,O,S,x,UNK,UNK
触,O,S,v,角,chù
之,O,S,u,丶,zhī
有,O,S,v,月,yǒu
块,O,S,q,土,kuài
，,O,S,x,UNK,UNK
固,B-ZZ,B,a,囗,gù
定,I-ZZ,E,a,宀,dìng
不,I-ZZ,S,d,一,bù
移,E-ZZ,S,v,禾,yí
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
心,O,B,s,心,xīn
下,O,E,s,一,xià
痞,O,B,n,疒,pǐ
硬,O,E,n,石,yìng
、,O,S,x,UNK,UNK
按,O,B,p,扌,àn
之,O,E,p,丶,zhī
伍,O,S,m,亻,wǔ
痛,S-ZH,S,a,疒,tòng
，,O,S,x,UNK,UNK
消,B-ZZ,B,a,氵,xiāo
瘦,E-ZZ,E,a,疒,shòu
，,O,S,x,UNK,UNK
食,B-ZZ,B,v,飠,shí
少,E-ZZ,E,v,小,shǎo
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
或,O,S,c,戈,huò
呕,O,B,v,口,ǒu
血,O,E,v,血,xiě
、,O,S,x,UNK,UNK
便,B-ZZ,B,v,亻,biàn
血,E-ZZ,E,v,血,xiě
，,O,S,x,UNK,UNK
肌,B-ZZ,B,n,月,jī
肤,I-ZZ,E,n,月,fū
枯,I-ZZ,B,a,木,kū
燥,E-ZZ,E,a,火,zào
甲,O,S,n,田,jiǎ
错,O,S,n,钅,cuò
.,O,S,m,UNK,UNK
