word,label,bound,flag,radical,pinyin
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
虚,S-ZH,B,a,虍,xū
寒,O,E,a,宀,hán
痢,O,S,n,疒,lì
。,O,S,x,UNK,UNK
甚,O,S,dg,甘,shèn
贫,O,B,a,贝,pín
窘,O,E,a,穴,jiǒng
，,O,S,x,UNK,UNK
患,O,S,v,心,huàn
久,O,S,a,丿,jiǔ
痢,O,S,n,疒,lì
脱,B-ZZ,B,n,月,tuō
肛,E-ZZ,E,n,月,gāng
，,O,S,x,UNK,UNK
诸,O,S,r,讠,zhū
治,O,S,v,氵,zhì
不,O,B,a,一,bù
效,O,E,a,攵,xiào
。,O,S,x,UNK,UNK
本,O,B,r,木,běn
案,O,E,r,木,àn
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
虚,S-ZH,B,a,虍,xū
寒,O,E,a,宀,hán
甚,O,S,dg,甘,shèn
重,O,S,a,里,zhòng
。,O,S,x,UNK,UNK
魏,O,B,nr,鬼,wèi
氏,O,E,nr,氏,shì
视,O,S,vg,见,shì
其,O,B,r,八,qí
中,O,E,r,丨,zhōng
气,O,B,n,气,qì
虚,S-ZH,E,n,虍,xū
陷,O,S,v,阝,xiàn
之,O,S,u,丶,zhī
证,O,S,n,讠,zhèng
最,O,B,d,曰,zuì
为,O,E,d,丶,wéi
突,O,B,v,穴,tū
出,O,E,v,凵,chū
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
以,O,S,p,人,yǐ
补,B-ZF,B,v,衤,bǔ
中,I-ZF,E,v,丨,zhōng
益,I-ZF,B,n,皿,yì
气,E-ZF,E,n,气,qì
为,O,B,v,丶,wéi
主,O,E,v,丶,zhǔ
，,O,S,x,UNK,UNK
辅,O,B,v,车,fǔ
以,O,E,v,人,yǐ
温,O,B,ns,氵,wēn
阳,S-ZH,E,ns,阝,yáng
之,O,S,u,丶,zhī
品,O,S,n,口,pǐn
，,O,S,x,UNK,UNK
而,O,B,c,而,ér
使,O,E,c,亻,shǐ
诸,O,B,n,讠,zhū
症,O,E,n,疒,zhèng
二,O,S,m,二,èr
剂,O,B,n,刂,jì
药,O,E,n,艹,yào
竟,O,B,d,立,jìng
愈,O,E,d,心,yù
。,O,S,x,UNK,UNK
既,O,S,c,旡,jì
是,O,S,v,日,shì
方,O,B,n,方,fāng
药,O,E,n,艹,yào
的,O,S,uj,白,dí
功,O,B,n,力,gōng
效,O,E,n,攵,xiào
，,O,S,x,UNK,UNK
又,O,S,d,又,yòu
是,O,S,v,日,shì
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
思,O,B,n,心,sī
路,O,E,n,足,lù
的,O,S,uj,白,dí
成,O,B,a,戈,chéng
效,O,E,a,攵,xiào
。,O,S,x,UNK,UNK
与,O,S,p,一,yǔ
补,B-FJ,B,v,衤,bǔ
中,I-FJ,E,v,丨,zhōng
益,I-FJ,B,nr,皿,yì
气,I-FJ,M,nr,气,qì
汤,E-FJ,E,nr,氵,tāng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
加,O,S,v,力,jiā
熟,B-FY,B,n,灬,shú
地,E-FY,E,n,土,dì
二,O,S,m,二,èr
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
炮,B-FY,B,n,火,páo
姜,E-FY,E,n,女,jiāng
一,O,S,m,一,yī
钱,O,S,n,钅,qián
。,O,S,x,UNK,UNK
F,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
L,O,M,eng,UNK,UNK
S,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
虚,S-ZH,B,a,虍,xū
寒,O,E,a,宀,hán
痢,O,S,n,疒,lì
。,O,S,x,UNK,UNK
乃,O,S,v,丿,nǎi
人,O,S,n,人,rén
城,O,S,n,土,chéng
就,O,S,d,尢,jiù
予,O,B,v,乙,yú
诊,O,E,v,讠,zhěn
。,O,S,x,UNK,UNK
虽,O,S,zg,虫,suī
相,O,B,v,目,xiāng
去,O,E,v,厶,qù
二,O,B,m,二,èr
三,O,M,m,一,sān
里,O,E,m,里,lǐ
，,O,S,x,UNK,UNK
途,O,B,s,辶,tú
中,O,E,s,丨,zhōng
必,O,B,d,心,bì
数,O,E,d,攵,shù
登,O,S,v,癶,dēng
厕,O,S,n,厂,cè
，,O,S,x,UNK,UNK
肛,O,S,n,月,gāng
既,O,S,c,旡,jì
不,O,S,d,一,bù
收,O,S,v,攵,shōu
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
行,O,B,n,行,háng
步,O,E,n,止,bù
殊,O,B,i,歹,shū
苦,O,E,i,艹,kǔ
。,O,S,x,UNK,UNK
濮,O,B,nr,氵,pú
氏,O,M,nr,氏,shì
子,O,E,nr,子,zǐ
住,O,S,v,亻,zhù
涌,O,B,n,氵,yǒng
金,O,E,n,金,jīn
门,O,B,s,门,mén
外,O,E,s,夕,wài
。,O,S,x,UNK,UNK
服,O,B,n,月,fú
二,O,M,n,二,èr
剂,O,E,n,刂,jì
竟,O,B,d,立,jìng
愈,O,E,d,心,yù
。,O,S,x,UNK,UNK
魏,O,S,nr,鬼,wèi
之,O,S,u,丶,zhī
琇,O,S,zg,王,xiù
医,O,B,n,匚,yī
案,O,E,n,木,àn
。,O,S,x,UNK,UNK
《,O,S,x,UNK,UNK
续,O,S,v,纟,xù
名,O,B,n,口,míng
医,O,E,n,匚,yī
类,O,B,n,米,lèi
案,O,E,n,木,àn
》,O,S,x,UNK,UNK
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
