word,label,bound,flag,radical,pinyin
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
脉,O,B,n,月,mài
症,O,E,n,疒,zhèng
互,O,S,d,二,hù
参,O,S,v,厶,cān
，,O,S,x,UNK,UNK
断,O,B,v,斤,duàn
为,O,E,v,丶,wéi
肝,O,B,n,月,gān
气,O,E,n,气,qì
横,O,B,v,木,héng
逆,O,E,v,辶,nì
乘,O,S,v,丿,chéng
脾,O,S,n,月,pí
，,O,S,x,UNK,UNK
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
受,O,B,v,又,shòu
制,O,E,v,刂,zhì
，,O,S,x,UNK,UNK
运,O,B,vn,辶,yùn
化,O,E,vn,亻,huà
失,O,B,a,大,shī
常,O,E,a,巾,cháng
所,O,B,c,户,suǒ
致,O,E,c,至,zhì
。,O,S,x,UNK,UNK
病,O,S,n,疒,bìng
起,O,S,v,走,qǐ
半,O,B,m,十,bàn
年,O,E,m,干,nián
，,O,S,x,UNK,UNK
症,O,S,ng,疒,zhèng
见,O,S,v,见,jiàn
脘,O,S,g,月,wǎn
部,O,B,n,阝,bù
痞,O,E,n,疒,pǐ
胀,O,S,a,月,zhàng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
脐,O,S,n,月,qí
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
时,O,S,n,日,shí
吐,O,B,nz,口,tǔ
酸,O,E,nz,酉,suān
水,O,S,n,水,shuǐ
，,O,S,x,UNK,UNK
大,O,B,d,大,dà
便,O,E,d,亻,biàn
稀,O,S,a,禾,xī
，,O,S,x,UNK,UNK
日,O,B,j,日,rì
行,O,E,j,行,háng
4,O,S,m,UNK,UNK
至,O,S,p,至,zhì
5,O,S,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
饭,O,B,t,饣,fàn
后,O,E,t,口,hòu
旋,O,B,d,方,xuán
即,O,E,d,卩,jí
上,O,S,f,一,shàng
厕,O,B,n,厂,cè
所,O,E,n,户,suǒ
，,O,S,x,UNK,UNK
咽,O,B,n,口,yān
部,O,E,n,阝,bù
不,O,B,a,一,bù
利,O,E,a,刂,lì
，,O,S,x,UNK,UNK
嗳,O,B,n,口,ǎi
气,O,E,n,气,qì
则,O,S,d,刂,zé
舒,O,S,a,舌,shū
，,O,S,x,UNK,UNK
纳,O,B,nr,纟,nà
谷,O,E,nr,谷,gǔ
不,O,S,d,一,bù
香,O,S,a,香,xiāng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
本,O,B,r,木,běn
案,O,E,r,木,àn
属,O,S,v,尸,shǔ
典,O,B,n,八,diǎn
型,O,E,n,土,xíng
的,O,S,uj,白,dí
肝,O,B,n,月,gān
气,O,E,n,气,qì
乘,O,S,v,丿,chéng
脾,O,S,n,月,pí
之,O,S,u,丶,zhī
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
。,O,S,x,UNK,UNK
《,O,S,x,UNK,UNK
张,O,B,nrfg,弓,zhāng
聿,O,M,nrfg,聿,yù
青,O,E,nrfg,青,qīng
医,O,B,n,匚,yī
案,O,E,n,木,àn
?,O,S,x,UNK,UNK
