word,label,bound,flag,radical,pinyin
胃,O,S,n,月,wèi
与,O,S,p,一,yǔ
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
胃,O,S,n,月,wèi
与,O,S,p,一,yǔ
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
天,O,B,t,大,tiān
前,O,E,t,刂,qián
先,O,S,d,儿,xiān
喝,O,B,n,口,hē
啤,O,M,n,口,pí
酒,S-FY,E,n,酉,jiǔ
1,O,S,m,UNK,UNK
瓶,O,S,n,瓦,píng
，,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
分,O,B,q,刀,fēn
钟,O,E,q,钅,zhōng
后,O,S,f,口,hòu
吃,O,S,v,口,chī
青,O,B,n,青,qīng
柿,O,E,n,木,shì
2,O,S,m,UNK,UNK
个,O,S,m,人,gè
，,O,S,x,UNK,UNK
当,O,B,t,彐,dāng
时,O,E,t,日,shí
无,O,B,d,一,wú
不,O,E,d,一,bù
舒,O,B,a,舌,shū
服,O,E,a,月,fú
感,O,B,n,心,gǎn
觉,O,E,n,见,jué
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
2,O,S,m,UNK,UNK
天,O,S,q,大,tiān
后,O,S,f,口,hòu
，,O,S,x,UNK,UNK
左,O,S,m,工,zuǒ
上,O,B,n,一,shàng
腹,O,E,n,月,fù
阵,O,B,n,阝,zhèn
发,O,M,n,又,fā
性,O,E,n,忄,xìng
胀,O,B,v,月,zhàng
痛,S-ZH,E,v,疒,tòng
，,O,S,x,UNK,UNK
偶,O,S,d,亻,ǒu
有,O,S,v,月,yǒu
刺,O,B,v,刂,cì
痛,S-ZH,E,v,疒,tòng
，,O,S,x,UNK,UNK
拒,B-ZZ,B,i,扌,jù
按,E-ZZ,E,i,扌,àn
，,O,S,x,UNK,UNK
纳,O,B,nr,纟,nà
谷,O,E,nr,谷,gǔ
不,O,S,d,一,bù
佳,O,S,a,亻,jiā
，,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
后,O,S,f,口,hòu
恶,B-ZZ,B,n,心,è
心,I-ZZ,E,n,心,xīn
欲,I-ZZ,S,d,欠,yù
吐,E-ZZ,S,v,口,tǔ
，,O,S,x,UNK,UNK
恶,B-ZZ,B,b,心,è
寒,E-ZZ,E,b,宀,hán
，,O,S,x,UNK,UNK
背,O,B,f,月,bèi
部,O,E,f,阝,bù
阵,O,B,q,阝,zhèn
阵,O,E,q,阝,zhèn
作,O,S,v,亻,zuò
冷,S-ZH,S,a,冫,lěng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
当,O,B,s,彐,dāng
地,O,E,s,土,dì
卫,O,B,nt,卩,wèi
生,O,M,nt,生,shēng
院,O,E,nt,阝,yuàn
按,O,S,p,扌,àn
胃,O,B,n,月,wèi
痛,S-ZH,E,n,疒,tòng
治,O,S,v,氵,zhì
之,O,S,u,丶,zhī
，,O,S,x,UNK,UNK
曾,O,S,d,曰,zēng
服,O,S,v,月,fú
胃,O,S,n,月,wèi
复,O,B,a,夂,fù
安,O,E,a,宀,ān
、,O,S,x,UNK,UNK
胃,O,B,n,月,wèi
得,O,M,n,彳,dé
乐,O,E,n,丿,lè
而,O,S,c,而,ér
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
不,O,B,v,一,bù
解,O,E,v,角,jiě
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
后,O,S,f,口,hòu
经,O,S,p,纟,jīng
某,O,S,r,木,mǒu
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
上,O,B,l,一,shàng
消,O,M,l,氵,xiāo
化,O,M,l,亻,huà
道,O,E,l,辶,dào
X,O,B,n,UNK,UNK
光,O,E,n,儿,guāng
钡,O,B,n,钅,bèi
餐,O,E,n,飠,cān
摄,O,B,n,扌,shè
片,O,E,n,片,piàn
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
：,O,S,x,UNK,UNK
胃,O,S,n,月,wèi
内,O,S,f,冂,nèi
有,O,S,v,月,yǒu
7,O,S,m,UNK,UNK
c,O,B,eng,UNK,UNK
m,O,M,eng,UNK,UNK
X,O,M,eng,UNK,UNK
1,O,M,eng,UNK,UNK
0,O,M,eng,UNK,UNK
c,O,M,eng,UNK,UNK
m,O,E,eng,UNK,UNK
椭,O,B,n,木,tuǒ
圆,O,M,n,囗,yuán
形,O,E,n,彡,xíng
充,O,B,a,亠,chōng
盈,O,E,a,皿,yíng
缺,O,B,v,缶,quē
损,O,E,v,扌,sǔn
，,O,S,x,UNK,UNK
密,O,B,n,宀,mì
度,O,E,n,广,dù
不,O,B,a,一,bù
匀,O,E,a,勹,yún
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
随,O,S,v,阝,suí
体,O,B,n,亻,tǐ
位,O,E,n,亻,wèi
变,O,B,vn,又,biàn
化,O,E,vn,亻,huà
而,O,S,c,而,ér
移,O,B,vn,禾,yí
动,O,E,vn,力,dòng
。,O,S,x,UNK,UNK
胃,O,S,n,月,wèi
结,O,B,n,纟,jié
石,O,E,n,石,shí
属,O,S,v,尸,shǔ
中,O,B,j,丨,zhōng
医,O,E,j,匚,yī
的,O,S,uj,白,dí
“,O,S,x,UNK,UNK
积,O,B,v,禾,jī
聚,O,E,v,耳,jù
”,O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
癥,O,S,yg,疒,zhēng
瘕,O,S,g,疒,jiǎ
”,O,S,x,UNK,UNK
范,O,B,nr,艹,fàn
畴,O,E,nr,田,chóu
，,O,S,x,UNK,UNK
多,O,S,m,夕,duō
为,O,S,p,丶,wéi
纤,O,B,l,纟,xiān
维,O,M,l,纟,wéi
植,O,M,l,木,zhí
物,O,E,l,牜,wù
食,O,B,n,飠,shí
物,O,E,n,牜,wù
在,O,S,p,土,zài
胃,O,S,n,月,wèi
内,O,S,f,冂,nèi
逐,O,B,d,辶,zhú
渐,O,E,d,氵,jiàn
形,O,B,v,彡,xíng
成,O,E,v,戈,chéng
的,O,S,uj,白,dí
异,O,B,n,廾,yì
物,O,E,n,牜,wù
团,O,B,n,囗,tuán
块,O,E,n,土,kuài
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
如,O,S,v,女,rú
柿,O,B,n,木,shì
子,O,E,n,子,zǐ
，,O,S,x,UNK,UNK
尤,O,B,d,尢,yóu
其,O,E,d,八,qí
是,O,S,v,日,shì
未,O,S,t,木,wèi
完,O,B,ad,宀,wán
全,O,E,ad,入,quán
成,O,B,a,戈,chéng
熟,O,E,a,灬,shú
的,O,S,uj,白,dí
青,O,S,n,青,qīng
柿,O,B,n,木,shì
子,O,E,n,子,zǐ
，,O,S,x,UNK,UNK
其,O,S,r,八,qí
稼,O,B,n,禾,jià
酸,O,E,n,酉,suān
含,O,B,n,口,hán
量,O,E,n,里,liáng
可,O,B,v,口,kě
达,O,E,v,辶,dá
5,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
%,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
而,O,S,c,而,ér
鞣,O,B,n,革,róu
酸,O,E,n,酉,suān
与,O,S,p,一,yǔ
胃,O,B,n,月,wèi
酸,O,E,n,酉,suān
结,O,B,v,纟,jié
合,O,E,v,口,hé
易,O,S,a,日,yì
形,O,B,v,彡,xíng
成,O,E,v,戈,chéng
不,O,S,d,一,bù
溶,O,B,v,氵,róng
于,O,E,v,二,yú
水,O,S,n,水,shuǐ
的,O,S,uj,白,dí
鞣,O,B,n,革,róu
酸,O,E,n,酉,suān
蛋,O,B,n,虫,dàn
白,O,E,n,白,bái
而,O,S,c,而,ér
沉,O,B,v,氵,chén
于,O,E,v,二,yú
胃,O,S,n,月,wèi
中,O,S,f,丨,zhōng
",",O,S,x,UNK,UNK
青,O,S,ns,青,qīng
柿,O,B,n,木,shì
子,O,E,n,子,zǐ
的,O,S,uj,白,dí
树,O,B,n,木,shù
胶,O,E,n,月,jiāo
和,O,S,c,口,hé
果,O,B,n,木,guǒ
胶,O,E,n,月,jiāo
，,O,S,x,UNK,UNK
遇,O,S,v,辶,yù
酸,O,S,n,酉,suān
即,O,S,v,卩,jí
凝,O,B,v,冫,níng
集,O,E,v,隹,jí
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
可,O,S,v,口,kě
将,O,S,d,寸,jiāng
沉,O,B,n,氵,chén
淀,O,M,n,氵,diàn
物,O,E,n,牜,wù
结,O,B,v,纟,jié
合,O,E,v,口,hé
成,O,B,n,戈,chéng
块,O,E,n,土,kuài
并,O,S,c,干,bìng
与,O,S,p,一,yǔ
一,O,B,m,一,yī
些,O,E,m,二,xiē
食,O,B,n,飠,shí
物,O,E,n,牜,wù
黏,O,B,v,黍,nián
合,O,E,v,口,hé
越,O,B,nr,走,yuè
积,O,M,nr,禾,jī
越,O,E,nr,走,yuè
大,O,S,a,大,dà
而,O,S,c,而,ér
不,O,B,v,一,bù
得,O,E,v,彳,dé
被,O,S,p,衤,bèi
消,O,B,vn,氵,xiāo
导,O,E,vn,寸,dǎo
。,O,S,x,UNK,UNK
按,O,S,p,扌,àn
中,O,B,nt,丨,zhōng
医,O,M,nt,匚,yī
药,O,E,nt,艹,yào
理,O,B,n,王,lǐ
论,O,E,n,讠,lùn
认,O,B,v,讠,rèn
为,O,E,v,丶,wéi
，,O,S,x,UNK,UNK
青,O,S,ns,青,qīng
柿,O,B,n,木,shì
子,O,E,n,子,zǐ
性,O,S,n,忄,xìng
寒,O,B,a,宀,hán
易,O,E,a,日,yì
结,O,S,n,纟,jié
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
过,O,B,n,辶,guò
食,O,E,n,飠,shí
可,O,B,v,口,kě
耗,O,E,v,耒,hào
伤,O,B,n,亻,shāng
胃,O,E,n,月,wèi
阳,S-ZH,S,nr,阝,yáng
，,O,S,x,UNK,UNK
易,O,S,a,日,yì
成,O,S,n,戈,chéng
积,O,B,v,禾,jī
聚,O,E,v,耳,jù
。,O,S,x,UNK,UNK
所,O,B,c,户,suǒ
以,O,E,c,人,yǐ
非,O,B,n,非,fēi
手,O,M,n,手,shǒu
术,O,E,n,木,shù
的,O,S,uj,白,dí
中,O,B,nt,丨,zhōng
医,O,M,nt,匚,yī
药,O,E,nt,艹,yào
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
，,O,S,x,UNK,UNK
内,O,B,n,冂,nèi
治,O,E,n,氵,zhì
以,O,S,p,人,yǐ
干,B-FY,B,n,干,gān
姜,E-FY,E,n,女,jiāng
、,O,S,x,UNK,UNK
熟,B-FY,S,a,灬,shú
附,I-FY,B,n,阝,fù
片,E-FY,E,n,片,piàn
、,O,S,x,UNK,UNK
吴,B-FY,B,n,口,wú
茱,I-FY,M,n,艹,zhū
萸,E-FY,E,n,艹,yú
