word,label,bound,flag,radical,pinyin
便,B-ZZ,B,a,亻,biàn
秘,E-ZZ,E,a,禾,mì
。,O,S,x,UNK,UNK
便,B-ZZ,B,a,亻,biàn
秘,E-ZZ,E,a,禾,mì
。,O,S,x,UNK,UNK
实,O,S,a,宀,shí
热,S-ZH,B,a,灬,rè
秘,O,E,a,禾,mì
结,O,S,n,纟,jié
。,O,S,x,UNK,UNK
戊,O,B,n,戈,wù
子,O,E,n,子,zǐ
初,O,B,t,刀,chū
秋,O,E,t,禾,qiū
，,O,S,x,UNK,UNK
先,O,B,a,儿,xiān
大,O,E,a,大,dà
人,O,B,n,人,rén
偶,O,E,n,亻,ǒu
患,O,S,v,心,huàn
左,O,S,m,工,zuǒ
胸,B-ZZ,B,n,月,xiōng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
服,O,S,v,月,fú
行,B-ZF,B,n,行,háng
气,E-ZF,E,n,气,qì
药,O,S,n,艹,yào
，,O,S,x,UNK,UNK
又,O,S,d,又,yòu
服,O,S,v,月,fú
当,B-FY,B,v,彐,dāng
归,E-FY,E,v,彐,guī
芦,O,S,nr,艹,lú
荅,O,S,zg,艹,dá
丸,O,S,q,丿,wán
，,O,S,x,UNK,UNK
旬,O,B,n,日,xún
日,O,E,n,日,rì
而,O,S,c,而,ér
愈,O,S,d,心,yù
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
其,O,B,r,八,qí
时,O,E,r,日,shí
予,O,S,vg,乙,yú
未,O,S,d,木,wèi
甚,O,B,d,甘,shèn
究,O,E,d,穴,jiū
心,O,B,v,心,xīn
于,O,E,v,二,yú
医,O,S,v,匚,yī
也,O,S,d,乙,yě
。,O,S,x,UNK,UNK
大,O,B,n,大,dà
人,O,E,n,人,rén
胁,B-ZZ,B,v,月,xié
痛,E-ZZ,E,v,疒,tòng
愈,O,B,d,心,yù
未,O,E,d,木,wèi
数,O,B,m,攵,shù
日,O,E,m,日,rì
，,O,S,x,UNK,UNK
予,O,B,v,乙,yú
偶,O,E,v,亻,ǒu
检,O,S,v,木,jiǎn
箧,O,S,g,竹,qiè
[,O,S,x,UNK,UNK
1,O,S,x,UNK,UNK
],O,S,x,UNK,UNK
中,O,S,f,丨,zhōng
旧,O,B,n,日,jiù
书,O,E,n,乙,shū
，,O,S,x,UNK,UNK
得,O,S,ud,彳,dé
《,O,S,x,UNK,UNK
丹,O,B,ns,丿,dān
溪,O,E,ns,氵,xī
纂,O,S,g,糸,zuǎn
要,O,S,v,覀,yào
》,O,S,x,UNK,UNK
残,O,B,v,歹,cán
编,O,E,v,纟,biān
一,O,B,m,一,yī
叶,O,E,m,口,yè
，,O,S,x,UNK,UNK
因,O,S,p,囗,yīn
取,O,B,i,又,qǔ
而,O,M,i,而,ér
观,O,M,i,见,guān
之,O,E,i,丶,zhī
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
有,O,B,a,月,yǒu
秘,O,E,a,禾,mì
结,O,S,n,纟,jié
一,O,B,m,一,yī
条,O,E,m,木,tiáo
，,O,S,x,UNK,UNK
分,O,B,d,刀,fēn
别,O,E,d,刂,bié
实,O,B,v,宀,shí
秘,O,E,v,禾,mì
、,O,S,x,UNK,UNK
弱,O,S,a,弓,ruò
秘,O,S,n,禾,mì
，,O,S,x,UNK,UNK
且,O,S,c,一,qiě
云,O,S,ns,二,yún
:,O,S,x,UNK,UNK
实,O,S,a,宀,shí
热,S-ZH,B,a,灬,rè
秘,O,E,a,禾,mì
结,O,S,n,纟,jié
