word,label,bound,flag,radical,pinyin
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
毒,O,B,n,母,dú
热,S-ZH,E,n,灬,rè
内,O,B,n,冂,nèi
蕴,O,E,n,艹,yùn
，,O,S,x,UNK,UNK
湿,O,B,z,氵,shī
热,S-ZH,E,z,灬,rè
滞,O,B,n,氵,zhì
肠,O,E,n,月,cháng
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
由,O,B,c,田,yóu
于,O,E,c,二,yú
工,O,B,vn,工,gōng
作,O,E,vn,亻,zuò
劳,O,B,vn,力,láo
累,O,E,vn,糸,léi
，,O,S,x,UNK,UNK
过,O,B,n,辶,guò
食,O,E,n,飠,shí
生,O,B,vn,生,shēng
冷,S-ZH,E,vn,冫,lěng
，,O,S,x,UNK,UNK
突,O,B,ad,穴,tū
然,O,E,ad,灬,rán
身,O,S,ng,身,shēn
发,O,B,l,又,fā
高,B-ZZ,M,l,高,gāo
热,E-ZZ,E,l,灬,rè
，,O,S,x,UNK,UNK
头,B-ZZ,B,n,大,tóu
痛,E-ZZ,E,n,疒,tòng
身,O,B,v,身,shēn
倦,O,E,v,亻,juàn
，,O,S,x,UNK,UNK
恶,B-ZZ,B,b,心,è
寒,E-ZZ,E,b,宀,hán
无,B-ZZ,B,ns,一,wú
汗,E-ZZ,E,ns,氵,hàn
，,O,S,x,UNK,UNK
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
，,O,S,x,UNK,UNK
形,O,S,n,彡,xíng
如,O,S,v,女,rú
腐,O,B,an,肉,fǔ
败,O,E,an,贝,bài
的,O,S,uj,白,dí
西,B-FY,B,ns,覀,xī
瓜,E-FY,E,ns,瓜,guā
水,O,S,n,水,shuǐ
，,O,S,x,UNK,UNK
1,O,S,m,UNK,UNK
日,O,S,m,日,rì
达,O,S,v,辶,dá
2,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
?,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
次,O,S,t,欠,cì
，,O,S,x,UNK,UNK
里,O,S,f,里,lǐ
急,O,B,d,心,jí
后,O,E,d,口,hòu
重,O,S,a,里,zhòng
。,O,S,x,UNK,UNK
奇,O,S,ag,大,qí
恒,O,S,nr,忄,héng
痢,O,B,n,疒,lì
非,O,E,n,非,fēi
一,O,B,a,一,yī
般,O,E,a,舟,bān
湿,O,B,z,氵,shī
热,S-ZH,E,z,灬,rè
痢,O,S,n,疒,lì
可,O,B,v,口,kě
比,O,E,v,比,bǐ
，,O,S,x,UNK,UNK
来,O,B,i,木,lái
势,O,M,i,力,shì
凶,O,M,i,凵,xiōng
猛,O,E,i,犭,měng
，,O,S,x,UNK,UNK
毒,O,S,n,母,dú
热,S-ZH,S,a,灬,rè
壅,O,S,g,土,yōng
盛,O,S,v,皿,shèng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
热,S-ZH,S,n,灬,rè
极,O,B,n,木,jí
化,O,E,n,亻,huà
火,O,S,n,火,huǒ
，,O,S,x,UNK,UNK
迫,B-ZH,B,i,辶,pò
血,I-ZH,M,i,血,xiě
妄,I-ZH,M,i,女,wàng
行,E-ZH,E,i,行,háng
，,O,S,x,UNK,UNK
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
如,O,S,v,女,rú
腐,O,B,an,肉,fǔ
败,O,E,an,贝,bài
之,O,S,u,丶,zhī
西,B-FY,B,ns,覀,xī
瓜,E-FY,E,ns,瓜,guā
样,O,S,q,木,yàng
便,O,S,d,亻,biàn
，,O,S,x,UNK,UNK
日,O,S,m,日,rì
达,O,S,v,辶,dá
数,O,B,m,攵,shù
十,O,M,m,十,shí
次,O,E,m,欠,cì
之,O,S,u,丶,zhī
多,O,S,m,夕,duō
。,O,S,x,UNK,UNK
同,O,B,c,口,tóng
时,O,E,c,日,shí
伴,O,S,v,亻,bàn
以,O,S,p,人,yǐ
髙,B-ZZ,S,zg,高,gāo
热,E-ZZ,S,a,灬,rè
，,O,S,x,UNK,UNK
是,O,S,v,日,shì
热,B-ZH,B,n,灬,rè
毒,I-ZH,E,n,母,dú
蕴,E-ZH,B,v,艹,yùn
于,O,E,v,二,yú
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
方,O,B,nr,方,fāng
中,O,E,nr,丨,zhōng
银,B-FY,B,n,钅,yín
花,E-FY,E,n,艹,huā
、,O,S,x,UNK,UNK
连,B-FY,B,nr,辶,lián
翘,E-FY,E,nr,羽,qiáo
、,O,S,x,UNK,UNK
重,B-FY,B,n,里,zhòng
楼,E-FY,E,n,木,lóu
、,O,S,x,UNK,UNK
白,B-FY,B,nr,白,bái
头,I-FY,M,nr,大,tóu
翁,E-FY,E,nr,羽,wēng
、,O,S,x,UNK,UNK
生,B-FY,S,vn,生,shēng
地,I-FY,B,n,土,dì
榆,E-FY,E,n,木,yú
等,O,S,u,竹,děng
清,B-ZF,B,l,氵,qīng
热,I-ZF,M,l,灬,rè
解,I-ZF,M,l,角,jiě
毒,E-ZF,E,l,母,dú
凉,O,B,n,冫,liáng
血,O,E,n,血,xiě
。,O,S,x,UNK,UNK
黄,B-FY,B,ns,黄,huáng
连,E-FY,E,ns,辶,lián
、,O,S,x,UNK,UNK
秦,B-FY,B,nr,禾,qín
皮,E-FY,E,nr,皮,pí
清,B-ZF,B,a,氵,qīng
热,E-ZF,E,a,灬,rè
燥,O,B,a,火,zào
湿,O,E,a,氵,shī
，,O,S,x,UNK,UNK
大,B-FY,B,b,大,dà
黄,E-FY,E,b,黄,huáng
力,O,S,n,力,lì
猛,O,S,d,犭,měng
善,O,S,v,口,shàn
走,O,S,v,走,zǒu
直,O,B,v,目,zhí
达,O,E,v,辶,dá
下,O,B,v,一,xià
焦,O,E,v,灬,jiāo
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
荡,O,B,v,艹,dàng
涤,O,E,v,氵,dí
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
毒,O,B,n,母,dú
热,S-ZH,E,n,灬,rè
，,O,S,x,UNK,UNK
釆,O,S,yg,采,biàn
用,O,S,p,用,yòng
“,O,S,x,UNK,UNK
通,O,B,n,辶,tōng
因,O,E,n,囗,yīn
通,O,B,v,辶,tōng
用,O,E,v,用,yòng
”,O,S,x,UNK,UNK
法,O,S,j,氵,fǎ
，,O,S,x,UNK,UNK
使,O,S,v,亻,shǐ
内,O,B,n,冂,nèi
陷,O,E,n,阝,xiàn
毒,O,S,n,母,dú
邪,O,S,a,阝,xié
清,O,B,v,氵,qīng
扫,O,E,v,扌,sǎo
而,O,S,c,而,ér
出,O,S,v,凵,chū
。,O,S,x,UNK,UNK
白,B-FY,B,n,白,bái
芍,E-FY,E,n,艹,sháo
敛,O,S,vg,攵,liǎn
阴,S-ZH,B,v,阝,yīn
止,O,E,v,止,zhǐ
痉,O,B,vn,疒,jìng
挛,O,E,vn,手,luán
之,O,S,u,丶,zhī
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
木,B-FY,B,nr,木,mù
香,E-FY,E,nr,香,xiāng
行,B-ZF,B,n,行,háng
气,E-ZF,E,n,气,qì
止,O,B,v,止,zhǐ
痛,S-ZH,E,v,疒,tòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
佩,B-FY,B,nr,亻,pèi
兰,E-FY,E,nr,丷,lán
醒,O,B,v,酉,xǐng
脾,O,M,v,月,pí
化,O,E,v,亻,huà
湿,O,S,v,氵,shī
，,O,S,x,UNK,UNK
增,O,B,v,土,zēng
进,O,E,v,辶,jìn
食,O,B,n,飠,shí
欲,O,E,n,欠,yù
，,O,S,x,UNK,UNK
以,O,S,p,人,yǐ
促,O,S,v,亻,cù
其,O,S,r,八,qí
早,O,B,i,日,zǎo
日,O,M,i,日,rì
康,O,M,i,广,kāng
复,O,E,i,夂,fù
。,O,S,x,UNK,UNK
清,B-ZF,B,a,氵,qīng
热,I-ZF,E,a,灬,rè
利,I-ZF,B,a,刂,lì
湿,E-ZF,E,a,氵,shī
，,O,S,x,UNK,UNK
凉,O,B,n,冫,liáng
血,O,M,n,血,xiě
止,O,E,n,止,zhǐ
痢,O,S,n,疒,lì
。,O,S,x,UNK,UNK
银,B-FY,B,n,钅,yín
花,E-FY,E,n,艹,huā
、,O,S,x,UNK,UNK
白,B-FY,B,n,白,bái
芍,E-FY,E,n,艹,sháo
各,O,S,r,口,gè
3,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
连,B-FY,B,nr,辶,lián
翘,E-FY,E,nr,羽,qiáo
2,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
鲜,O,S,n,鱼,xiān
佩,B-FY,B,nr,亻,pèi
兰,E-FY,E,nr,丷,lán
、,O,S,x,UNK,UNK
重,B-FY,B,n,里,zhòng
楼,E-FY,E,n,木,lóu
、,O,S,x,UNK,UNK
生,B-FY,S,vn,生,shēng
地,I-FY,B,n,土,dì
榆,E-FY,E,n,木,yú
各,O,S,r,口,gè
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
白,B-FY,B,nr,白,bái
头,I-FY,M,nr,大,tóu
翁,E-FY,E,nr,羽,wēng
、,O,S,x,UNK,UNK
秦,B-FY,B,nr,禾,qín
皮,E-FY,E,nr,皮,pí
、,O,S,x,UNK,UNK
生,B-FY,S,vn,生,shēng
大,I-FY,B,b,大,dà
黄,E-FY,E,b,黄,huáng
各,O,S,r,口,gè
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
