word,label,bound,flag,radical,pinyin
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
。,O,S,x,UNK,UNK
其,O,B,r,八,qí
他,O,E,r,亻,tā
胃,O,B,n,月,wèi
肠,O,M,n,月,cháng
道,O,E,n,辶,dào
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
。,O,S,x,UNK,UNK
证,O,B,n,讠,zhèng
属,O,E,n,尸,shǔ
脾,B-ZH,S,n,月,pí
肾,I-ZH,B,n,月,shèn
阳,I-ZH,M,n,阝,yáng
虚,E-ZH,E,n,虍,xū
，,O,S,x,UNK,UNK
湿,B-ZH,B,a,氵,shī
困,I-ZH,E,a,囗,kùn
中,I-ZH,B,n,丨,zhōng
焦,E-ZH,E,n,灬,jiāo
。,O,S,x,UNK,UNK
反,O,B,v,又,fǎn
复,O,E,v,夂,fù
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
2,O,S,m,UNK,UNK
年,O,S,m,干,nián
余,O,S,m,人,yú
，,O,S,x,UNK,UNK
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
半,O,B,m,十,bàn
年,O,E,m,干,nián
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
于,O,S,p,二,yú
2,O,S,m,UNK,UNK
年,O,B,t,干,nián
前,O,E,t,刂,qián
因,O,S,p,囗,yīn
受,O,B,v,又,shòu
凉,O,E,v,冫,liáng
出,O,B,v,凵,chū
现,O,E,v,见,xiàn
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
迁,O,B,v,辶,qiān
延,O,E,v,廴,yán
不,O,B,d,一,bù
愈,O,E,d,心,yù
，,O,S,x,UNK,UNK
曾,O,S,d,曰,zēng
多,O,B,m,夕,duō
方,O,E,m,方,fāng
寻,O,B,v,寸,xún
医,O,E,v,匚,yī
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
未,O,B,n,木,wèi
果,O,E,n,木,guǒ
，,O,S,x,UNK,UNK
并,O,B,c,干,bìng
于,O,E,c,二,yú
2,O,B,m,UNK,UNK
0,O,M,m,UNK,UNK
0,O,M,m,UNK,UNK
2,O,E,m,UNK,UNK
年,O,S,m,干,nián
6,O,S,m,UNK,UNK
月,O,S,m,月,yuè
到,O,S,v,刂,dào
某,O,S,r,木,mǒu
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
住,O,B,n,亻,zhù
院,O,E,n,阝,yuàn
2,O,S,m,UNK,UNK
个,O,S,m,人,gè
月,O,S,m,月,yuè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
诊,O,B,v,讠,zhěn
断,O,E,v,斤,duàn
为,O,S,p,丶,wéi
功,O,B,n,力,gōng
能,O,M,n,月,néng
性,O,E,n,忄,xìng
消,O,B,l,氵,xiāo
化,O,M,l,亻,huà
不,O,M,l,一,bù
良,O,E,l,艮,liáng
、,O,S,x,UNK,UNK
浅,O,B,n,氵,qiǎn
表,O,M,n,衣,biǎo
性,O,E,n,忄,xìng
胃,O,B,n,月,wèi
炎,O,E,n,火,yán
。,O,S,x,UNK,UNK
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
后,O,S,f,口,hòu
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
有,O,B,n,月,yǒu
所,O,E,n,户,suǒ
好,O,B,v,女,hǎo
转,O,E,v,车,zhuǎn
，,O,S,x,UNK,UNK
但,O,S,c,亻,dàn
每,O,S,r,母,měi
遇,O,S,v,辶,yù
受,O,B,v,又,shòu
凉,O,E,v,冫,liáng
则,O,S,d,刂,zé
复,O,B,v,夂,fù
发,O,E,v,又,fā
。,O,S,x,UNK,UNK
2,O,B,m,UNK,UNK
0,O,M,m,UNK,UNK
0,O,M,m,UNK,UNK
3,O,E,m,UNK,UNK
年,O,S,m,干,nián
1,O,S,m,UNK,UNK
月,O,S,m,月,yuè
又,O,S,d,又,yòu
发,O,B,vn,又,fā
作,O,E,vn,亻,zuò
甚,O,S,zg,甘,shèn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
至,O,B,d,至,zhì
今,O,E,d,人,jīn
未,O,B,d,木,wèi
愈,O,E,d,心,yù
，,O,S,x,UNK,UNK
遂,O,S,d,辶,suì
转,O,S,v,车,zhuǎn
中,O,B,j,丨,zhōng
医,O,E,j,匚,yī
诊,O,B,v,讠,zhěn
治,O,E,v,氵,zhì
。,O,S,x,UNK,UNK
西,O,B,nr,覀,xī
医,O,E,nr,匚,yī
诊,O,B,v,讠,zhěn
断,O,E,v,斤,duàn
:,O,S,x,UNK,UNK
功,O,B,n,力,gōng
能,O,M,n,月,néng
性,O,E,n,忄,xìng
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
。,O,S,x,UNK,UNK
中,O,B,j,丨,zhōng
医,O,E,j,匚,yī
认,O,B,v,讠,rèn
为,O,E,v,丶,wéi
，,O,S,x,UNK,UNK
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
是,O,S,v,日,shì
胃,O,B,n,月,wèi
肠,O,M,n,月,cháng
功,O,M,n,力,gōng
能,O,E,n,月,néng
紊,O,B,a,糸,wěn
乱,O,E,a,乙,luàn
所,O,B,c,户,suǒ
致,O,E,c,至,zhì
病,O,B,n,疒,bìng
症,O,E,n,疒,zhèng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
脾,B-ZH,B,n,月,pí
虚,I-ZH,E,n,虍,xū
湿,E-ZH,B,z,氵,shī
盛,O,E,z,皿,shèng
是,O,S,v,日,shì
其,O,S,r,八,qí
发,O,B,v,又,fā
病,O,E,v,疒,bìng
的,O,S,uj,白,dí
重,O,B,a,里,zhòng
要,O,E,a,覀,yào
病,O,B,n,疒,bìng
机,O,E,n,木,jī
。,O,S,x,UNK,UNK
本,O,B,n,木,běn
例,O,E,n,亻,lì
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
受,O,B,v,又,shòu
凉,O,E,v,冫,liáng
起,O,B,v,走,qǐ
病,O,E,v,疒,bìng
，,O,S,x,UNK,UNK
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
损,O,B,v,扌,sǔn
伤,O,E,v,亻,shāng
，,O,S,x,UNK,UNK
迁,O,B,v,辶,qiān
延,O,E,v,廴,yán
不,O,B,d,一,bù
愈,O,E,d,心,yù
，,O,S,x,UNK,UNK
久,O,B,v,丿,jiǔ
病,O,E,v,疒,bìng
及,O,S,c,又,jí
肾,O,S,n,月,shèn
；,O,S,x,UNK,UNK
肾,B-ZH,B,n,月,shèn
阳,I-ZH,E,n,阝,yáng
不,I-ZH,B,a,一,bù
足,E-ZH,E,a,足,zú
，,O,S,x,UNK,UNK
不,O,B,v,一,bù
能,O,E,v,月,néng
温,O,B,nr,氵,wēn
煦,O,E,nr,灬,xù
脾,O,B,n,月,pí
阳,S-ZH,E,n,阝,yáng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
终,O,B,d,纟,zhōng
致,O,E,d,至,zhì
脾,B-ZH,S,n,月,pí
肾,I-ZH,B,n,月,shèn
阳,I-ZH,M,n,阝,yáng
虚,E-ZH,E,n,虍,xū
之,O,S,u,丶,zhī
顽,O,B,a,页,wán
固,O,E,a,囗,gù
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
。,O,S,x,UNK,UNK
《,O,S,x,UNK,UNK
景,O,B,nr,日,jǐng
岳,O,M,nr,山,yuè
全,O,M,nr,入,quán
书,O,E,nr,乙,shū
?,O,S,x,UNK,UNK
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
》,O,S,x,UNK,UNK
曰,O,S,zg,曰,yuē
：,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
肾,O,S,n,月,shèn
为,O,S,p,丶,wéi
胃,O,B,n,月,wèi
关,O,E,n,丷,guān
，,O,S,x,UNK,UNK
开,O,B,v,廾,kāi
窍,O,E,v,穴,qiào
于,O,S,p,二,yú
二,O,S,m,二,èr
阴,S-ZH,S,n,阝,yīn
，,O,S,x,UNK,UNK
所,O,B,c,户,suǒ
以,O,E,c,人,yǐ
二,O,B,c,二,èr
便,O,E,c,亻,biàn
之,O,S,r,丶,zhī
开,O,B,v,廾,kāi
闭,O,E,v,门,bì
，,O,S,x,UNK,UNK
皆,O,S,d,白,jiē
肾,O,B,n,月,shèn
脏,O,E,n,月,zàng
所,O,B,n,户,suǒ
主,O,E,n,丶,zhǔ
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
今,O,S,tg,人,jīn
肾,O,S,n,月,shèn
