word,label,bound,flag,radical,pinyin
胃,O,S,n,月,wèi
与,O,S,p,一,yǔ
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
胃,O,S,n,月,wèi
与,O,S,p,一,yǔ
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
瘀,B-ZH,S,g,疒,yū
阻,I-ZH,S,v,阝,zǔ
胃,E-ZH,B,n,月,wèi
络,O,E,n,纟,luò
夹,O,B,v,大,jiā
湿,O,E,v,氵,shī
，,O,S,x,UNK,UNK
治,O,B,v,氵,zhì
宜,O,E,v,宀,yí
活,B-ZF,B,l,氵,huó
血,I-ZF,M,l,血,xiě
化,I-ZF,M,l,亻,huà
瘀,E-ZF,E,l,疒,yū
，,O,S,x,UNK,UNK
和,O,S,c,口,hé
胃,O,B,n,月,wèi
化,O,E,n,亻,huà
湿,O,S,v,氵,shī
。,O,S,x,UNK,UNK
反,O,B,v,又,fǎn
复,O,E,v,夂,fù
胃,B-ZZ,B,n,月,wèi
脘,I-ZZ,E,n,月,wǎn
疼,I-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
痛,S-ZH,S,a,疒,tòng
有,O,B,d,月,yǒu
定,O,E,d,宀,dìng
处,O,S,v,夂,chǔ
3,O,S,m,UNK,UNK
年,O,S,m,干,nián
，,O,S,x,UNK,UNK
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
半,O,B,t,十,bàn
月,O,E,t,月,yuè
，,O,S,x,UNK,UNK
伴,O,B,n,亻,bàn
体,O,E,n,亻,tǐ
倦,O,S,a,亻,juàn
乏,B-ZZ,B,a,丿,fá
力,E-ZZ,E,a,力,lì
，,O,S,x,UNK,UNK
口,O,S,q,口,kǒu
淡,O,S,a,氵,dàn
纳,B-ZZ,B,n,纟,nà
差,E-ZZ,E,n,工,chà
，,O,S,x,UNK,UNK
大,O,B,d,大,dà
便,O,E,d,亻,biàn
稍,O,S,d,禾,shāo
烂,O,S,v,火,làn
，,O,S,x,UNK,UNK
舌,B-SX,S,n,舌,shé
紫,I-SX,S,a,糸,zǐ
暗,E-SX,S,v,日,àn
，,O,S,x,UNK,UNK
苔,B-SX,S,ng,艹,tái
白,I-SX,B,n,白,bái
腻,E-SX,E,n,月,nì
，,O,S,x,UNK,UNK
脉,B-MX,B,n,月,mài
弦,I-MX,E,n,弓,xián
细,E-MX,B,a,纟,xì
涩,O,E,a,氵,sè
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
胃,O,B,n,月,wèi
癌,O,E,n,疒,ái
癌,O,S,n,疒,ái
前,O,S,f,刂,qián
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
的,O,S,uj,白,dí
病,O,B,n,疒,bìng
理,O,M,n,王,lǐ
学,O,E,n,子,xué
基,O,B,n,土,jī
础,O,E,n,石,chǔ
相,O,B,d,目,xiāng
同,O,E,d,口,tóng
，,O,S,x,UNK,UNK
但,O,S,c,亻,dàn
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
则,O,S,d,刂,zé
有,O,S,v,月,yǒu
差,O,B,n,工,chà
异,O,E,n,廾,yì
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
本,O,B,r,木,běn
病,O,E,r,疒,bìng
案,O,S,ng,木,àn
的,O,S,uj,白,dí
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
证,O,B,n,讠,zhèng
属,O,E,n,尸,shǔ
瘀,B-ZH,B,n,疒,yū
阻,I-ZH,E,n,阝,zǔ
胃,E-ZH,B,n,月,wèi
络,O,E,n,纟,luò
夹,O,B,v,大,jiā
湿,O,E,v,氵,shī
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
相,O,B,v,目,xiāng
应,O,E,v,广,yīng
地,O,S,uv,土,dì
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
宜,O,S,vg,宀,yí
活,B-ZF,B,l,氵,huó
血,I-ZF,M,l,血,xiě
化,I-ZF,M,l,亻,huà
瘀,E-ZF,E,l,疒,yū
，,O,S,x,UNK,UNK
和,O,S,c,口,hé
胃,O,B,n,月,wèi
化,O,E,n,亻,huà
湿,O,S,v,氵,shī
，,O,S,x,UNK,UNK
并,O,S,c,干,bìng
根,O,B,p,木,gēn
据,O,E,p,扌,jù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
的,O,S,uj,白,dí
不,O,B,a,一,bù
同,O,E,a,口,tóng
阶,O,B,n,阝,jiē
段,O,E,n,殳,duàn
灵,O,B,a,火,líng
活,O,E,a,氵,huó
应,O,B,v,广,yīng
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
的,O,S,uj,白,dí
消,O,B,n,氵,xiāo
失,O,E,n,大,shī
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
—,O,S,x,UNK,UNK
般,O,S,u,舟,bān
是,O,S,v,日,shì
病,O,B,n,疒,bìng
理,O,E,n,王,lǐ
向,O,S,p,口,xiàng
良,O,B,n,艮,liáng
性,O,E,n,忄,xìng
方,O,B,n,方,fāng
面,O,E,n,面,miàn
变,O,B,vn,又,biàn
化,O,E,vn,亻,huà
的,O,S,uj,白,dí
重,O,B,a,里,zhòng
要,O,E,a,覀,yào
标,O,B,n,木,biāo
志,O,E,n,心,zhì
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
蒲,B-FY,B,nr,艹,pú
黄,E-FY,E,nr,黄,huáng
(,O,S,x,UNK,UNK
布,O,B,n,巾,bù
包,O,E,n,勹,bāo
）,O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
五,B-FY,B,ns,二,wǔ
灵,I-FY,M,ns,火,líng
脂,E-FY,E,ns,月,zhī
(,O,S,x,UNK,UNK
布,O,B,n,巾,bù
包,O,E,n,勹,bāo
）,O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
木,B-FY,B,nr,木,mù
香,E-FY,E,nr,香,xiāng
(,O,S,x,UNK,UNK
后,O,S,f,口,hòu
下,O,S,f,一,xià
）,O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
穿,B-FY,B,n,穴,chuān
山,I-FY,M,n,山,shān
甲,E-FY,E,n,田,jiǎ
(,O,S,x,UNK,UNK
先,O,S,d,儿,xiān
煎,O,S,v,灬,jiān
),O,S,x,UNK,UNK
各,O,S,r,口,gè
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
延,B-FY,B,nr,廴,yán
胡,I-FY,M,nr,月,hú
索,E-FY,E,nr,糸,suǒ
、,O,S,x,UNK,UNK
丹,B-FY,B,nr,丿,dān
参,E-FY,E,nr,厶,cān
各,O,S,r,口,gè
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
柴,B-FY,B,nr,木,chái
胡,E-FY,E,nr,月,hú
、,O,S,x,UNK,UNK
佛,B-FY,B,n,亻,fó
手,E-FY,E,n,手,shǒu
、,O,S,x,UNK,UNK
白,B-FY,B,n,白,bái
术,E-FY,E,n,木,shù
、,O,S,x,UNK,UNK
法,B-FY,S,j,氵,fǎ
半,I-FY,B,n,十,bàn
夏,E-FY,E,n,夂,xià
各,O,S,r,口,gè
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
白,B-FY,B,nr,白,bái
豆,I-FY,M,nr,豆,dòu
蔻,E-FY,E,nr,艹,kòu
(,O,S,x,UNK,UNK
后,O,S,f,口,hòu
下,O,S,f,一,xià
),O,S,x,UNK,UNK
5,O,S,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
蒲,B-FY,B,nr,艹,pú
公,I-FY,M,nr,八,gōng
英,E-FY,E,nr,艹,yīng
2,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
。,O,S,x,UNK,UNK
每,O,B,r,母,měi
天,O,E,r,大,tiān
1,O,S,m,UNK,UNK
剂,O,S,ng,刂,jì
》,O,S,x,UNK,UNK
复,O,B,v,夂,fù
煎,O,E,v,灬,jiān
。,O,S,x,UNK,UNK
F,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
L,O,M,eng,UNK,UNK
S,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
胃,O,B,n,月,wèi
癌,O,E,n,疒,ái
癌,O,S,n,疒,ái
前,O,S,f,刂,qián
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
胃,O,B,n,月,wèi
镜,O,E,n,钅,jìng
诊,O,B,v,讠,zhěn
断,O,E,v,斤,duàn
:,O,S,x,UNK,UNK
中,O,B,ns,丨,zhōng
度,O,E,ns,广,dù
慢,O,B,b,忄,màn
性,O,E,b,忄,xìng
浅,O,B,n,氵,qiǎn
表,O,E,n,衣,biǎo
萎,O,B,n,艹,wěi
缩,O,M,n,纟,suō
性,O,E,n,忄,xìng
胃,O,B,n,月,wèi
炎,O,E,n,火,yán
，,O,S,x,UNK,UNK
伴,O,S,v,亻,bàn
中,O,B,ns,丨,zhōng
度,O,E,ns,广,dù
肠,O,S,n,月,cháng
上,O,S,f,一,shàng
皮,O,B,n,皮,pí
化,O,M,n,亻,huà
生,O,E,n,生,shēng
及,O,S,c,又,jí
不,O,S,d,一,bù
典,O,B,n,八,diǎn
型,O,E,n,土,xíng
增,O,B,v,土,zēng
生,O,E,v,生,shēng
。,O,S,x,UNK,UNK
吕,O,B,nr,口,lǚ
某,O,E,nr,木,mǒu
，,O,S,x,UNK,UNK
男,O,S,n,田,nán
，,O,S,x,UNK,UNK
3,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
岁,O,S,m,山,suì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
干,S-ZH,B,n,干,gān
部,O,E,n,阝,bù
。,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
9,O,M,m,UNK,UNK
4,O,E,m,UNK,UNK
年,O,S,m,干,nián
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
月,O,S,m,月,yuè
1,O,B,m,UNK,UNK
7,O,E,m,UNK,UNK
日,O,S,m,日,rì
就,O,B,v,尢,jiù
诊,O,E,v,讠,zhěn
。,O,S,x,UNK,UNK
服,O,S,vn,月,fú
1,O,S,m,UNK,UNK
周,O,B,t,口,zhōu
后,O,E,t,口,hòu
二,O,S,m,二,èr
诊,O,S,v,讠,zhěn
:,O,S,x,UNK,UNK
胃,O,B,n,月,wèi
痛,S-ZH,E,n,疒,tòng
等,O,S,u,竹,děng
症,O,S,ng,疒,zhèng
