word,label,bound,flag,radical,pinyin
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
脾,O,B,n,月,pí
虚,S-ZH,E,n,虍,xū
而,O,S,c,而,ér
不,O,S,d,一,bù
摄,O,B,v,扌,shè
血,O,E,v,血,xiě
。,O,S,x,UNK,UNK
患,O,S,zg,心,huàn
吐,B-ZZ,B,v,口,tǔ
血,E-ZZ,E,v,血,xiě
，,O,S,x,UNK,UNK
面,B-ZZ,B,n,面,miàn
色,I-ZZ,E,n,色,sè
萎,I-ZZ,B,v,艹,wěi
黄,E-ZZ,E,v,黄,huáng
，,O,S,x,UNK,UNK
形,O,B,n,彡,xíng
容,O,E,n,宀,róng
樵,O,S,nrt,木,qiáo
悴,O,S,g,忄,cuì
，,O,S,x,UNK,UNK
虚,S-ZH,S,d,虍,xū
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
，,O,S,x,UNK,UNK
四,O,B,n,囗,sì
肢,O,E,n,月,zhī
浮,O,B,n,氵,fú
肿,O,E,n,月,zhǒng
。,O,S,x,UNK,UNK
平,O,B,t,干,píng
日,O,E,t,日,rì
原,O,B,v,厂,yuán
有,O,E,v,月,yǒu
梦,O,B,n,木,mèng
遗,O,E,n,辶,yí
，,O,S,x,UNK,UNK
迩,O,B,i,辶,ěr
来,O,E,i,木,lái
更,O,S,d,曰,gēng
甚,O,S,d,甘,shèn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
六,O,B,ns,八,liù
脉,O,E,ns,月,mài
虚,S-ZH,B,n,虍,xū
数,O,E,n,攵,shù
。,O,S,x,UNK,UNK
他,O,S,r,亻,tā
医,O,S,n,匚,yī
投,O,B,v,扌,tóu
以,O,E,v,人,yǐ
清,O,B,a,氵,qīng
凉,O,E,a,冫,liáng
之,O,S,u,丶,zhī
剂,O,S,ng,刂,jì
，,O,S,x,UNK,UNK
吐,O,S,v,口,tǔ
红,O,B,n,纟,hóng
略,O,E,n,田,lüè
减,O,S,v,冫,jiǎn
，,O,S,x,UNK,UNK
反,O,S,zg,又,fǎn
增,O,B,v,土,zēng
发,B-ZZ,E,v,又,fā
热,E-ZZ,S,n,灬,rè
作,O,B,v,亻,zuò
呕,O,E,v,口,ǒu
，,O,S,x,UNK,UNK
内,O,B,n,冂,nèi
泻,O,E,n,氵,xiè
外,O,B,n,夕,wài
肿,O,E,n,月,zhǒng
，,O,S,x,UNK,UNK
更,O,S,d,曰,gēng
甚,O,B,d,甘,shèn
于,O,E,d,二,yú
前,O,S,v,刂,qián
，,O,S,x,UNK,UNK
状,O,B,n,犬,zhuàng
势,O,E,n,力,shì
