word,label,bound,flag,radical,pinyin
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
肝,B-ZH,B,n,月,gān
郁,I-ZH,E,n,阝,yù
气,I-ZH,B,n,气,qì
滞,E-ZH,E,n,氵,zhì
，,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
内,O,B,n,冂,nèi
伤,O,E,n,亻,shāng
，,O,S,x,UNK,UNK
湿,O,B,z,氵,shī
热,S-ZH,E,z,灬,rè
氤,O,B,n,气,yīn
氲,O,E,n,气,yūn
，,O,S,x,UNK,UNK
肠,O,B,n,月,cháng
胃,O,E,n,月,wèi
乃,O,B,v,丿,nǎi
伤,O,E,v,亻,shāng
，,O,S,x,UNK,UNK
痰,O,S,n,疒,tán
疯,O,S,v,疒,fēng
成,O,B,n,戈,chéng
积,O,E,n,禾,jī
。,O,S,x,UNK,UNK
胃,O,B,n,月,wèi
脘,O,E,n,月,wǎn
胀,O,B,v,月,zhàng
痛,S-ZH,E,v,疒,tòng
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
年,O,S,m,干,nián
余,O,S,m,人,yú
，,O,S,x,UNK,UNK
大,O,B,d,大,dà
便,O,E,d,亻,biàn
日,O,S,m,日,rì
3,O,S,m,UNK,UNK
?,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
5,O,S,m,UNK,UNK
次,O,S,t,欠,cì
两,O,B,m,一,liǎng
年,O,E,m,干,nián
。,O,S,x,UNK,UNK
去,O,B,t,厶,qù
年,O,E,t,干,nián
在,O,S,p,土,zài
某,O,S,r,木,mǒu
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
作,O,S,v,亻,zuò
纤,O,B,n,纟,xiān
维,O,E,n,纟,wéi
肠,O,B,n,月,cháng
镜,O,E,n,钅,jìng
，,O,S,x,UNK,UNK
发,O,B,v,又,fā
现,O,E,v,见,xiàn
结,O,B,n,纟,jié
肠,O,E,n,月,cháng
部,O,S,n,阝,bù
绿,B-FY,B,n,纟,lǜ
豆,E-FY,E,n,豆,dòu
大,O,S,a,大,dà
息,O,B,n,心,xī
肉,O,E,n,肉,ròu
两,O,B,m,一,liǎng
个,O,E,m,人,gè
。,O,S,x,UNK,UNK
用,O,S,p,用,yòng
微,O,B,n,彳,wēi
波,O,E,n,氵,bō
摘,O,B,v,扌,zhāi
除,O,E,v,阝,chú
，,O,S,x,UNK,UNK
术,O,B,t,木,shù
后,O,E,t,口,hòu
大,O,B,d,大,dà
便,O,E,d,亻,biàn
好,O,B,v,女,hǎo
转,O,E,v,车,zhuǎn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
3,O,S,m,UNK,UNK
个,O,S,m,人,gè
月,O,S,m,月,yuè
后,O,S,f,口,hòu
脘,B-ZZ,S,g,月,wǎn
腹,I-ZZ,B,n,月,fù
胀,I-ZZ,M,n,月,zhàng
痛,E-ZZ,E,n,疒,tòng
加,O,B,v,力,jiā
剧,O,E,v,刂,jù
，,O,S,x,UNK,UNK
大,B-ZZ,B,d,大,dà
便,I-ZZ,E,d,亻,biàn
稀,I-ZZ,S,a,禾,xī
溏,E-ZZ,S,g,氵,táng
，,O,S,x,UNK,UNK
日,O,S,m,日,rì
3,O,S,m,UNK,UNK
