word,label,bound,flag,radical,pinyin
胃,O,S,n,月,wèi
与,O,S,p,一,yǔ
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
胃,O,S,n,月,wèi
与,O,S,p,一,yǔ
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
湿,B-ZH,B,z,氵,shī
热,I-ZH,E,z,灬,rè
中,I-ZH,S,f,丨,zhōng
阻,E-ZH,S,v,阝,zǔ
，,O,S,x,UNK,UNK
脾,B-ZH,S,n,月,pí
肾,I-ZH,S,n,月,shèn
两,I-ZH,S,m,一,liǎng
虚,E-ZH,S,n,虍,xū
，,O,S,x,UNK,UNK
气,O,B,n,气,qì
机,O,E,n,木,jī
不,O,S,d,一,bù
畅,O,S,a,田,chàng
，,O,S,x,UNK,UNK
寒,O,B,a,宀,hán
热,S-ZH,E,a,灬,rè
凝,O,B,v,冫,níng
结,O,E,v,纟,jié
。,O,S,x,UNK,UNK
进,O,B,v,辶,jìn
食,O,E,v,飠,shí
油,S-FY,B,n,氵,yóu
腻,O,E,n,月,nì
后,O,S,f,口,hòu
胃,B-ZZ,B,n,月,wèi
脘,I-ZZ,E,n,月,wǎn
疼,I-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
8,O,S,m,UNK,UNK
年,O,S,m,干,nián
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
6,O,M,m,UNK,UNK
7,O,E,m,UNK,UNK
年,O,S,m,干,nián
曾,O,S,d,曰,zēng
患,O,S,v,心,huàn
“,O,S,x,UNK,UNK
黄,O,B,n,黄,huáng
疸,O,E,n,疒,dǎn
性,O,B,n,忄,xìng
肝,O,M,n,月,gān
炎,O,E,n,火,yán
”,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
嗣,O,B,t,口,sì
后,O,E,t,口,hòu
进,O,B,v,辶,jìn
食,O,E,v,飠,shí
油,S-FY,B,n,氵,yóu
腻,O,E,n,月,nì
则,O,S,d,刂,zé
脘,B-ZZ,S,g,月,wǎn
痞,E-ZZ,S,n,疒,pǐ
、,O,S,x,UNK,UNK
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
。,O,S,x,UNK,UNK
自,O,S,r,自,zì
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
8,O,M,m,UNK,UNK
4,O,E,m,UNK,UNK
年,O,S,m,干,nián
以,O,B,f,人,yǐ
来,O,E,f,木,lái
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
稍,O,S,zg,禾,shāo
食,O,B,n,飠,shí
油,S-FY,E,n,氵,yóu
性,O,S,n,忄,xìng
食,O,B,n,飠,shí
物,O,E,n,牜,wù
则,O,S,d,刂,zé
恶,B-ZZ,B,n,心,è
心,I-ZZ,E,n,心,xīn
欲,I-ZZ,S,d,欠,yù
吐,E-ZZ,S,v,口,tǔ
，,O,S,x,UNK,UNK
左,O,B,nr,工,zuǒ
胁,O,E,nr,月,xié
不,O,B,a,一,bù
适,O,E,a,辶,shì
，,O,S,x,UNK,UNK
逐,O,B,d,辶,zhú
渐,O,E,d,氵,jiàn
食,B-ZZ,B,n,飠,shí
欲,I-ZZ,E,n,欠,yù
减,I-ZZ,B,v,冫,jiǎn
退,E-ZZ,E,v,辶,tuì
，,O,S,x,UNK,UNK
多,O,B,m,夕,duō
次,O,E,m,欠,cì
査,O,S,zg,木,chá
肝,O,B,n,月,gān
功,O,M,n,力,gōng
能,O,E,n,月,néng
、,O,S,x,UNK,UNK
B,O,B,n,UNK,UNK
超,O,E,n,走,chāo
及,O,S,c,又,jí
有,O,B,vn,月,yǒu
关,O,E,vn,丷,guān
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
无,O,S,v,一,wú
异,O,B,d,廾,yì
常,O,E,d,巾,cháng
发,O,B,v,又,fā
现,O,E,v,见,xiàn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
服,O,S,v,月,fú
多,O,B,m,夕,duō
种,O,E,m,禾,zhǒng
帮,O,B,v,巾,bāng
助,O,E,v,力,zhù
消,O,B,vn,氵,xiāo
化,O,E,vn,亻,huà
药,O,B,n,艹,yào
物,O,E,n,牜,wù
终,O,S,d,纟,zhōng
无,O,B,a,一,wú
大,O,E,a,大,dà
效,O,S,n,攵,xiào
。,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
8,O,M,m,UNK,UNK
8,O,E,m,UNK,UNK
年,O,S,m,干,nián
2,O,S,m,UNK,UNK
月,O,S,m,月,yuè
肝,O,S,n,月,gān
穿,O,B,v,穴,chuān
刺,O,E,v,刂,cì
病,O,B,n,疒,bìng
理,O,E,n,王,lǐ
报,O,B,n,扌,bào
告,O,E,n,口,gào
:,O,S,x,UNK,UNK
不,O,S,d,一,bù
除,O,B,c,阝,chú
外,O,E,c,夕,wài
病,O,B,n,疒,bìng
毒,O,M,n,母,dú
性,O,E,n,忄,xìng
肝,O,B,n,月,gān
炎,O,E,n,火,yán
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
当,O,B,t,彐,dāng
年,O,E,t,干,nián
1,O,B,m,UNK,UNK
1,O,E,m,UNK,UNK
月,O,S,m,月,yuè
1,O,B,m,UNK,UNK
9,O,E,m,UNK,UNK
日,O,S,m,日,rì
脅,O,S,ng,月,xié
镜,O,B,j,钅,jìng
检,O,E,j,木,jiǎn
査,O,S,y,木,chá
示,O,S,vg,示,shì
:,O,S,x,UNK,UNK
慢,O,B,b,忄,màn
性,O,E,b,忄,xìng
萎,O,B,n,艹,wěi
缩,O,M,n,纟,suō
性,O,E,n,忄,xìng
胃,O,B,n,月,wèi
炎,O,E,n,火,yán
。,O,S,x,UNK,UNK
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
予,O,S,vg,乙,yú
肝,O,S,n,月,gān
泰,O,B,ns,水,tài
乐,O,E,ns,丿,lè
、,O,S,x,UNK,UNK
维,O,B,n,纟,wéi
酶,O,M,n,酉,méi
素,O,E,n,糸,sù
、,O,S,x,UNK,UNK
三,O,B,m,一,sān
九,O,E,m,丿,jiǔ
胃,O,B,nz,月,wèi
泰,O,E,nz,水,tài
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
，,O,S,x,UNK,UNK
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
时,O,S,ng,日,shí
轻,O,B,d,车,qīng
时,O,E,d,日,shí
重,O,S,a,里,zhòng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
因,O,S,p,囗,yīn
久,O,B,v,丿,jiǔ
治,O,E,v,氵,zhì
不,O,B,a,一,bù
效,O,E,a,攵,xiào
，,O,S,x,UNK,UNK
就,O,B,v,尢,jiù
诊,O,E,v,讠,zhěn
于,O,S,p,二,yú
中,O,B,j,丨,zhōng
医,O,E,j,匚,yī
。,O,S,x,UNK,UNK
脾,O,S,n,月,pí
为,O,S,p,丶,wéi
阴,S-ZH,B,n,阝,yīn
土,O,E,n,土,tǔ
，,O,S,x,UNK,UNK
喜,O,B,a,口,xǐ
燥,O,E,a,火,zào
恶,O,B,a,心,è
湿,O,E,a,氵,shī
，,O,S,x,UNK,UNK
宜,O,S,vg,宀,yí
升,O,B,v,十,shēng
宜,O,E,v,宀,yí
健,O,S,a,亻,jiàn
；,O,S,x,UNK,UNK
胃,O,S,n,月,wèi
为,O,S,p,丶,wéi
阳,S-ZH,B,n,阝,yáng
土,O,E,n,土,tǔ
，,O,S,x,UNK,UNK
喜,O,B,a,口,xǐ
湿,O,E,a,氵,shī
恶,O,B,a,心,è
燥,O,E,a,火,zào
，,O,S,x,UNK,UNK
宜,O,S,vg,宀,yí
降,O,B,v,阝,jiàng
宜,O,E,v,宀,yí
和,O,S,c,口,hé
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
故,O,S,n,攵,gù
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
慢,O,B,b,忄,màn
性,O,E,b,忄,xìng
胃,O,B,n,月,wèi
炎,O,E,n,火,yán
之,O,S,u,丶,zhī
脘,O,S,g,月,wǎn
痛,S-ZH,S,a,疒,tòng
多,O,S,m,夕,duō
从,O,S,p,人,cóng
调,O,B,vn,讠,tiáo
理,O,E,vn,王,lǐ
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
升,O,B,v,十,shēng
降,O,E,v,阝,jiàng
功,O,B,n,力,gōng
能,O,E,n,月,néng
着,O,B,v,目,zhuó
手,O,E,v,手,shǒu
。,O,S,x,UNK,UNK
本,O,B,r,木,běn
案,O,E,r,木,àn
进,O,B,v,辶,jìn
食,O,E,v,飠,shí
油,S-FY,B,n,氵,yóu
腻,O,E,n,月,nì
即,O,S,v,卩,jí
胃,B-ZZ,B,n,月,wèi
脘,I-ZZ,E,n,月,wǎn
疼,I-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
大,B-ZZ,B,d,大,dà
便,I-ZZ,E,d,亻,biàn
溏,E-ZZ,S,g,氵,táng
泄,O,S,vg,氵,xiè
*,O,S,x,UNK,UNK
显,O,B,v,日,xiǎn
系,O,E,v,糸,xì
升,O,B,v,十,shēng
降,O,E,v,阝,jiàng
反,O,B,d,又,fǎn
常,O,E,d,巾,cháng
、,O,S,x,UNK,UNK
寒,O,B,a,宀,hán
热,S-ZH,E,a,灬,rè
错,O,B,a,钅,cuò
杂,O,E,a,木,zá
、,O,S,x,UNK,UNK
虚,S-ZH,S,d,虍,xū
中,O,S,f,丨,zhōng
挟,O,B,v,扌,xié
实,O,E,v,宀,shí
之,O,S,u,丶,zhī
证,O,S,n,讠,zhèng
，,O,S,x,UNK,UNK
故,O,S,n,攵,gù
初,O,B,v,刀,chū
诊,O,E,v,讠,zhěn
时,O,S,ng,日,shí
以,O,S,p,人,yǐ
甘,B-FJ,B,n,甘,gān
草,I-FJ,E,n,艹,cǎo
泻,I-FJ,B,n,氵,xiè
心,I-FJ,M,n,心,xīn
汤,E-FJ,E,n,氵,tāng
合,O,S,v,口,hé
平,B-FY,B,v,干,píng
胃,I-FY,M,v,月,wèi
散,E-FY,E,v,攵,sàn
辛,O,B,v,辛,xīn
开,O,E,v,廾,kāi
苦,O,B,v,艹,kǔ
降,O,E,v,阝,jiàng
，,O,S,x,UNK,UNK
燥,O,B,a,火,zào
湿,O,E,a,氵,shī
清,B-ZF,B,a,氵,qīng
热,E-ZF,E,a,灬,rè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
调,O,B,vn,讠,tiáo
和,O,E,vn,口,hé
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
。,O,S,x,UNK,UNK
