word,label,bound,flag,radical,pinyin
痉,O,B,vn,疒,jìng
证,O,E,vn,讠,zhèng
。,O,S,x,UNK,UNK
气,B-ZH,B,n,气,qì
血,I-ZH,E,n,血,xiě
亏,I-ZH,B,v,二,kuī
虚,E-ZH,E,v,虍,xū
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
项,O,B,n,页,xiàng
背,O,E,n,月,bèi
强,O,B,a,弓,qiáng
急,O,E,a,心,jí
，,O,S,x,UNK,UNK
四,B-ZZ,B,n,囗,sì
肢,I-ZZ,E,n,月,zhī
抽,I-ZZ,B,v,扌,chōu
搐,E-ZZ,E,v,扌,chù
，,O,S,x,UNK,UNK
筋,O,B,n,竹,jīn
惕,O,M,n,忄,tì
肉,O,E,n,肉,ròu
,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
面,B-ZZ,B,n,面,miàn
色,I-ZZ,E,n,色,sè
不,I-ZZ,B,a,一,bù
华,E-ZZ,E,a,十,huá
，,O,S,x,UNK,UNK
头,O,B,n,大,tóu
目,O,E,n,目,mù
昏,O,B,v,日,hūn
眩,O,E,v,目,xuàn
，,O,S,x,UNK,UNK
自,B-ZZ,B,n,自,zì
汗,E-ZZ,E,n,氵,hàn
，,O,S,x,UNK,UNK
神,B-ZZ,S,n,礻,shén
疲,I-ZZ,B,a,疒,pí
乏,I-ZZ,E,a,丿,fá
力,E-ZZ,S,n,力,lì
，,O,S,x,UNK,UNK
短,O,B,n,矢,duǎn
气,O,E,n,气,qì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
淡,E-SX,S,n,氵,dàn
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
细,I-MX,B,a,纟,xì
弱,E-MX,E,a,弓,ruò
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
神,B-ZZ,S,n,礻,shén
疲,I-ZZ,B,a,疒,pí
乏,I-ZZ,E,a,丿,fá
力,E-ZZ,S,n,力,lì
，,O,S,x,UNK,UNK
自,B-ZZ,B,n,自,zì
汗,E-ZZ,E,n,氵,hàn
.,O,S,x,UNK,UNK
短,O,B,n,矢,duǎn
气,O,E,n,气,qì
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
淡,E-SX,S,n,氵,dàn
。,O,S,x,UNK,UNK
②,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
病,O,B,n,疒,bìng
因,O,E,n,囗,yīn
:,O,S,x,UNK,UNK
素,O,B,n,糸,sù
体,O,E,n,亻,tǐ
脾,B-ZH,B,n,月,pí
胃,I-ZH,E,n,月,wèi
虚,I-ZH,B,a,虍,xū
弱,E-ZH,E,a,弓,ruò
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
气,B-ZH,B,n,气,qì
血,E-ZH,E,n,血,xiě
生,O,B,vn,生,shēng
化,O,E,vn,亻,huà
功,O,B,n,力,gōng
能,O,E,n,月,néng
不,O,B,a,一,bù
足,O,E,a,足,zú
，,O,S,x,UNK,UNK
或,O,B,c,戈,huò
因,O,E,c,囗,yīn
产,O,B,n,亠,chǎn
后,O,E,n,口,hòu
失,O,B,v,大,shī
血,O,E,v,血,xiě
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
因,O,S,p,囗,yīn
汗,O,S,n,氵,hàn
下,O,B,v,一,xià
伤,O,E,v,亻,shāng
津,O,S,j,氵,jīn
夺,O,S,v,大,duó
汗,O,S,n,氵,hàn
，,O,S,x,UNK,UNK
气,O,B,n,气,qì
律,O,E,n,彳,lǜ
两,O,S,m,一,liǎng
伤,O,S,v,亻,shāng
，,O,S,x,UNK,UNK
筋,O,B,n,竹,jīn
脉,O,E,n,月,mài
失,O,S,v,大,shī
其,O,S,r,八,qí
濡,O,B,v,氵,rú
养,O,E,v,丷,yǎng
发,O,S,v,又,fā
为,O,S,p,丶,wéi
痉,O,B,vn,疒,jìng
证,O,E,vn,讠,zhèng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
③,O,S,x,UNK,UNK
辨,O,S,vg,辛,biàn
类,O,S,q,米,lèi
证,O,S,n,讠,zhèng
:,O,S,x,UNK,UNK
气,B-ZH,B,n,气,qì
血,I-ZH,E,n,血,xiě
亏,I-ZH,S,v,二,kuī
虚,E-ZH,S,d,虍,xū
与,O,S,p,一,yǔ
阳,S-ZH,B,nr,阝,yáng
明,O,E,nr,日,míng
热,S-ZH,B,a,灬,rè
盛,O,E,a,皿,shèng
。,O,S,x,UNK,UNK
前,O,B,n,刂,qián
者,O,E,n,耂,zhě
因,O,S,p,囗,yīn
气,B-ZH,B,n,气,qì
血,E-ZH,E,n,血,xiě
生,O,B,vn,生,shēng
化,O,E,vn,亻,huà
不,O,B,a,一,bù
足,O,E,a,足,zú
，,O,S,x,UNK,UNK
其,O,S,r,八,qí
抽,B-ZZ,B,v,扌,chōu
搐,E-ZZ,E,v,扌,chù
无,O,B,n,一,wú
力,O,E,n,力,lì
为,O,S,p,丶,wéi
虚,S-ZH,S,n,虍,xū
;,O,S,x,UNK,UNK
后,O,B,n,口,hòu
者,O,E,n,耂,zhě
因,O,S,p,囗,yīn
阳,S-ZH,B,nr,阝,yáng
明,O,E,nr,日,míng
热,S-ZH,B,a,灬,rè
盛,O,E,a,皿,shèng
灼,O,B,v,火,zhuó
伤,O,E,v,亻,shāng
津,O,B,nz,氵,jīn
液,O,E,nz,氵,yè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
其,O,S,r,八,qí
抽,B-ZZ,B,v,扌,chōu
搐,E-ZZ,E,v,扌,chù
有,O,B,n,月,yǒu
力,O,E,n,力,lì
为,O,S,p,丶,wéi
实,O,S,n,宀,shí
，,O,S,x,UNK,UNK
并,O,B,d,干,bìng
常,O,E,d,巾,cháng
伴,O,S,v,亻,bàn
高,B-ZZ,B,a,高,gāo
热,E-ZZ,E,a,灬,rè
。,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
法,O,E,n,氵,fǎ
概,O,B,v,木,gài
要,O,E,v,覀,yào
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
阳,S-ZH,B,n,阝,yáng
气,O,E,n,气,qì
素,O,S,n,糸,sù
虚,S-ZH,S,d,虍,xū
，,O,S,x,UNK,UNK
复,O,B,n,夂,fù
因,O,E,n,囗,yīn
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
、,O,S,x,UNK,UNK
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
或,O,S,c,戈,huò
误,O,B,v,讠,wù
用,O,E,v,用,yòng
汗,O,S,n,氵,hàn
下,O,S,f,一,xià
，,O,S,x,UNK,UNK
津,O,S,j,氵,jīn
伤,O,B,n,亻,shāng
气,O,E,n,气,qì
耗,O,S,v,耒,hào
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
筋,O,B,n,竹,jīn
失,O,E,n,大,shī
阴,S-ZH,B,n,阝,yīn
血,O,E,n,血,xiě
的,O,S,uj,白,dí
滋,O,B,n,氵,zī
润,O,E,n,氵,rùn
而,O,B,c,而,ér
致,O,E,c,至,zhì
痉,O,B,n,疒,jìng
者,O,E,n,耂,zhě
。,O,S,x,UNK,UNK
《,O,S,x,UNK,UNK
金,O,B,i,金,jīn
匮,O,M,i,匚,kuì
要,O,M,i,覀,yào
略,O,E,i,田,lüè
心,O,B,n,心,xīn
典,O,E,n,八,diǎn
》,O,S,x,UNK,UNK
云,O,S,ns,二,yún
:,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
盖,O,S,v,皿,gài
病,O,S,n,疒,bìng
有,O,S,v,月,yǒu
…,O,S,x,UNK,UNK
…,O,S,x,UNK,UNK
损,O,B,v,扌,sǔn
伤,O,E,v,亻,shāng
阴,S-ZH,B,ns,阝,yīn
阳,S-ZH,E,ns,阝,yáng
而,O,S,c,而,ér
成,O,B,n,戈,chéng
痉,O,M,n,疒,jìng
者,O,E,n,耂,zhě
。,O,S,x,UNK,UNK
经,O,B,n,纟,jīng
云,O,E,n,二,yún
:,O,S,x,UNK,UNK
气,O,B,n,气,qì
主,O,E,n,丶,zhǔ
煦,O,S,nr,灬,xù
之,O,S,u,丶,zhī
，,O,S,x,UNK,UNK
血,O,B,n,血,xiě
主,O,E,n,丶,zhǔ
濡,O,S,vg,氵,rú
之,O,S,u,丶,zhī
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
又,O,S,d,又,yòu
云,O,S,n,二,yún
:,O,S,x,UNK,UNK
阳,S-ZH,B,n,阝,yáng
气,O,E,n,气,qì
者,O,S,k,耂,zhě
，,O,S,x,UNK,UNK
精,O,B,n,米,jīng
则,O,E,n,刂,zé
养,O,B,n,丷,yǎng
神,O,E,n,礻,shén
，,O,S,x,UNK,UNK
柔,O,B,n,木,róu
则,O,E,n,刂,zé
养,O,B,n,丷,yǎng
筋,O,E,n,竹,jīn
，,O,S,x,UNK,UNK
阴,S-ZH,B,ns,阝,yīn
阳,S-ZH,E,ns,阝,yáng
既,O,S,c,旡,jì
衰,O,S,v,衣,shuāi
，,O,S,x,UNK,UNK
筋,O,B,n,竹,jīn
脉,O,E,n,月,mài
失,O,S,v,大,shī
其,O,S,r,八,qí
濡,O,B,v,氵,rú
养,O,E,v,丷,yǎng
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
强,O,B,d,弓,qiáng
直,O,E,d,目,zhí
不,O,B,a,一,bù
柔,O,E,a,木,róu
矣,O,S,y,矢,yǐ
”,O,S,x,UNK,UNK
。,O,S,x,UNK,UNK
治,O,B,v,氵,zhì
宜,O,E,v,宀,yí
益,B-ZF,B,n,皿,yì
气,I-ZF,E,n,气,qì
补,I-ZF,B,v,衤,bǔ
血,E-ZF,E,v,血,xiě
，,O,S,x,UNK,UNK
养,O,B,n,丷,yǎng
筋,O,E,n,竹,jīn
缓,O,S,v,纟,huǎn
痉,O,S,vn,疒,jìng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
八,B-FJ,B,b,八,bā
珍,I-FJ,E,b,王,zhēn
汤,E-FJ,B,nz,氵,tāng
加,O,M,nz,力,jiā
减,O,E,nz,冫,jiǎn
。,O,S,x,UNK,UNK
党,B-FY,B,n,儿,dǎng
参,E-FY,E,n,厶,cān
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
白,B-FY,B,n,白,bái
术,E-FY,E,n,木,shù
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
茯,B-FY,B,n,艹,fú
苓,E-FY,E,n,艹,líng
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
当,B-FY,B,v,彐,dāng
归,E-FY,E,v,彐,guī
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
白,B-FY,B,n,白,bái
芍,E-FY,E,n,艹,sháo
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
2,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
川,B-FY,B,n,川,chuān
芎,E-FY,E,n,艹,xiōng
:,O,S,x,UNK,UNK
6,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
鸡,B-FY,B,n,鸟,jī
血,I-FY,M,n,血,xiě
藤,E-FY,E,n,艹,téng
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
牡,B-FY,B,n,牜,mǔ
蛎,E-FY,E,n,虫,lì
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
钩,B-FY,B,n,钅,gōu
藤,E-FY,E,n,艹,téng
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
熟,B-FY,B,n,灬,shú
地,E-FY,E,n,土,dì
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
5,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
T,O,B,eng,UNK,UNK
R,O,M,eng,UNK,UNK
U,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
