word,label,bound,flag,radical,pinyin
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
皆,O,S,d,白,jiē
因,O,S,p,囗,yīn
屡,O,S,d,尸,lǚ
投,O,S,v,扌,tóu
寒,O,B,a,宀,hán
凉,O,E,a,冫,liáng
散,O,B,n,攵,sàn
剂,O,E,n,刂,jì
，,O,S,x,UNK,UNK
过,O,B,v,辶,guò
伤,O,E,v,亻,shāng
脾,O,S,n,月,pí
肾,O,S,n,月,shèn
所,O,B,c,户,suǒ
致,O,E,c,至,zhì
也,O,S,d,乙,yě
。,O,S,x,UNK,UNK
先,O,B,a,儿,xiān
由,O,E,a,田,yóu
寒,O,B,a,宀,hán
郁,O,E,a,阝,yù
食,O,B,n,飠,shí
积,O,E,n,禾,jī
化,O,B,v,亻,huà
泻,O,E,v,氵,xiè
，,O,S,x,UNK,UNK
继,O,B,c,纟,jì
则,O,E,c,刂,zé
由,O,S,p,田,yóu
泻,O,B,v,氵,xiè
转,O,E,v,车,zhuǎn
痢,O,S,n,疒,lì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
前,O,B,n,刂,qián
医,O,E,n,匚,yī
或,O,S,c,戈,huò
用,O,S,p,用,yòng
藿,B-FJ,B,n,艹,huò
香,I-FJ,E,n,香,xiāng
正,I-FJ,B,n,止,zhèng
气,I-FJ,E,n,气,qì
散,E-FJ,S,v,攵,sàn
加,O,B,v,力,jiā
减,O,E,v,冫,jiǎn
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
用,O,S,p,用,yòng
行,B-ZF,B,n,行,háng
气,E-ZF,E,n,气,qì
兼,O,S,v,丷,jiān
苦,O,B,n,艹,kǔ
寒,O,E,n,宀,hán
药,O,S,n,艹,yào
，,O,S,x,UNK,UNK
皆,O,S,d,白,jiē
无,O,B,a,一,wú
效,O,E,a,攵,xiào
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
病,O,B,n,疒,bìng
势,O,E,n,力,shì
转,O,B,v,车,zhuǎn
剧,O,E,v,刂,jù
。,O,S,x,UNK,UNK
证,O,B,n,讠,zhèng
候,O,E,n,亻,hòu
:,O,S,x,UNK,UNK
胸,O,S,ng,月,xiōng
满,O,S,a,氵,mǎn
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
不,O,B,i,一,bù
欲,O,M,i,欠,yù
咽,O,E,i,口,yān
，,O,S,x,UNK,UNK
目,O,S,ng,目,mù
虽,O,S,c,虫,suī
赤,O,S,n,赤,chì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
唇,O,S,ng,口,chún
虽,O,S,c,虫,suī
焦,O,S,n,灬,jiāo
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
面,O,B,n,面,miàn
色,O,E,n,色,sè
青,O,B,n,青,qīng
白,O,E,n,白,bái
，,O,S,x,UNK,UNK
昼,O,B,t,日,zhòu
夜,O,E,t,夕,yè
下,O,B,n,一,xià
痢,O,E,n,疒,lì
四,O,B,m,囗,sì
十,O,M,m,十,shí
余,O,M,m,人,yú
次,O,E,m,欠,cì
，,O,S,x,UNK,UNK
神,O,B,n,礻,shén
识,O,E,n,讠,shí
昏,O,B,z,日,hūn
沉,O,E,z,氵,chén
，,O,S,x,UNK,UNK
默,O,B,i,黑,mò
默,O,M,i,黑,mò
不,O,M,i,一,bù
语,O,E,i,讠,yǔ
。,O,S,x,UNK,UNK
病,O,S,n,疒,bìng
延,O,S,v,廴,yán
二,O,B,m,二,èr
十,O,M,m,十,shí
余,O,M,m,人,yú
天,O,E,m,大,tiān
，,O,S,x,UNK,UNK
势,O,S,ng,力,shì
已,O,S,d,己,yǐ
垂,O,B,v,土,chuí
危,O,E,v,㔾,wēi
。,O,S,x,UNK,UNK
虚,S-ZH,B,a,虍,xū
寒,O,E,a,宀,hán
痢,O,B,n,疒,lì
治,O,E,n,氵,zhì
不,O,S,d,一,bù
对,O,B,n,寸,duì
症,O,E,n,疒,zhèng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
不,O,B,c,一,bù
但,O,E,c,亻,dàn
不,O,B,a,一,bù
效,O,E,a,攵,xiào
，,O,S,x,UNK,UNK
而,O,B,c,而,ér
且,O,E,c,一,qiě
往,O,B,t,彳,wǎng
往,O,E,t,彳,wǎng
会,O,S,v,人,huì
使,O,S,v,亻,shǐ
病,O,B,n,疒,bìng
情,O,E,n,忄,qíng
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
。,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
氏,O,E,nr,氏,shì
对,O,S,p,寸,duì
这,O,S,r,辶,zhè
一,O,B,m,一,yī
例,O,E,m,亻,lì
被,O,S,p,衤,bèi
误,O,B,n,讠,wù
治,O,E,n,氵,zhì
的,O,S,uj,白,dí
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
参,O,B,n,厶,cān
脉,O,E,n,月,mài
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
，,O,S,x,UNK,UNK
认,O,B,v,讠,rèn
为,O,E,v,丶,wéi
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
脾,O,S,n,月,pí
肾,O,S,n,月,shèn
为,O,S,p,丶,wéi
寒,O,B,a,宀,hán
凉,O,E,a,冫,liáng
药,O,B,n,艹,yào
物,O,E,n,牜,wù
所,O,S,c,户,suǒ
伤,O,S,v,亻,shāng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
并,O,B,c,干,bìng
且,O,E,c,一,qiě
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
上,O,B,v,一,shàng
焦,O,E,v,灬,jiāo
尚,O,B,v,小,shàng
有,O,E,v,月,yǒu
浮,O,B,v,氵,fú
热,S-ZH,E,v,灬,rè
，,O,S,x,UNK,UNK
宜,O,S,vg,宀,yí
以,O,S,p,人,yǐ
白,B-FJ,B,n,白,bái
通,I-FJ,E,n,辶,tōng
汤,E-FJ,B,nr,氵,tāng
加,O,E,nr,力,jiā
味,O,S,n,口,wèi
引,O,B,v,弓,yǐn
火,O,E,v,火,huǒ
归,O,B,n,彐,guī
源,O,E,n,氵,yuán
，,O,S,x,UNK,UNK
其,O,S,r,八,qí
思,O,B,n,心,sī
路,O,E,n,足,lù
奇,O,B,nz,大,qí
特,O,E,nz,牜,tè
，,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
势,O,E,n,力,shì
日,O,S,m,日,rì
减,O,S,v,冫,jiǎn
，,O,S,x,UNK,UNK
精,O,B,n,米,jīng
神,O,E,n,礻,shén
益,O,B,nr,皿,yì
增,O,E,nr,土,zēng
。,O,S,x,UNK,UNK
继,O,B,v,纟,jì
以,O,E,v,人,yǐ
归,B-FJ,S,v,彐,guī
脾,I-FJ,S,n,月,pí
汤,E-FJ,B,nr,氵,tāng
善,O,E,nr,口,shàn
其,O,B,c,八,qí
后,O,E,c,口,hòu
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
本,O,B,r,木,běn
案,O,E,r,木,àn
为,O,S,p,丶,wéi
治,O,S,v,氵,zhì
此,O,B,r,止,cǐ
类,O,E,r,米,lèi
虚,S-ZH,B,a,虍,xū
寒,O,E,a,宀,hán
痢,O,S,n,疒,lì
病,O,B,n,疒,bìng
人,O,E,n,人,rén
，,O,S,x,UNK,UNK
积,O,B,v,禾,jī
累,O,E,v,糸,léi
了,O,S,ul,乙,liǎo
可,O,B,v,口,kě
鉴,O,E,v,金,jiàn
的,O,S,uj,白,dí
经,O,B,n,纟,jīng
验,O,E,n,马,yàn
。,O,S,x,UNK,UNK
又,O,S,d,又,yòu
可,O,B,v,口,kě
有,O,E,v,月,yǒu
四,O,S,m,囗,sì
损,O,S,n,扌,sǔn
不,O,B,v,一,bù
可,O,E,v,口,kě
正,O,B,n,止,zhèng
治,O,E,n,氵,zhì
之,O,S,u,丶,zhī
法,O,S,j,氵,fǎ
，,O,S,x,UNK,UNK
勉,O,B,v,力,miǎn
用,O,E,v,用,yòng
白,B-FJ,B,n,白,bái
通,I-FJ,E,n,辶,tōng
汤,E-FJ,B,nr,氵,tāng
加,O,E,nr,力,jiā
薤,B-FY,B,n,艹,xiè
白,E-FY,E,n,白,bái
，,O,S,x,UNK,UNK
引,O,B,v,弓,yǐn
火,O,E,v,火,huǒ
归,O,B,ns,彐,guī
原,O,E,ns,厂,yuán
为,O,S,p,丶,wéi
君,O,S,n,口,jūn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
佐,O,B,nrt,亻,zuǒ
人,O,E,nrt,人,rén
尿,O,S,n,尸,niào
、,O,S,x,UNK,UNK
猪,B-FY,S,n,犭,zhū
胆,I-FY,B,n,月,dǎn
汁,E-FY,E,n,氵,zhī
，,O,S,x,UNK,UNK
清,O,S,t,氵,qīng
上,O,B,v,一,shàng
焦,O,E,v,灬,jiāo
之,O,S,u,丶,zhī
浮,O,S,v,氵,fú
热,S-ZH,S,a,灬,rè
，,O,S,x,UNK,UNK
力,O,B,n,力,lì
图,O,E,n,囗,tú
救,O,B,n,攵,jiù
济,O,E,n,氵,jì
，,O,S,x,UNK,UNK
以,O,S,p,人,yǐ
尽,O,B,l,尸,jìn
人,O,M,l,人,rén
事,O,E,l,亅,shì
a,O,S,x,UNK,UNK
。,O,S,x,UNK,UNK
干,B-FY,B,n,干,gān
姜,E-FY,E,n,女,jiāng
三,O,S,m,一,sān
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
黑,B-FY,S,a,黑,hēi
附,I-FY,B,n,阝,fù
块,E-FY,E,n,土,kuài
二,O,S,m,二,èr
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
炙,B-FY,S,zg,火,zhì
甘,I-FY,B,n,甘,gān
草,E-FY,E,n,艹,cǎo
一,O,S,m,一,yī
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
薤,B-FY,B,n,艹,xiè
白,E-FY,E,n,白,bái
二,O,S,m,二,èr
钱,O,S,n,钅,qián
