word,label,bound,flag,radical,pinyin
便,B-ZZ,B,v,亻,biàn
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
便,B-ZZ,B,v,亻,biàn
血,E-ZZ,E,v,血,xiě
。,O,S,x,UNK,UNK
结,O,B,n,纟,jié
阴,S-ZH,E,n,阝,yīn
之,O,S,u,丶,zhī
病,O,S,n,疒,bìng
，,O,S,x,UNK,UNK
阴,S-ZH,B,n,阝,yīn
气,O,E,n,气,qì
内,O,S,f,冂,nèi
结,O,S,v,纟,jié
，,O,S,x,UNK,UNK
不,O,B,v,一,bù
得,O,E,v,彳,dé
外,O,B,n,夕,wài
行,O,E,n,行,háng
。,O,S,x,UNK,UNK
无,O,B,v,一,wú
所,O,E,v,户,suǒ
禀,O,B,v,示,bǐng
渗,O,E,v,氵,shèn
肠,O,B,n,月,cháng
间,O,E,n,门,jiān
，,O,S,x,UNK,UNK
故,O,S,n,攵,gù
便,B-ZZ,B,v,亻,biàn
血,E-ZZ,E,v,血,xiě
也,O,S,d,乙,yě
。,O,S,x,UNK,UNK
肢,O,B,n,月,zhī
体,O,E,n,亻,tǐ
本,O,S,r,木,běn
瘦,O,B,a,疒,shòu
弱,O,E,a,弓,ruò
，,O,S,x,UNK,UNK
于,O,B,c,二,yú
至,O,E,c,至,zhì
元,O,S,t,二,yuán
辛,O,B,nr,辛,xīn
巳,O,E,nr,巳,sì
，,O,S,x,UNK,UNK
因,O,S,p,囗,yīn
收,O,B,n,攵,shōu
秋,O,E,n,禾,qiū
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
租,O,B,v,禾,zū
佃,O,E,v,亻,diàn
人,O,S,n,人,rén
致,O,B,v,至,zhì
酒,S-FY,E,v,酉,jiǔ
，,O,S,x,UNK,UNK
味,O,B,n,口,wèi
酸,O,E,n,酉,suān
不,O,S,d,一,bù
欲,O,S,d,欠,yù
饮,O,S,v,饣,yǐn
，,O,S,x,UNK,UNK
勉,O,B,v,力,miǎn
饮,O,E,v,饣,yǐn
数,O,B,m,攵,shù
杯,O,E,m,木,bēi
，,O,S,x,UNK,UNK
少,O,B,n,小,shǎo
时,O,E,n,日,shí
，,O,S,x,UNK,UNK
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
次,O,S,m,欠,cì
传,O,S,n,亻,chuán
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
无,O,B,d,一,wú
度,O,E,d,广,dù
，,O,S,x,UNK,UNK
日,O,S,m,日,rì
十,O,B,m,十,shí
余,O,M,m,人,yú
行,O,E,m,行,háng
。,O,S,x,UNK,UNK
越,O,S,d,走,yuè
旬,O,S,q,日,xún
，,O,S,x,UNK,UNK
便,O,S,d,亻,biàn
后,O,S,f,口,hòu
见,O,S,v,见,jiàn
血,O,B,n,血,xiě
红,O,E,n,纟,hóng
紫,O,S,n,糸,zǐ
之,O,B,r,丶,zhī
类,O,E,r,米,lèi
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
肠,O,B,n,月,cháng
鸣,O,E,n,鸟,míng
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
。,O,S,x,UNK,UNK
本,O,B,n,木,běn
例,O,E,n,亻,lì
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
素,O,B,v,糸,sù
来,O,E,v,木,lái
体,O,B,v,亻,tǐ
弱,O,E,v,弓,ruò
，,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
酒,S-FY,E,n,酉,jiǔ
致,O,B,v,至,zhì
泄,O,E,v,氵,xiè
无,O,B,d,一,wú
度,O,E,d,广,dù
，,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
余,O,B,m,人,yú
天,O,E,m,大,tiān
后,O,S,f,口,hòu
出,O,B,v,凵,chū
现,O,E,v,见,xiàn
便,B-ZZ,B,v,亻,biàn
血,E-ZZ,E,v,血,xiě
，,O,S,x,UNK,UNK
前,O,S,f,刂,qián
医,O,B,n,匚,yī
用,O,E,n,用,yòng
芍,B-FJ,B,n,艹,sháo
药,I-FJ,E,n,艹,yào
柏,I-FJ,B,nr,木,bǎi
皮,I-FJ,M,nr,皮,pí
丸,E-FJ,E,nr,丿,wán
以,O,S,p,人,yǐ
凉,B-ZF,B,n,冫,liáng
血,I-ZF,E,n,血,xiě
止,I-ZF,B,v,止,zhǐ
血,E-ZF,E,v,血,xiě
不,O,B,d,一,bù
愈,O,E,d,心,yù
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
罗,O,B,nr,罒,luó
氏,O,E,nr,氏,shì
依,O,B,p,亻,yī
据,O,E,p,扌,jù
四,O,S,m,囗,sì
诊,O,B,v,讠,zhěn
辨,O,E,v,辛,biàn
为,O,S,p,丶,wéi
结,O,B,n,纟,jié
阴,S-ZH,E,n,阝,yīn
之,O,S,u,丶,zhī
病,O,S,n,疒,bìng
。,O,S,x,UNK,UNK
《,O,S,x,UNK,UNK
灵,O,B,n,火,líng
枢,O,E,n,木,shū
?,O,S,x,UNK,UNK
百,O,B,n,白,bǎi
病,O,E,n,疒,bìng
始,O,B,v,女,shǐ
生,O,E,v,生,shēng
篇,O,S,q,竹,piān
》,O,S,x,UNK,UNK
谓,O,S,v,讠,wèi
:,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
阴,S-ZH,B,n,阝,yīn
络,O,E,n,纟,luò
伤,O,B,n,亻,shāng
则,O,E,n,刂,zé
血,O,S,n,血,xiě
内,O,S,f,冂,nèi
溢,O,S,n,氵,yì
，,O,S,x,UNK,UNK
血,O,S,n,血,xiě
内,O,S,f,冂,nèi
溢,O,B,n,氵,yì
则,O,E,n,刂,zé
后,O,S,f,口,hòu
血,O,S,n,血,xiě
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
”,O,S,x,UNK,UNK
治,O,B,v,氵,zhì
以,O,E,v,人,yǐ
温,B-ZF,B,nr,氵,wēn
中,I-ZF,M,nr,丨,zhōng
