word,label,bound,flag,radical,pinyin
胸,O,B,n,月,xiōng
痹,O,E,n,疒,bì
。,O,S,x,UNK,UNK
心,O,B,n,心,xīn
痛,S-ZH,E,n,疒,tòng
、,O,S,x,UNK,UNK
胸,B-ZZ,B,n,月,xiōng
痛,E-ZZ,E,n,疒,tòng
。,O,S,x,UNK,UNK
心,O,B,n,心,xīn
血,B-ZH,E,n,血,xiě
淤,E-ZH,B,v,氵,yū
阻,O,E,v,阝,zǔ
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
胸,B-ZZ,B,n,月,xiōng
痛,E-ZZ,E,n,疒,tòng
如,O,S,v,女,rú
刺,O,S,v,刂,cì
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
绞,O,B,n,纟,jiǎo
痛,S-ZH,E,n,疒,tòng
阵,O,B,n,阝,zhèn
作,O,E,n,亻,zuò
，,O,S,x,UNK,UNK
痛,S-ZH,S,a,疒,tòng
有,O,B,d,月,yǒu
定,O,E,d,宀,dìng
处,O,S,v,夂,chǔ
，,O,S,x,UNK,UNK
甚,O,B,d,甘,shèn
至,O,E,d,至,zhì
胸,B-ZZ,S,ng,月,xiōng
痛,E-ZZ,B,v,疒,tòng
彻,O,E,v,彳,chè
背,O,S,v,月,bèi
，,O,S,x,UNK,UNK
背,O,S,v,月,bèi
痛,S-ZH,B,v,疒,tòng
彻,O,E,v,彳,chè
心,O,S,n,心,xīn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
或,O,S,c,戈,huò
痛,S-ZH,B,v,疒,tòng
引,O,E,v,弓,yǐn
肩,O,B,n,月,jiān
背,O,E,n,月,bèi
，,O,S,x,UNK,UNK
胸,B-ZZ,B,n,月,xiōng
闷,I-ZZ,E,n,门,mèn
如,I-ZZ,S,v,女,rú
窒,E-ZZ,S,v,穴,zhì
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
紫,I-SX,B,n,糸,zǐ
暗,E-SX,E,n,日,àn
或,O,S,c,戈,huò
有,O,S,v,月,yǒu
瘀,S-ZH,B,n,疒,yū
斑,O,E,n,文,bān
，,O,S,x,UNK,UNK
苔,B-SX,S,ng,艹,tái
薄,I-SX,B,z,艹,báo
白,E-SX,E,z,白,bái
，,O,S,x,UNK,UNK
脉,B-MX,B,n,月,mài
弦,E-MX,E,n,弓,xián
或,O,S,c,戈,huò
结,O,B,n,纟,jié
代,O,E,n,亻,dài
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
胸,B-ZZ,B,n,月,xiōng
痛,E-ZZ,E,n,疒,tòng
如,O,S,v,女,rú
刺,O,S,v,刂,cì
，,O,S,x,UNK,UNK
痛,S-ZH,S,a,疒,tòng
有,O,B,d,月,yǒu
定,O,E,d,宀,dìng
处,O,S,v,夂,chǔ
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
或,O,S,c,戈,huò
绞,O,B,n,纟,jiǎo
痛,S-ZH,E,n,疒,tòng
阵,O,B,n,阝,zhèn
作,O,E,n,亻,zuò
、,O,S,x,UNK,UNK
或,O,S,c,戈,huò
痛,S-ZH,B,v,疒,tòng
引,O,E,v,弓,yǐn
肩,O,B,n,月,jiān
背,O,E,n,月,bèi
。,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
紫,I-SX,B,n,糸,zǐ
暗,E-SX,E,n,日,àn
或,O,S,c,戈,huò
有,O,S,v,月,yǒu
瘀,S-ZH,B,n,疒,yū
斑,O,E,n,文,bān
。,O,S,x,UNK,UNK
②,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
诱,O,B,n,讠,yòu
