word,label,bound,flag,radical,pinyin
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
虚,S-ZH,B,a,虍,xū
寒,O,E,a,宀,hán
痢,O,S,n,疒,lì
。,O,S,x,UNK,UNK
本,O,B,n,木,běn
体,O,E,n,亻,tǐ
素,O,B,n,糸,sù
寒,O,E,n,宀,hán
，,O,S,x,UNK,UNK
两,O,S,m,一,liǎng
月,O,S,m,月,yuè
前,O,S,f,刂,qián
发,O,B,v,又,fā
生,O,E,v,生,shēng
肛,O,B,n,月,gāng
门,O,E,n,门,mén
痈,O,S,n,疒,yōng
，,O,S,x,UNK,UNK
又,O,B,n,又,yòu
名,O,E,n,口,míng
骑,O,B,n,马,qí
马,O,E,n,马,mǎ
痈,O,S,n,疒,yōng
，,O,S,x,UNK,UNK
从,O,S,p,人,cóng
疡,O,S,g,疒,yáng
科,O,S,n,禾,kē
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
，,O,S,x,UNK,UNK
多,O,B,m,夕,duō
服,O,E,m,月,fú
凉,B-ZF,B,n,冫,liáng
血,I-ZF,E,n,血,xiě
解,I-ZF,B,nz,角,jiě
毒,E-ZF,M,nz,母,dú
剂,O,E,nz,刂,jì
，,O,S,x,UNK,UNK
疮,O,B,n,疒,chuāng
口,O,E,n,口,kǒu
未,O,B,v,木,wèi
收,O,E,v,攵,shōu
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
一,O,B,m,一,yī
日,O,E,m,日,rì
午,O,B,v,十,wǔ
睡,O,E,v,目,shuì
起,O,S,v,走,qǐ
，,O,S,x,UNK,UNK
身,O,B,n,身,shēn
觉,O,E,n,见,jué
寒,O,S,n,宀,hán
，,O,S,x,UNK,UNK
腹,O,B,n,月,fù
微,O,M,n,彳,wēi
痛,S-ZH,E,n,疒,tòng
。,O,S,x,UNK,UNK
证,O,B,n,讠,zhèng
候,O,E,n,亻,hòu
:,O,S,x,UNK,UNK
嗣,O,S,ng,口,sì
便,O,B,a,亻,biàn
似,O,E,a,亻,sì
鱼,O,B,n,鱼,yú
脑,O,E,n,月,nǎo
鱼,O,B,n,鱼,yú
肝,O,E,n,月,gān
者,O,S,k,耂,zhě
，,O,S,x,UNK,UNK
续,O,B,v,纟,xù
下,O,E,v,一,xià
几,O,B,m,几,jī
次,O,E,m,欠,cì
，,O,S,x,UNK,UNK
以,O,B,c,人,yǐ
为,O,E,c,丶,wéi
适,O,B,n,辶,shì
间,O,E,n,门,jiān
被,O,S,p,衤,bèi
寒,O,S,n,宀,hán
，,O,S,x,UNK,UNK
服,O,S,v,月,fú
消,O,B,v,氵,xiāo
散,O,E,v,攵,sàn
药,O,S,n,艹,yào
，,O,S,x,UNK,UNK
明,O,B,t,日,míng
日,O,E,t,日,rì
较,O,S,d,车,jiào
甚,O,S,d,甘,shèn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
医,O,B,n,匚,yī
作,O,E,n,亻,zuò
红,O,S,n,纟,hóng
白,O,B,n,白,bái
痢,O,E,n,疒,lì
治,O,S,v,氵,zhì
，,O,S,x,UNK,UNK
用,O,S,p,用,yòng
芩,S-FY,S,nr,艹,qín
连,O,S,u,辶,lián
菔,O,S,x,艹,fú
子,O,S,ng,子,zǐ
之,O,S,u,丶,zhī
属,O,S,v,尸,shǔ
，,O,S,x,UNK,UNK
病,O,S,n,疒,bìng
与,O,S,p,一,yǔ
药,O,S,n,艹,yào
日,O,B,ns,日,rì
增,O,E,ns,土,zēng
，,O,S,x,UNK,UNK
屡,O,S,d,尸,lǚ
延,O,S,v,廴,yán
西,O,B,nr,覀,xī
医,O,E,nr,匚,yī
注,O,B,v,氵,zhù
射,O,E,v,寸,shè
，,O,S,x,UNK,UNK
无,O,B,a,一,wú
效,O,E,a,攵,xiào
。,O,S,x,UNK,UNK
一,O,S,m,一,yī
星,O,B,t,日,xīng
期,O,E,t,月,qī
后,O,S,f,口,hòu
，,O,S,x,UNK,UNK
每,O,S,zg,母,měi
小,O,B,n,小,xiǎo
时,O,E,n,日,shí
约,O,S,d,纟,yuē
行,O,S,v,行,háng
四,O,B,m,囗,sì
五,O,M,m,二,wǔ
次,O,E,m,欠,cì
，,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
渐,O,B,v,氵,jiàn
减,O,E,v,冫,jiǎn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
日,O,B,t,日,rì
夜,O,E,t,夕,yè
难,O,B,v,隹,nán
眠,O,E,v,目,mián
。,O,S,x,UNK,UNK
本,O,B,r,木,běn
案,O,E,r,木,àn
结,O,B,v,纟,jié
合,O,E,v,口,hé
病,O,B,n,疒,bìng
史,O,E,n,口,shǐ
综,O,B,vn,纟,zōng
合,O,E,vn,口,hé
考,O,B,v,耂,kǎo
虑,O,E,v,虍,lǜ
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
，,O,S,x,UNK,UNK
处,O,B,n,夂,chǔ
方,O,E,n,方,fāng
用,O,B,n,用,yòng
药,O,E,n,艹,yào
也,O,S,d,乙,yě
精,O,B,a,米,jīng
当,O,E,a,彐,dāng
，,O,S,x,UNK,UNK
君,O,B,nr,口,jūn
臣,O,M,nr,臣,chén
佐,O,M,nr,亻,zuǒ
使,O,E,nr,亻,shǐ
及,O,S,c,又,jí
引,O,S,v,弓,yǐn
经,O,B,n,纟,jīng
报,O,E,n,扌,bào
使,O,S,v,亻,shǐ
药,O,B,n,艹,yào
物,O,E,n,牜,wù
，,O,S,x,UNK,UNK
阵,O,B,n,阝,zhèn
容,O,E,n,宀,róng
井,O,B,i,二,jǐng
然,O,M,i,灬,rán
有,O,M,i,月,yǒu
序,O,E,i,广,xù
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
终,O,B,d,纟,zhōng
不,O,E,d,一,bù
离,O,B,v,亠,lí
散,O,E,v,攵,sàn
寒,O,B,n,宀,hán
温,O,E,n,氵,wēn
补,O,S,v,衤,bǔ
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
而,O,S,c,而,ér
加,O,B,v,力,jiā
减,O,E,v,冫,jiǎn
变,O,B,v,又,biàn
换,O,E,v,扌,huàn
用,O,B,n,用,yòng
药,O,E,n,艹,yào
，,O,S,x,UNK,UNK
扶,B-ZF,B,i,扌,fú
正,I-ZF,M,i,止,zhèng
祛,I-ZF,M,i,礻,qū
邪,E-ZF,E,i,阝,xié
，,O,S,x,UNK,UNK
终,O,B,d,纟,zhōng
于,O,E,d,二,yú
获,O,B,v,艹,huò
得,O,E,v,彳,dé
良,O,B,a,艮,liáng
效,O,E,a,攵,xiào
。,O,S,x,UNK,UNK
这,O,B,r,辶,zhè
种,O,E,r,禾,zhǒng
整,O,B,n,攵,zhěng
体,O,M,n,亻,tǐ
观,O,M,n,见,guān
念,O,E,n,心,niàn
和,O,S,c,口,hé
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
思,O,B,n,心,sī
维,O,E,n,纟,wéi
十,O,B,m,十,shí
分,O,E,m,刀,fēn
可,O,B,a,口,kě
贵,O,E,a,贝,guì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
其,O,S,r,八,qí
化,O,B,n,亻,huà
裁,O,E,n,衣,cái
用,O,B,n,用,yòng
药,O,E,n,艹,yào
也,O,S,d,乙,yě
足,O,S,a,足,zú
资,O,S,n,贝,zī
效,O,B,n,攵,xiào
仿,O,E,n,亻,fǎng
。,O,S,x,UNK,UNK
以,O,S,p,人,yǐ
姜,S-FY,S,nr,女,jiāng
、,O,S,x,UNK,UNK
附,O,S,v,阝,fù
、,O,S,x,UNK,UNK
桂,S-FY,B,nr,木,guì
益,O,M,nr,皿,yì
君,O,E,nr,口,jūn
相,O,S,d,目,xiāng
二,O,S,m,二,èr
火,O,S,n,火,huǒ
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
散,O,S,v,攵,sàn
寒,O,B,n,宀,hán
毒,O,E,n,母,dú
为,O,S,p,丶,wéi
君,O,S,n,口,jūn
，,O,S,x,UNK,UNK
芪,O,S,x,艹,qí
、,O,S,x,UNK,UNK
术,O,S,v,木,shù
、,O,S,x,UNK,UNK
杞,O,S,ns,木,qǐ
、,O,S,x,UNK,UNK
杜,O,S,nr,木,dù
补,O,B,v,衤,bǔ
脾,O,M,v,月,pí
助,O,E,v,力,zhù
肾,O,S,n,月,shèn
为,O,S,p,丶,wéi
臣,O,S,n,臣,chén
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
归,O,S,v,彐,guī
、,O,S,x,UNK,UNK
乌,O,S,nr,丿,wū
、,O,S,x,UNK,UNK
续,O,S,v,纟,xù
、,O,S,x,UNK,UNK
藜,O,S,g,艹,lí
以,O,S,p,人,yǐ
柔,O,B,n,木,róu
润,O,E,n,氵,rùn
熄,O,S,v,火,xī
肝,O,B,n,月,gān
风,S-ZH,E,n,风,fēng
为,O,S,p,丶,wéi
佐,O,S,vg,亻,zuǒ
，,O,S,x,UNK,UNK
牛,B-FY,B,nr,牛,niú
膝,E-FY,E,nr,月,xī
引,O,B,n,弓,yǐn
药,O,E,n,艹,yào
下,O,S,f,一,xià
行,O,B,v,行,háng
为,O,E,v,丶,wéi
使,O,S,v,亻,shǐ
。,O,S,x,UNK,UNK
焙,O,S,v,火,bèi
附,B-FY,B,n,阝,fù
子,E-FY,E,n,子,zǐ
钱,O,S,n,钅,qián
半,O,S,m,十,bàn
，,O,S,x,UNK,UNK
清,O,B,nr,氵,qīng
花,O,M,nr,艹,huā
桂,S-FY,E,nr,木,guì
五,O,B,m,二,wǔ
分,O,E,m,刀,fēn
（,O,S,x,UNK,UNK
冲,O,S,v,冫,chōng
）,O,S,x,UNK,UNK
，,O,S,x,UNK,UNK
生,O,B,nr,生,shēng
北,O,M,nr,匕,běi
姜,S-FY,E,nr,女,jiāng
一,O,S,m,一,yī
钱,O,S,n,钅,qián
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
甘,B-FY,S,nr,甘,gān
枸,I-FY,B,n,木,jǔ
