word,label,bound,flag,radical,pinyin
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
。,O,S,x,UNK,UNK
泄,B-ZZ,B,v,氵,xiè
泻,E-ZZ,E,v,氵,xiè
。,O,S,x,UNK,UNK
太,O,B,ns,大,tài
阴,S-ZH,E,ns,阝,yīn
脾,O,B,n,月,pí
土,O,E,n,土,tǔ
失,O,B,n,大,shī
司,O,E,n,口,sī
，,O,S,x,UNK,UNK
肝,O,B,i,月,gān
木,O,M,i,木,mù
乘,O,M,i,丿,chéng
之,O,M,i,丶,zhī
为,O,M,i,丶,wéi
患,O,E,i,心,huàn
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
下,O,S,f,一,xià
无,O,B,v,一,wú
命,O,E,v,口,mìng
火,O,S,n,火,huǒ
，,O,S,x,UNK,UNK
又,O,S,d,又,yòu
不,O,B,v,一,bù
克,O,E,v,十,kè
熏,O,B,vn,灬,xūn
蒸,O,E,vn,艹,zhēng
水,O,B,n,水,shuǐ
谷,O,E,n,谷,gǔ
，,O,S,x,UNK,UNK
堤,O,S,n,土,dī
溃,O,B,i,氵,kuì
而,O,M,i,而,ér
痛,S-ZH,M,i,疒,tòng
且,O,M,i,一,qiě
泻,O,E,i,氵,xiè
，,O,S,x,UNK,UNK
理,O,S,n,王,lǐ
固,O,B,c,囗,gù
然,O,E,c,灬,rán
也,O,S,d,乙,yě
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
林,O,B,nr,木,lín
少,O,M,nr,小,shǎo
穆,O,E,nr,禾,mù
中,O,B,n,丨,zhōng
丞,O,E,n,一,chéng
于,O,S,p,二,yú
壬,O,B,m,士,rén
辰,O,E,m,辰,chén
夏,O,B,t,夂,xià
来,O,E,t,木,lái
抚,O,S,vg,扌,fǔ
吾,O,S,r,口,wú
吴,O,B,nr,口,wú
其,O,M,nr,八,qí
冬,O,E,nr,夂,dōng
十,O,B,m,十,shí
二,O,M,m,二,èr
月,O,E,m,月,yuè
，,O,S,x,UNK,UNK
以,O,S,p,人,yǐ
夫,O,B,n,大,fū
人,O,E,n,人,rén
病,O,S,n,疒,bìng
，,O,S,x,UNK,UNK
遣,O,S,vg,辶,qiǎn
辕,O,B,n,车,yuán
弁,O,E,n,廾,biàn
[,O,S,x,UNK,UNK
4,O,S,x,UNK,UNK
],O,S,x,UNK,UNK
见,O,S,v,见,jiàn
招,O,S,v,扌,zhāo
，,O,S,x,UNK,UNK
苏,O,S,j,艹,sū
公,O,B,n,八,gōng
子,O,E,n,子,zǐ
小,O,S,a,小,xiǎo
螯,O,S,n,虫,áo
口,O,B,v,口,kǒu
荐,O,E,v,艹,jiàn
也,O,S,d,乙,yě
。,O,S,x,UNK,UNK
时,O,S,n,日,shí
风,S-ZH,B,n,风,fēng
雪,O,E,n,雨,xuě
严,O,B,a,一,yán
寒,O,E,a,宀,hán
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
星,O,B,t,日,xīng
夜,O,E,t,夕,yè
飞,O,S,v,飞,fēi
棹,O,S,g,木,zhào
[,O,S,x,UNK,UNK
s,O,S,x,UNK,UNK
],O,S,x,UNK,UNK
而,O,S,c,而,ér
