word,label,bound,flag,radical,pinyin
上,O,B,n,一,shàng
胞,O,E,n,月,bāo
下,O,B,v,一,xià
垂,O,E,v,土,chuí
。,O,S,x,UNK,UNK
脾,B-ZH,B,n,月,pí
气,I-ZH,E,n,气,qì
虚,E-ZH,B,a,虍,xū
弱,O,E,a,弓,ruò
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
双,O,B,m,又,shuāng
眼,O,E,m,目,yǎn
上,O,B,n,一,shàng
胞,O,E,n,月,bāo
下,O,B,v,一,xià
垂,O,E,v,土,chuí
.,O,S,x,UNK,UNK
起,O,B,v,走,qǐ
病,O,E,v,疒,bìng
较,O,B,a,车,jiào
缓,O,E,a,纟,huǎn
，,O,S,x,UNK,UNK
晨,O,S,nr,日,chén
起,O,S,v,走,qǐ
轻,O,S,a,车,qīng
、,O,S,x,UNK,UNK
午,O,B,t,十,wǔ
后,O,E,t,口,hòu
重,O,S,a,里,zhòng
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
饥,O,B,n,饣,jī
饿,O,E,n,饣,è
、,O,S,x,UNK,UNK
劳,O,B,vn,力,láo
作,O,E,vn,亻,zuò
后,O,S,f,口,hòu
加,O,B,v,力,jiā
重,O,E,v,里,zhòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
兼,O,B,v,丷,jiān
见,O,E,v,见,jiàn
身,O,S,n,身,shēn
疲,O,B,a,疒,pí
乏,B-ZZ,E,a,丿,fá
力,E-ZZ,S,n,力,lì
，,O,S,x,UNK,UNK
食,B-ZZ,B,l,飠,shí
欲,I-ZZ,M,l,欠,yù
不,I-ZZ,M,l,一,bù
振,E-ZZ,E,l,扌,zhèn
，,O,S,x,UNK,UNK
甚,O,B,r,甘,shèn
者,O,E,r,耂,zhě
吞,B-ZZ,B,l,口,tūn
咽,I-ZZ,M,l,口,yān
困,I-ZZ,M,l,囗,kùn
难,E-ZZ,E,l,隹,nán
，,O,S,x,UNK,UNK
舌,B-SX,S,n,舌,shé
淡,E-SX,B,n,氵,dàn
脉,O,E,n,月,mài
虚,S-ZH,S,d,虍,xū
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
本,O,S,r,木,běn
