word,label,bound,flag,radical,pinyin
呃,B-ZZ,B,v,口,è
逆,E-ZZ,E,v,辶,nì
。,O,S,x,UNK,UNK
呃,B-ZZ,B,v,口,è
逆,E-ZZ,E,v,辶,nì
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
色,O,E,v,色,sè
聆,O,B,v,耳,líng
音,O,E,v,音,yīn
，,O,S,x,UNK,UNK
察,O,B,ns,宀,chá
脉,O,E,ns,月,mài
审,O,B,v,宀,shěn
征,O,E,v,彳,zhēng
，,O,S,x,UNK,UNK
知,O,B,v,矢,zhī
为,O,E,v,丶,wéi
痰,O,S,n,疒,tán
火,O,S,n,火,huǒ
上,O,B,v,一,shàng
攻,O,E,v,攵,gōng
肺,O,S,n,月,fèi
胃,O,S,n,月,wèi
。,O,S,x,UNK,UNK
傅,O,S,nr,亻,fù
定,O,B,d,宀,dìng
远,O,E,d,辶,yuǎn
，,O,S,x,UNK,UNK
得,O,S,ud,彳,dé
痰,O,B,n,疒,tán
膈,O,E,n,月,gé
病,O,S,n,疒,bìng
，,O,S,x,UNK,UNK
发,O,B,l,又,fā
时,O,E,l,日,shí
呃,B-ZZ,B,v,口,è
逆,E-ZZ,E,v,辶,nì
连,O,B,d,辶,lián
声,O,E,d,士,shēng
，,O,S,x,UNK,UNK
咽,O,B,n,口,yān
喉,O,E,n,口,hóu
如,O,B,r,女,rú
物,O,E,r,牜,wù
阻,O,B,v,阝,zǔ
塞,O,E,v,土,sāi
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
欲,O,B,i,欠,yù
吞,O,M,i,口,tūn
之,O,M,i,丶,zhī
而,O,M,i,而,ér
气,O,M,i,气,qì
梗,O,E,i,木,gěng
不,O,B,v,一,bù
下,O,E,v,一,xià
，,O,S,x,UNK,UNK
欲,O,B,i,欠,yù
吐,O,M,i,口,tǔ
之,O,M,i,丶,zhī
而,O,M,i,而,ér
气,O,M,i,气,qì
横,O,M,i,木,héng
不,O,M,i,一,bù
出,O,E,i,凵,chū
，,O,S,x,UNK,UNK
摩,O,S,j,手,mó
揉,O,S,v,扌,róu
抚,O,S,vg,扌,fǔ
按,O,S,p,扌,àn
，,O,S,x,UNK,UNK
烦,O,B,v,火,fán
惋,O,E,v,忄,wǎn
之,O,S,u,丶,zhī
极,O,S,d,木,jí
。,O,S,x,UNK,UNK
医,O,B,n,匚,yī
