word,label,bound,flag,radical,pinyin
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
肠,O,B,n,月,cháng
道,O,E,n,辶,dào
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
脾,B-ZH,S,n,月,pí
肾,I-ZH,B,n,月,shèn
阳,I-ZH,M,n,阝,yáng
虚,E-ZH,E,n,虍,xū
，,O,S,x,UNK,UNK
清,B-ZH,B,ns,氵,qīng
阳,I-ZH,E,ns,阝,yáng
下,I-ZH,B,v,一,xià
陷,E-ZH,E,v,阝,xiàn
，,O,S,x,UNK,UNK
兼,O,B,v,丷,jiān
有,O,E,v,月,yǒu
湿,B-ZH,B,z,氵,shī
热,I-ZH,E,z,灬,rè
内,I-ZH,B,n,冂,nèi
蕴,E-ZH,E,n,艹,yùn
，,O,S,x,UNK,UNK
大,O,B,n,大,dà
肠,O,E,n,月,cháng
传,B-ZH,B,n,亻,chuán
导,I-ZH,E,n,寸,dǎo
失,I-ZH,B,v,大,shī
职,E-ZH,E,v,耳,zhí
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
1,O,S,x,UNK,UNK
年,O,B,t,干,nián
前,O,E,t,刂,qián
不,O,B,v,一,bù
明,O,E,v,日,míng
原,O,B,n,厂,yuán
因,O,E,n,囗,yīn
渐,O,S,d,氵,jiàn
起,O,S,v,走,qǐ
腹,B-ZZ,B,v,月,fù
泻,E-ZZ,E,v,氵,xiè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
每,O,B,r,母,měi
日,O,E,r,日,rì
2,O,S,x,UNK,UNK
?,O,S,x,UNK,UNK
5,O,S,m,UNK,UNK
次,O,S,m,欠,cì
不,O,S,d,一,bù
等,O,S,u,竹,děng
，,O,S,x,UNK,UNK
一,O,B,a,一,yī
般,O,E,a,舟,bān
先,O,S,d,儿,xiān
排,O,B,v,扌,pái
出,O,E,v,凵,chū
脓,O,B,n,月,nóng
血,O,E,n,血,xiě
、,O,S,x,UNK,UNK
黏,O,B,n,黍,nián
液,O,E,n,氵,yè
，,O,S,x,UNK,UNK
继,O,B,v,纟,jì
以,O,E,v,人,yǐ
溏,O,S,g,氵,táng
便,O,S,d,亻,biàn
，,O,S,x,UNK,UNK
有,O,B,r,月,yǒu
时,O,E,r,日,shí
仅,O,S,d,亻,jǐn
有,O,S,v,月,yǒu
黏,O,B,n,黍,nián
液,O,E,n,氵,yè
、,O,S,x,UNK,UNK
脓,O,B,n,月,nóng
血,O,E,n,血,xiě
而,O,S,c,而,ér
无,O,S,v,一,wú
粪,O,S,n,米,fèn
。,O,S,x,UNK,UNK
先,O,B,t,儿,xiān
后,O,E,t,口,hòu
在,O,S,p,土,zài
多,O,B,m,夕,duō
家,O,E,m,宀,jiā
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
检,O,S,v,木,jiǎn
査,O,S,zg,木,chá
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
效,O,B,n,攵,xiào
果,O,E,n,木,guǒ
不,O,S,d,一,bù
明,O,B,a,日,míng
显,O,E,a,日,xiǎn
，,O,S,x,UNK,UNK
1,O,S,m,UNK,UNK
年,O,B,t,干,nián
来,O,E,t,木,lái
持,O,B,vd,扌,chí
续,O,E,vd,纟,xù
不,O,B,d,一,bù
