word,label,bound,flag,radical,pinyin
睑,O,S,g,目,jiǎn
弦,O,S,n,弓,xián
赤,O,B,z,赤,chì
烂,O,E,z,火,làn
。,O,S,x,UNK,UNK
脾,B-ZH,B,n,月,pí
胃,I-ZH,E,n,月,wèi
湿,E-ZH,B,z,氵,shī
热,S-ZH,E,z,灬,rè
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
睑,B-ZZ,S,g,目,jiǎn
弦,I-ZZ,S,n,弓,xián
红,I-ZZ,S,a,纟,hóng
赤,E-ZZ,S,vg,赤,chì
，,O,S,x,UNK,UNK
痛,S-ZH,B,a,疒,tòng
痒,O,E,a,疒,yǎng
并,O,B,v,干,bìng
作,O,E,v,亻,zuò
，,O,S,x,UNK,UNK
眵,O,S,g,目,chī
泪,O,S,n,氵,lèi
胶,O,B,b,月,jiāo
粘,O,E,b,米,nián
，,O,S,x,UNK,UNK
睫,O,B,n,目,jié
毛,O,E,n,毛,máo
成,O,B,v,戈,chéng
束,O,E,v,木,shù
，,O,S,x,UNK,UNK
有,O,S,v,月,yǒu
黄,O,B,n,黄,huáng
色,O,E,n,色,sè
结,O,B,v,纟,jié
痂,O,E,v,疒,jiā
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
除,O,B,t,阝,chú
去,O,E,t,厶,qù
痂,O,S,n,疒,jiā
皮,O,S,n,皮,pí
可,O,B,v,口,kě
见,O,E,v,见,jiàn
出,B-ZZ,B,n,凵,chū
血,E-ZZ,M,n,血,xiě
性,O,E,n,忄,xìng
溃,O,B,n,氵,kuì
疡,O,E,n,疒,yáng
或,O,S,c,戈,huò
小,O,S,n,小,xiǎo
脓,O,B,n,月,nóng
疱,O,E,n,疒,pào
，,O,S,x,UNK,UNK
睫,B-ZZ,B,n,目,jié
毛,I-ZZ,E,n,毛,máo
脱,I-ZZ,B,v,月,tuō
落,E-ZZ,E,v,艹,là
不,O,B,v,一,bù
能,O,E,v,月,néng
再,O,B,v,冂,zài
生,O,E,v,生,shēng
。,O,S,x,UNK,UNK
可,O,S,v,口,kě
兼,O,S,v,丷,jiān
见,O,S,v,见,jiàn
脘,O,S,g,月,wǎn
腹,O,B,n,月,fù
痞,O,E,n,疒,pǐ
闷,O,S,v,门,mèn
，,O,S,x,UNK,UNK
大,B-ZZ,B,d,大,dà
便,I-ZZ,E,d,亻,biàn
溏,E-ZZ,S,g,氵,táng
泄,O,S,vg,氵,xiè
，,O,S,x,UNK,UNK
小,B-ZZ,B,nr,小,xiǎo
便,I-ZZ,E,nr,亻,biàn
短,I-ZZ,B,b,矢,duǎn
黄,E-ZZ,E,b,黄,huáng
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
苔,I-SX,E,n,艹,tái
黄,I-SX,B,n,黄,huáng
腻,E-SX,E,n,月,nì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
脉,B-MX,S,ng,月,mài
濡,I-MX,S,vg,氵,rú
数,E-MX,S,n,攵,shù
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
本,O,S,r,木,běn
证,O,B,v,讠,zhèng
以,O,E,v,人,yǐ
睑,B-ZZ,S,g,目,jiǎn
弦,I-ZZ,S,n,弓,xián
红,I-ZZ,S,a,纟,hóng
赤,E-ZZ,S,vg,赤,chì
痛,S-ZH,B,a,疒,tòng
痒,O,E,a,疒,yǎng
。,O,S,x,UNK,UNK
眵,O,S,g,目,chī
泪,O,S,n,氵,lèi
胶,O,B,b,月,jiāo
粘,O,E,b,米,nián
为,O,S,p,丶,wéi
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
。,O,S,x,UNK,UNK
②,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
病,O,B,n,疒,bìng
程,O,E,n,禾,chéng
:,O,S,x,UNK,UNK
湿,O,B,z,氵,shī
热,S-ZH,E,z,灬,rè
互,O,B,v,二,hù
结,O,E,v,纟,jié
.,O,S,m,UNK,UNK
缠,O,B,a,纟,chán
绵,O,E,a,纟,mián
难,O,B,d,隹,nán
愈,O,E,d,心,yù
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
故,O,B,n,攵,gù
本,O,E,n,木,běn
证,O,B,n,讠,zhèng
易,O,E,n,日,yì
反,O,B,v,又,fǎn
复,O,E,v,夂,fù
发,O,B,vn,又,fā
作,O,E,vn,亻,zuò
，,O,S,x,UNK,UNK
病,B-ZZ,B,n,疒,bìng
程,I-ZZ,E,n,禾,chéng
较,I-ZZ,S,d,车,jiào
长,E-ZZ,S,a,长,cháng
.,O,S,m,UNK,UNK
可,O,B,v,口,kě
长,O,E,v,长,cháng
达,O,S,v,辶,dá
数,O,B,m,攵,shù
年,O,E,m,干,nián
之,O,S,u,丶,zhī
久,O,S,a,丿,jiǔ
。,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
法,O,E,n,氵,fǎ
概,O,B,v,木,gài
要,O,E,v,覀,yào
湿,B-ZH,B,z,氵,shī
热,I-ZH,E,z,灬,rè
蕴,E-ZH,B,v,艹,yùn
结,O,E,v,纟,jié
脾,O,B,n,月,pí
胃,O,E,n,月,wèi
，,O,S,x,UNK,UNK
循,O,B,l,彳,xún
经,O,M,l,纟,jīng
上,O,E,l,一,shàng
泛,O,B,n,氵,fàn
胞,B-ZZ,M,n,月,bāo
睑,E-ZZ,E,n,目,jiǎn
，,O,S,x,UNK,UNK
热,S-ZH,B,a,灬,rè
盛,O,E,a,皿,shèng
则,O,S,d,刂,zé
红,O,S,a,纟,hóng
赤,O,S,vg,赤,chì
痒,B-ZZ,B,a,疒,yǎng
痛,E-ZZ,E,a,疒,tòng
;,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
湿,O,B,a,氵,shī
盛,O,E,a,皿,shèng
则,O,S,d,刂,zé
眵,O,S,g,目,chī
泪,O,S,n,氵,lèi
胶,O,B,b,月,jiāo
粘,O,E,b,米,nián
。,O,S,x,UNK,UNK
腚,O,B,n,月,dìng
痞,O,E,n,疒,pǐ
、,O,S,x,UNK,UNK
便,B-ZZ,S,d,亻,biàn
溏,E-ZZ,S,g,氵,táng
、,O,S,x,UNK,UNK
溺,O,S,vg,氵,nì
黄,O,S,a,黄,huáng
等,O,S,u,竹,děng
症,O,S,ng,疒,zhèng
，,O,S,x,UNK,UNK
皆,O,S,d,白,jiē
为,O,S,p,丶,wéi
脾,B-ZH,B,n,月,pí
胃,I-ZH,E,n,月,wèi
湿,E-ZH,B,z,氵,shī
热,S-ZH,E,z,灬,rè
之,O,S,u,丶,zhī
征,O,S,v,彳,zhēng
.,O,S,m,UNK,UNK
治,O,B,v,氵,zhì
当,O,E,v,彐,dāng
清,B-ZF,B,a,氵,qīng
热,I-ZF,E,a,灬,rè
利,I-ZF,B,a,刂,lì
湿,E-ZF,E,a,氵,shī
。,O,S,x,UNK,UNK
除,B-FJ,B,v,阝,chú
湿,I-FJ,E,v,氵,shī
汤,E-FJ,B,nz,氵,tāng
加,O,M,nz,力,jiā
减,O,E,nz,冫,jiǎn
。,O,S,x,UNK,UNK
茯,B-FY,B,n,艹,fú
苓,E-FY,E,n,艹,líng
:,O,S,x,UNK,UNK
2,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
滑,B-FY,B,nr,氵,huá
石,E-FY,E,nr,石,shí
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
木,B-FY,B,nr,木,mù
通,E-FY,E,nr,辶,tōng
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
车,B-FY,B,nr,车,chē
前,I-FY,M,nr,刂,qián
子,E-FY,E,nr,子,zǐ
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
黄,B-FY,B,nr,黄,huáng
芩,E-FY,E,nr,艹,qín
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
黄,B-FY,B,ns,黄,huáng
连,E-FY,E,ns,辶,lián
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
