word,label,bound,flag,radical,pinyin
胃,O,S,n,月,wèi
与,O,S,p,一,yǔ
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
胃,O,S,n,月,wèi
与,O,S,p,一,yǔ
十,O,B,l,十,shí
二,O,M,l,二,èr
指,O,M,l,扌,zhǐ
肠,O,E,l,月,cháng
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
喜,O,S,v,口,xǐ
饮,O,B,n,饣,yǐn
酒,S-FY,E,n,酉,jiǔ
，,O,S,x,UNK,UNK
两,O,B,m,一,liǎng
个,O,E,m,人,gè
月,O,S,m,月,yuè
前,O,S,f,刂,qián
开,O,B,v,廾,kāi
始,O,E,v,女,shǐ
感,O,B,v,心,gǎn
到,O,E,v,刂,dào
每,O,S,zg,母,měi
酒,S-FY,B,t,酉,jiǔ
后,O,E,t,口,hòu
胃,O,B,n,月,wèi
脘,O,E,n,月,wǎn
胀,O,B,v,月,zhàng
痛,S-ZH,E,v,疒,tòng
不,O,B,a,一,bù
适,O,E,a,辶,shì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
渐,O,B,d,氵,jiàn
至,O,E,d,至,zhì
食,O,S,v,飠,shí
后,O,S,f,口,hòu
亦,O,S,d,亠,yì
胀,O,B,v,月,zhàng
痛,S-ZH,E,v,疒,tòng
堵,O,B,v,土,dǔ
塞,O,E,v,土,sāi
，,O,S,x,UNK,UNK
其,O,B,c,八,qí
后,O,E,c,口,hòu
不,O,B,c,一,bù
时,O,E,c,日,shí
发,O,B,vn,又,fā
作,O,E,vn,亻,zuò
。,O,S,x,UNK,UNK
夜,O,B,t,夕,yè
眠,O,M,t,目,mián
常,O,E,t,巾,cháng
因,O,S,p,囗,yīn
痛,S-ZH,B,v,疒,tòng
胀,O,E,v,月,zhàng
而,O,S,c,而,ér
醒,O,S,v,酉,xǐng
，,O,S,x,UNK,UNK
饭,O,B,n,饣,fàn
量,O,E,n,里,liáng
大,O,S,a,大,dà
减,O,S,v,冫,jiǎn
，,O,S,x,UNK,UNK
不,O,B,d,一,bù
敢,O,E,d,攵,gǎn
食,O,B,n,飠,shí
辣,O,E,n,辛,là
饮,O,B,n,饣,yǐn
酒,S-FY,E,n,酉,jiǔ
。,O,S,x,UNK,UNK
曾,O,S,d,曰,zēng
服,O,S,v,月,fú
胃,O,B,nz,月,wèi
舒,O,M,nz,舌,shū
平,O,E,nz,干,píng
等,O,S,u,竹,děng
西,O,B,n,覀,xī
药,O,E,n,艹,yào
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
效,O,B,n,攵,xiào
果,O,E,n,木,guǒ
不,O,S,d,一,bù
显,O,S,v,日,xiǎn
，,O,S,x,UNK,UNK
X,O,S,eng,UNK,UNK
线,O,S,n,纟,xiàn
钡,O,B,n,钅,bèi
餐,O,E,n,飠,cān
透,O,B,v,辶,tòu
视,O,E,v,见,shì
确,O,B,v,石,què
诊,O,E,v,讠,zhěn
为,O,S,p,丶,wéi
胃,O,B,n,月,wèi
窦,O,M,n,穴,dòu
炎,O,E,n,火,yán
。,O,S,x,UNK,UNK
结,O,S,v,纟,jié
便,O,S,d,亻,biàn
如,O,S,v,女,rú
羊,O,S,n,羊,yáng
矢,O,S,ng,矢,shǐ
，,O,S,x,UNK,UNK
现,O,B,d,见,xiàn
已,O,E,d,己,yǐ
五,O,B,m,二,wǔ
六,O,M,m,八,liù
日,O,E,m,日,rì
未,O,B,v,木,wèi
行,O,E,v,行,háng
。,O,S,x,UNK,UNK
综,O,B,n,纟,zōng
观,O,E,n,见,guān
本,O,B,r,木,běn
病,O,E,r,疒,bìng
，,O,S,x,UNK,UNK
属,O,S,v,尸,shǔ
寒,O,B,a,宀,hán
热,S-ZH,E,a,灬,rè
错,O,B,a,钅,cuò
杂,O,E,a,木,zá
、,O,S,x,UNK,UNK
虚,S-ZH,B,a,虍,xū
实,O,E,a,宀,shí
并,O,B,v,干,bìng
见,O,E,v,见,jiàn
之,O,S,u,丶,zhī
证,O,S,n,讠,zhèng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
首,O,S,m,首,shǒu
诊,O,B,v,讠,zhěn
用,O,E,v,用,yòng
小,O,B,n,小,xiǎo
陷,O,E,n,阝,xiàn
脚,O,S,n,月,jiǎo
汤,O,B,nr,氵,tāng
清,O,E,nr,氵,qīng
化,O,B,v,亻,huà
痰,O,E,v,疒,tán
热,S-ZH,S,a,灬,rè
以,O,S,p,人,yǐ
治,O,B,v,氵,zhì
标,O,E,v,木,biāo
，,O,S,x,UNK,UNK
二,O,S,m,二,èr
诊,O,B,v,讠,zhěn
以,O,E,v,人,yǐ
甘,B-FJ,B,n,甘,gān
草,I-FJ,E,n,艹,cǎo
泻,I-FJ,B,n,氵,xiè
心,I-FJ,M,n,心,xīn
汤,E-FJ,E,n,氵,tāng
加,O,B,v,力,jiā
减,O,E,v,冫,jiǎn
以,O,S,p,人,yǐ
益,B-ZF,B,nr,皿,yì
气,I-ZF,M,nr,气,qì
健,I-ZF,E,nr,亻,jiàn
脾,E-ZF,S,n,月,pí
、,O,S,x,UNK,UNK
调,O,B,vn,讠,tiáo
理,O,E,vn,王,lǐ
寒,O,B,a,宀,hán
热,S-ZH,E,a,灬,rè
、,O,S,x,UNK,UNK
平,O,B,a,干,píng
衡,O,E,a,行,héng
阴,S-ZH,B,ns,阝,yīn
阳,S-ZH,E,ns,阝,yáng
以,O,S,p,人,yǐ
治,O,B,ns,氵,zhì
本,O,E,ns,木,běn
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
本,O,S,r,木,běn
案,O,B,n,木,àn
例,O,E,n,亻,lì
所,O,B,b,户,suǒ
用,O,E,b,用,yòng
小,B-FJ,B,n,小,xiǎo
陷,I-FJ,E,n,阝,xiàn
胸,I-FJ,B,n,月,xiōng
汤,E-FJ,E,n,氵,tāng
、,O,S,x,UNK,UNK
甘,B-FJ,B,n,甘,gān
草,I-FJ,E,n,艹,cǎo
泻,I-FJ,B,n,氵,xiè
心,I-FJ,M,n,心,xīn
汤,E-FJ,E,n,氵,tāng
均,O,B,n,土,jūn
系,O,E,n,糸,xì
经,O,B,n,纟,jīng
方,O,E,n,方,fāng
，,O,S,x,UNK,UNK
甘,B-FJ,B,n,甘,gān
草,I-FJ,E,n,艹,cǎo
泻,I-FJ,B,n,氵,xiè
心,I-FJ,M,n,心,xīn
汤,E-FJ,E,n,氵,tāng
用,O,B,v,用,yòng
以,O,E,v,人,yǐ
治,O,S,v,氵,zhì
寒,O,B,a,宀,hán
热,S-ZH,E,a,灬,rè
错,O,B,a,钅,cuò
杂,O,E,a,木,zá
兼,O,B,v,丷,jiān
有,O,E,v,月,yǒu
脾,B-ZH,B,n,月,pí
胃,I-ZH,E,n,月,wèi
虚,I-ZH,B,a,虍,xū
弱,I-ZH,E,a,弓,ruò
证,E-ZH,S,n,讠,zhèng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
小,B-FJ,B,n,小,xiǎo
陷,I-FJ,E,n,阝,xiàn
胸,I-FJ,B,n,月,xiōng
汤,E-FJ,E,n,氵,tāng
用,O,B,v,用,yòng
以,O,E,v,人,yǐ
治,O,B,v,氵,zhì
表,O,E,v,衣,biǎo
证,O,B,n,讠,zhèng
误,O,E,n,讠,wù
下,O,S,f,一,xià
、,O,S,x,UNK,UNK
邪,O,S,a,阝,xié
热,S-ZH,S,a,灬,rè
内,O,B,n,冂,nèi
陷,O,E,n,阝,xiàn
之,O,S,u,丶,zhī
结,O,B,n,纟,jié
胸,O,M,n,月,xiōng
病,O,E,n,疒,bìng
，,O,S,x,UNK,UNK
体,O,B,v,亻,tǐ
现,O,E,v,见,xiàn
了,O,B,v,乙,liǎo
用,O,E,v,用,yòng
经,O,B,n,纟,jīng
方,O,E,n,方,fāng
治,O,B,v,氵,zhì
病,O,E,v,疒,bìng
贵,O,B,n,贝,guì
在,O,E,n,土,zài
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
的,O,S,uj,白,dí
特,O,S,n,牜,tè
。,O,S,x,UNK,UNK
用,O,S,p,用,yòng
小,B-FJ,B,n,小,xiǎo
陷,I-FJ,E,n,阝,xiàn
胸,I-FJ,S,ng,月,xiōng
加,I-FJ,S,v,力,jiā
枳,I-FJ,B,n,木,zhǐ
实,I-FJ,E,n,宀,shí
汤,E-FJ,S,n,氵,tāng
。,O,S,x,UNK,UNK
黄,B-FY,B,ns,黄,huáng
连,E-FY,E,ns,辶,lián
6,O,S,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
半,B-FY,B,n,十,bàn
夏,E-FY,E,n,夂,xià
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
》,O,S,x,UNK,UNK
全,B-FY,B,n,入,quán
瓜,I-FY,E,n,瓜,guā
蒌,E-FY,S,x,艹,lóu
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
，,O,S,x,UNK,UNK
枳,B-FY,B,n,木,zhǐ
实,E-FY,E,n,宀,shí
6,O,S,m,UNK,UNK
克,O,S,nr,十,kè
。,O,S,x,UNK,UNK
F,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
L,O,M,eng,UNK,UNK
S,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
慢,O,B,b,忄,màn
性,O,E,b,忄,xìng
胃,O,B,n,月,wèi
炎,O,E,n,火,yán
。,O,S,x,UNK,UNK
诊,O,S,vg,讠,zhěn
其,O,S,r,八,qí
脘,O,S,g,月,wǎn
部,O,S,q,阝,bù
拒,B-ZZ,B,i,扌,jù
按,E-ZZ,E,i,扌,àn
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
浮,E-MX,S,v,氵,fú
缓,O,B,i,纟,huǎn
而,O,M,i,而,ér
虚,S-ZH,E,i,虍,xū
。,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
某,O,E,nr,木,mǒu
，,O,S,x,UNK,UNK
男,O,S,n,田,nán
，,O,S,x,UNK,UNK
军,O,B,n,冖,jūn
人,O,E,n,人,rén
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
7,O,M,m,UNK,UNK
5,O,E,m,UNK,UNK
年,O,S,m,干,nián
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
月,O,S,m,月,yuè
9,O,S,m,UNK,UNK
日,O,S,m,日,rì
诊,O,S,v,讠,zhěn
。,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
月,O,S,m,月,yuè
2,O,B,m,UNK,UNK
7,O,E,m,UNK,UNK
日,O,S,m,日,rì
二,O,S,m,二,èr
诊,O,S,v,讠,zhěn
:,O,S,x,UNK,UNK
前,O,B,f,刂,qián
方,O,E,f,方,fāng
服,O,S,vn,月,fú
3,O,S,m,UNK,UNK
剂,O,S,ng,刂,jì
，,O,S,x,UNK,UNK
饭,O,B,t,饣,fàn
