word,label,bound,flag,radical,pinyin
噎,O,B,n,口,yē
膈,O,E,n,月,gé
。,O,S,x,UNK,UNK
气,B-ZH,B,n,气,qì
虚,I-ZH,E,n,虍,xū
阳,E-ZH,B,nr,阝,yáng
微,O,E,nr,彳,wēi
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
久,O,S,a,丿,jiǔ
噎,O,S,v,口,yē
不,O,B,d,一,bù
已,O,E,d,己,yǐ
，,O,S,x,UNK,UNK
吞,O,B,v,口,tūn
咽,O,E,v,口,yān
受,O,B,v,又,shòu
阻,O,E,v,阝,zǔ
，,O,S,x,UNK,UNK
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
不,O,B,v,一,bù
下,O,E,v,一,xià
，,O,S,x,UNK,UNK
面,B-ZZ,B,i,面,miàn
色,I-ZZ,M,i,色,sè
苍,I-ZZ,M,i,艹,cāng
白,E-ZZ,E,i,白,bái
，,O,S,x,UNK,UNK
精,O,B,n,米,jīng
神,B-ZZ,E,n,礻,shén
疲,E-ZZ,B,a,疒,pí
惫,O,E,a,心,bèi
，,O,S,x,UNK,UNK
形,O,S,n,彡,xíng
寒,O,B,n,宀,hán
气,B-ZZ,E,n,气,qì
短,E-ZZ,S,a,矢,duǎn
；,O,S,x,UNK,UNK
泛,O,B,v,氵,fàn
吐,O,E,v,口,tǔ
涎,O,B,n,氵,xián
沫,O,E,n,氵,mò
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
面,B-ZZ,B,l,面,miàn
浮,I-ZZ,M,l,氵,fú
足,I-ZZ,M,l,足,zú
肿,E-ZZ,E,l,月,zhǒng
，,O,S,x,UNK,UNK
腹,B-ZZ,B,v,月,fù
胀,E-ZZ,E,v,月,zhàng
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
淡,E-SX,B,z,氵,dàn
胖,O,E,z,月,pàng
苔,B-SX,S,ng,艹,tái
薄,I-SX,B,z,艹,báo
白,E-SX,E,z,白,bái
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
细,I-MX,B,a,纟,xì
弱,I-MX,E,a,弓,ruò
或,I-MX,S,c,戈,huò
沉,E-MX,B,a,氵,chén
细,O,E,a,纟,xì
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
噎,O,B,n,口,yē
膈,O,E,n,月,gé
日,O,S,m,日,rì
久,O,S,a,丿,jiǔ
，,O,S,x,UNK,UNK
面,B-ZZ,B,i,面,miàn
色,I-ZZ,M,i,色,sè
苍,I-ZZ,M,i,艹,cāng
白,E-ZZ,E,i,白,bái
，,O,S,x,UNK,UNK
精,O,B,n,米,jīng
神,B-ZZ,E,n,礻,shén
疲,E-ZZ,B,a,疒,pí
惫,O,E,a,心,bèi
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
形,O,S,n,彡,xíng
寒,O,B,n,宀,hán
气,B-ZZ,E,n,气,qì
短,E-ZZ,S,a,矢,duǎn
，,O,S,x,UNK,UNK
舌,B-SX,B,n,舌,shé
质,I-SX,E,n,贝,zhì
淡,E-SX,B,n,氵,dàn
苔,B-SX,E,n,艹,tái
白,E-SX,S,n,白,bái
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
细,I-MX,B,a,纟,xì
弱,E-MX,E,a,弓,ruò
。,O,S,x,UNK,UNK
②,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
虚,B-ZH,B,a,虍,xū
实,I-ZH,E,a,宀,shí
夹,E-ZH,B,v,大,jiā
杂,O,E,v,木,zá
:,O,S,x,UNK,UNK
气,B-ZH,B,n,气,qì
虚,I-ZH,E,n,虍,xū
阳,E-ZH,B,nr,阝,yáng
微,O,E,nr,彳,wēi
，,O,S,x,UNK,UNK
温,O,B,n,氵,wēn
化,O,E,n,亻,huà
失,O,B,v,大,shī
权,O,E,v,木,quán
，,O,S,x,UNK,UNK
气,O,B,l,气,qì
不,O,M,l,一,bù
化,O,M,l,亻,huà
津,O,E,l,氵,jīn
则,O,S,d,刂,zé
